Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Makarova E.,Lepchenko V.,29,64.0,1552,979.0,5.0,7.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.4,2.75,1.42,2.65,1.83,1.83,1.58,2.56,1.83,2.88,1.52,2.52
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Friedsam A.L.,32,48.0,1538,1160.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.33,2.9,1.4,3.0,1.37,3.39,1.4,3.39,1.35,3.15
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Ivanovic A.,Dodin O.,16,148.0,2560,383.0,6.0,0.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.16,5.0,1.14,4.75,1.17,5.0,1.21,4.99,1.21,5.0,1.18,4.75
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Williams V.,Kontaveit A.,11,82.0,2886,800.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.33,1.18,4.0,1.2,4.5,1.24,4.61,1.24,4.9,1.21,4.46
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Razzano V.,Soylu I.,184,171.0,297,312.0,4.0,6.0,6.0,1.0,6.0,0.0,2.0,1.0,Completed,1.4,2.75,1.45,2.5,1.44,2.75,1.53,2.69,1.57,2.85,1.47,2.63
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Vekic D.,17,96.0,2482,706.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.08,6.0,1.08,8.0,1.1,8.67,1.1,9.15,1.08,7.76
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Duque-Marino M.,Gavrilova D.,75,46.0,863,1180.0,5.0,7.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.8,1.38,2.75,1.4,2.95,1.46,4.0,1.53,2.84,1.42
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Sevastova A.,Vickery S.,87,165.0,772,343.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.3,1.57,2.38,1.71,2.27,1.71,2.38,1.63,2.24
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Knapp K.,Azarenka V.,118,5.0,565,4341.0,6.0,3.0,6.0,7.0,4.0,0.0,1.0,1.0,Retired,15.0,1.03,10.0,1.02,15.0,1.02,13.89,1.05,15.0,1.05,12.38,1.03
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Nara K.,Allertova D.,91,70.0,743,947.0,5.0,7.0,6.0,3.0,2.0,0.0,1.0,1.0,Retired,2.25,1.57,2.3,1.55,2.25,1.62,2.29,1.7,2.5,1.7,2.25,1.63
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Townsend T.,Hesse A.,172,157.0,311,363.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.25,1.38,2.8,1.4,3.0,1.38,3.33,1.4,3.33,1.36,3.11
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Petkovic A.,Robson L.,31,329.0,1545,120.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.12,5.0,1.11,6.5,1.12,7.54,1.12,7.54,1.1,6.69
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Puig M.,Govortsova O.,53,105.0,1100,629.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.3,1.29,3.75,1.3,3.9,1.3,3.9,1.27,3.67
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Goerges J.,Konta J.,57,21.0,1055,2280.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.37,1.53,2.2,1.6,2.38,1.57,2.45,1.62,2.45,1.63,2.34,1.58
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Pereira T.,Pliskova Kr.,81,109.0,808,609.0,7.0,5.0,3.0,6.0,9.0,7.0,2.0,1.0,Completed,1.5,2.5,1.55,2.25,1.53,2.5,1.62,2.45,1.62,2.5,1.55,2.42
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Wozniak A.,60,514.0,1025,54.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.09,6.0,1.1,7.0,1.13,7.04,1.13,7.04,1.11,6.47
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Cirstea S.,20,97.0,2416,693.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.9,1.8,1.85,1.8,1.91,1.91,1.99,1.92,2.08,1.92,1.92,1.86
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Falconi I.,Barthel M.,63,66.0,1005,975.0,6.0,4.0,0.0,6.0,6.0,2.0,2.0,1.0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.9,1.47,3.0,1.42,2.79
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Williams S.,Rybarikova M.,1,77.0,9030,832.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.01,21.0,1.01,10.5,1.02,15.0,1.02,21.49,1.03,26.0,1.02,17.16
WTA,2016,28,Paris,French Open,2016-05-24,Grand Slam,Outdoor,Clay,1st Round,3,Parmentier P.,Niculescu M.,88,35.0,757,1450.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.66,2.15,1.62,2.2,1.67,2.05,1.81,2.25,1.81,2.16,1.68
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Pavlyuchenkova A.,Buyukakcay C.,27,83.0,1840,794.0,6.0,3.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.44,2.62,1.4,2.75,1.44,2.75,1.41,3.15,1.5,3.15,1.43,2.78
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Halep S.,Diyas Z.,6,90.0,4301,750.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.07,9.0,1.05,8.0,1.05,10.0,1.08,9.87,1.08,11.0,1.06,8.97
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Kvitova P.,Hsieh S.W.,12,80.0,2878,817.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.25,1.17,5.0,1.18,5.68,1.2,5.68,1.16,5.01
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Watson H.,15,56.0,2585,1081.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.38,2.8,1.4,3.0,1.37,3.41,1.44,3.41,1.37,3.03
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Rogers S.,Vesnina E.,108,49.0,611,1159.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,3.25,1.33,3.3,1.28,3.25,1.36,3.64,1.33,3.64,1.36,3.25,1.33
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Osaka N.,Lucic-Baroni M.,101,52.0,659,1118.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.5,1.28,3.0,1.33,3.4,1.33,3.85,1.31,3.85,1.33,3.52,1.29
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Muguruza G.,Georges M.,4,203.0,5196,254.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.04,10.0,1.01,10.0,1.03,13.0,1.05,13.89,1.05,13.89,1.04,11.37
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Safarova L.,Golubic V.,13,130.0,2843,471.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.0,1.18,4.0,1.25,4.0,1.27,4.22,1.27,4.5,1.23,4.03
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Wickmayer Y.,Makarova E.,54,29.0,1095,1552.0,2.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.75,1.4,2.6,1.42,2.75,1.44,3.03,1.44,3.05,1.45,2.82,1.42
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Stosur S.,Zhang S.,24,69.0,2050,949.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.75,1.25,3.5,1.3,3.5,1.31,3.81,1.33,3.85,1.29,3.56
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Strycova B.,Hercog P.,33,94.0,1520,730.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,2.9,1.36,3.25,1.41,3.1,1.41,3.35,1.35,3.11
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Pironkova T.,Larsson J.,102,62.0,644,1023.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.72,1.9,1.75,2.0,1.8,2.0,1.91,2.16,1.91,2.0,1.78
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Begu I.,Vandeweghe C.,28,43.0,1655,1242.0,6.0,7.0,7.0,6.0,10.0,8.0,2.0,1.0,Completed,1.22,4.0,1.2,3.8,1.25,4.0,1.25,4.48,1.25,4.6,1.21,4.25
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Radwanska A.,Garcia C.,2,40.0,5850,1305.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.37,1.58,2.25,1.62,2.25,1.65,2.4,1.65,2.5,1.58,2.35
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Beck A.,Bondarenko K.,39,65.0,1335,978.0,4.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.9,1.8,1.8,1.85,1.91,1.91,1.87,2.04,1.91,2.1,1.85,1.94
WTA,2016,28,Paris,French Open,2016-05-25,Grand Slam,Outdoor,Clay,2nd Round,3,Stephens S.,Cepede Royg V.,22,161.0,2260,355.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.5,1.25,4.0,1.29,3.97,1.3,4.0,1.26,3.78
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Bacsinszky T.,Bouchard E.,9,47.0,3150,1170.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,1.5,2.4,1.53,2.38,1.53,2.69,1.57,2.75,1.5,2.56
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Ivanovic A.,Nara K.,16,91.0,2560,743.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.5,1.16,4.3,1.12,5.5,1.17,5.98,1.17,6.25,1.14,5.52
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Knapp K.,Sevastova A.,118,87.0,565,772.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,1.95,1.72,2.1,1.73,2.25,1.72,2.25,1.8,2.08,1.73
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Suarez Navarro C.,Wang Q.,14,74.0,2585,879.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.5,1.13,4.9,1.11,6.0,1.14,6.92,1.14,7.0,1.12,6.18
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Putintseva Y.,Petkovic A.,60,31.0,1025,1545.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.5,2.5,1.45,2.5,1.5,2.55,1.58,2.75,1.58,2.52,1.51
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Bertens K.,Giorgi C.,58,44.0,1051,1230.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.38,2.8,1.4,3.0,1.36,3.47,1.41,3.47,1.36,3.12
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Cibulkova D.,Konjuh A.,25,76.0,1951,844.0,6.0,4.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.22,3.75,1.25,3.5,1.25,4.0,1.22,4.89,1.29,4.89,1.24,3.99
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Parmentier P.,Falconi I.,88,63.0,757,1005.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.25,1.3,3.0,1.36,3.25,1.39,3.26,1.42,3.4,1.35,3.14
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Kasatkina D.,Razzano V.,32,184.0,1538,297.0,3.0,6.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.3,3.0,1.33,3.25,1.4,3.2,1.4,3.35,1.35,3.1
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Williams S.,Pereira T.,1,81.0,9030,808.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.01,21.0,1.01,12.0,1.02,17.0,1.03,20.5,1.03,27.25,1.02,17.59
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Cornet A.,Maria T.,50,111.0,1145,604.0,6.0,3.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,1.4,2.75,1.44,2.75,1.53,2.71,1.53,3.0,1.43,2.77
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Svitolina E.,Townsend T.,20,172.0,2416,311.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.36,3.0,1.35,2.9,1.36,3.25,1.38,3.31,1.42,3.4,1.36,3.1
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Keys M.,Duque-Marino M.,17,75.0,2482,863.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.4,1.25,3.75,1.28,4.1,1.29,4.1,1.26,3.79
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Williams V.,Chirico L.,11,78.0,2886,830.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.61,2.2,1.58,2.2,1.67,2.2,1.74,2.23,1.76,2.25,1.67,2.18
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Puig M.,Goerges J.,53,57.0,1100,1055.0,7.0,5.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,2.0,1.72,2.0,1.7,2.1,1.73,2.03,1.88,2.1,1.91,2.02,1.78
WTA,2016,28,Paris,French Open,2016-05-26,Grand Slam,Outdoor,Clay,2nd Round,3,Mladenovic K.,Babos T.,30,45.0,1550,1200.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.1,1.66,2.0,1.7,2.0,1.8,2.13,1.8,2.2,1.81,2.06,1.74
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Begu I.,Beck A.,28,39.0,1655,1335.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.44,2.75,1.4,2.75,1.44,2.62,1.47,2.95,1.48,3.0,1.43,2.76
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Halep S.,Osaka N.,6,101.0,4301,659.0,4.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.11,6.5,1.14,4.75,1.12,6.0,1.13,7.36,1.14,7.58,1.12,6.32
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Muguruza G.,Wickmayer Y.,4,54.0,5196,1095.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.12,6.0,1.14,4.75,1.14,5.5,1.15,6.63,1.17,6.75,1.13,5.78
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Stosur S.,Safarova L.,24,13.0,2050,2843.0,6.0,3.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,2.75,1.44,2.55,1.45,2.75,1.44,2.82,1.5,2.9,1.51,2.73,1.44
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Rogers S.,Kvitova P.,108,12.0,611,2878.0,6.0,0.0,6.0,7.0,6.0,0.0,2.0,1.0,Completed,4.0,1.25,3.7,1.22,3.4,1.3,4.15,1.28,4.15,1.3,3.84,1.26
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Radwanska A.,Strycova B.,2,33.0,5850,1520.0,6.0,2.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.3,3.5,1.33,2.9,1.36,3.25,1.37,3.47,1.4,3.58,1.33,3.28
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Kuznetsova S.,Pavlyuchenkova A.,15,27.0,2585,1840.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.4,1.33,2.9,1.36,3.25,1.39,3.2,1.39,3.79,1.32,3.32
WTA,2016,28,Paris,French Open,2016-05-27,Grand Slam,Outdoor,Clay,3rd Round,3,Pironkova T.,Stephens S.,102,22.0,644,2260.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,4.0,1.25,3.5,1.25,3.75,1.29,4.35,1.27,4.35,1.3,3.97,1.24
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Bacsinszky T.,Parmentier P.,9,88.0,3150,757.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.22,3.8,1.22,4.33,1.21,5.1,1.25,5.1,1.2,4.48
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Putintseva Y.,Knapp K.,60,118.0,1025,565.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.37,1.5,2.4,1.53,2.5,1.58,2.57,1.62,2.57,1.55,2.42
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Suarez Navarro C.,Cibulkova D.,14,25.0,2585,1951.0,6.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,1.66,2.2,1.58,2.25,1.57,2.38,1.78,2.19,1.78,2.4,1.67,2.19
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Ivanovic A.,20,16.0,2416,2560.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.57,2.15,1.62,2.25,1.62,2.53,1.6,2.57,1.67,2.3,1.61
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Williams S.,Mladenovic K.,1,30.0,9030,1550.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.03,15.0,1.03,9.0,1.02,15.0,1.04,17.22,1.05,17.25,1.03,13.11
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Williams V.,Cornet A.,11,50.0,2886,1145.0,7.0,6.0,1.0,6.0,6.0,0.0,2.0,1.0,Completed,1.28,3.75,1.3,3.2,1.29,3.75,1.32,3.84,1.32,4.05,1.28,3.69
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Bertens K.,Kasatkina D.,58,32.0,1051,1538.0,6.0,2.0,3.0,6.0,10.0,8.0,2.0,1.0,Completed,1.53,2.5,1.55,2.3,1.53,2.5,1.6,2.53,1.61,2.55,1.54,2.45
WTA,2016,28,Paris,French Open,2016-05-28,Grand Slam,Outdoor,Clay,3rd Round,3,Keys M.,Puig M.,17,53.0,2482,1100.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.35,2.9,1.4,3.0,1.42,3.16,1.42,3.25,1.37,3.04
WTA,2016,28,Paris,French Open,2016-05-29,Grand Slam,Outdoor,Clay,4th Round,3,Muguruza G.,Kuznetsova S.,4,15.0,5196,2585.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,1.48,2.4,1.53,2.5,1.56,2.65,1.61,2.65,1.52,2.51
WTA,2016,28,Paris,French Open,2016-05-29,Grand Slam,Outdoor,Clay,4th Round,3,Rogers S.,Begu I.,108,28.0,611,1655.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,2.8,1.38,2.62,1.44,3.36,1.38,3.36,1.5,2.92,1.4
WTA,2016,28,Paris,French Open,2016-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Stosur S.,Halep S.,24,6.0,2050,4301.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.75,1.28,3.3,1.25,3.5,1.3,5.7,1.16,3.84,1.43,3.51,1.29
WTA,2016,28,Paris,French Open,2016-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Pironkova T.,Radwanska A.,102,2.0,644,5850.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,4.5,1.2,4.3,1.16,4.5,1.2,4.8,1.23,5.0,1.23,4.55,1.19
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Bertens K.,Keys M.,58,17.0,1051,2482.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.55,1.45,2.62,1.5,2.62,1.57,2.85,1.57,2.62,1.48
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Putintseva Y.,Suarez Navarro C.,60,14.0,1025,2585.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,2.75,1.44,2.55,1.42,2.75,1.44,3.1,1.43,3.1,1.48,2.82,1.42
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Williams S.,Svitolina E.,1,20.0,9030,2416.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.1,5.6,1.1,7.0,1.13,7.65,1.13,8.0,1.1,6.69
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Bacsinszky T.,Williams V.,9,11.0,3150,2886.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.47,2.97,1.49,3.0,1.43,2.79
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,3,Muguruza G.,Rogers S.,4,108.0,5196,611.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.5,1.16,4.3,1.17,5.0,1.17,6.04,1.18,6.17,1.15,5.34
WTA,2016,28,Paris,French Open,2016-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,3,Stosur S.,Pironkova T.,24,102.0,2050,644.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.4,3.0,1.42,2.65,1.4,3.0,1.41,3.23,1.43,3.25,1.38,2.99
WTA,2016,28,Paris,French Open,2016-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Williams S.,Putintseva Y.,1,60.0,9030,1025.0,5.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.06,10.0,1.06,7.5,1.08,8.0,1.08,10.98,1.1,10.98,1.07,8.61
WTA,2016,28,Paris,French Open,2016-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Bertens K.,Bacsinszky T.,58,9.0,1051,3150.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.53,2.3,1.55,2.38,1.57,2.56,1.59,2.68,1.59,2.48,1.53
WTA,2016,28,Paris,French Open,2016-06-03,Grand Slam,Outdoor,Clay,Semifinals,3,Muguruza G.,Stosur S.,4,24.0,5196,2050.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.28,3.2,1.36,3.25,1.36,3.56,1.36,3.8,1.32,3.41
WTA,2016,28,Paris,French Open,2016-06-03,Grand Slam,Outdoor,Clay,Semifinals,3,Williams S.,Bertens K.,1,58.0,9030,1051.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.11,6.5,1.13,4.9,1.11,6.5,1.13,7.94,1.15,7.94,1.12,6.34
WTA,2016,28,Paris,French Open,2016-06-04,Grand Slam,Outdoor,Clay,The Final,3,Muguruza G.,Williams S.,4,1.0,5196,9030.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.37,1.57,2.2,1.62,2.2,1.67,2.43,1.66,2.5,1.67,2.35,1.6
WTA,2016,34,London,Wimbledon,2016-06-27,Grand Slam,Outdoor,Grass,1st Round,3,Cepelova J.,Duque-Marino M.,124,74.0,477,923.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.8,1.9,1.9,1.8,1.91,1.8,2.0,1.91,2.0,1.96,1.9,1.87
WTA,2016,34,London,Wimbledon,2016-06-27,Grand Slam,Outdoor,Grass,1st Round,3,Kasatkina D.,Duval V.,33,572.0,1549,42.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.12,6.0,1.13,5.0,1.17,5.0,1.16,6.13,1.18,6.25,1.14,5.59
WTA,2016,34,London,Wimbledon,2016-06-27,Grand Slam,Outdoor,Grass,1st Round,3,Lisicki S.,Rogers S.,81,62.0,847,1031.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.28,3.2,1.33,3.4,1.37,3.3,1.37,3.4,1.34,3.21
WTA,2016,34,London,Wimbledon,2016-06-27,Grand Slam,Outdoor,Grass,1st Round,3,Nara K.,Brengle M.,93,58.0,727,1055.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,3.5,1.28,3.5,1.25,3.4,1.3,3.8,1.31,4.04,1.31,3.65,1.28
WTA,2016,34,London,Wimbledon,2016-06-27,Grand Slam,Outdoor,Grass,1st Round,3,Stosur S.,Linette M.,16,92.0,2700,746.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.22,3.8,1.22,4.0,1.29,4.05,1.29,4.3,1.24,3.98
