Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Pouille L.,13.0,90.0,2210.0,581.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.25,1.35,3.1,1.36,3.25,1.4,3.22,1.43,3.25,1.35,3.1
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Krajinovic F.,18.0,99.0,1835.0,527.0,3.0,6.0,6.0,2.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.11,6.5,1.12,5.75,1.11,6.0,1.13,7.73,1.13,7.73,1.11,6.5
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Golubev A.,19.0,135.0,1755.0,386.0,3.0,6.0,6.0,1.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.22,4.0,1.2,4.33,1.21,5.12,1.25,5.12,1.21,4.31
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Giraldo S.,Young D.,64.0,52.0,755.0,910.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.22,4.0,1.25,3.75,1.36,3.44,1.36,4.3,1.25,3.82
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Matosevic M.,40.0,100.0,1065.0,526.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,6.0,1.1,6.5,1.1,8.6,1.13,8.6,1.09,7.01
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Kokkinakis T.,Basilashvili N.,84.0,160.0,619.0,323.0,3.0,6.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.75,1.2,4.33,1.27,4.26,1.27,4.5,1.24,3.99
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Kyrgios N.,Istomin D.,30.0,77.0,1250.0,655.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.18,4.5,1.22,4.0,1.3,3.92,1.3,4.75,1.22,4.16
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Querrey S.,46.0,38.0,970.0,1115.0,7.0,6.0,6.0,3.0,0.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.72,1.9,1.82,1.83,1.83,2.16,1.78,2.16,1.95,1.95,1.82
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Roger-Vasselin E.,14.0,123.0,2065.0,432.0,6.0,2.0,6.0,7.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.07,9.0,1.09,7.0,1.08,8.0,1.08,10.25,1.1,10.25,1.07,8.1
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Haider-Maurer A.,62.0,51.0,785.0,926.0,6.0,3.0,5.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.5,1.45,2.7,1.5,2.5,1.56,2.62,1.56,2.8,1.48,2.61
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Darcis S.,60.0,76.0,826.0,664.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.75,1.17,4.5,1.18,5.55,1.2,5.55,1.17,4.87
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Mannarino A.,110.0,32.0,480.0,1223.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,2.62,1.44,2.7,1.45,2.38,1.53,2.88,1.48,3.5,1.54,2.63,1.48
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Struff J.L.,33.0,98.0,1217.0,533.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.25,3.75,1.3,3.4,1.3,3.4,1.31,3.83,1.33,4.0,1.28,3.6
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Arguello F.,3.0,137.0,7040.0,385.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.002,34.0,1.0,28.0,1.0,34.0,1.01,29.16,1.01,42.25,1.01,21.86
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Kuznetsov An.,Jaziri M.,120.0,85.0,465.0,618.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,1.25,3.5,1.29,3.5,1.29,3.97,1.35,4.0,1.29,3.53
ATP,2015,33,Paris,French Open,2015-05-25,Grand Slam,Outdoor,Clay,1st Round,5,Edmund K.,Robert S.,121.0,558.0,447.0,56.0,2.0,6.0,6.0,4.0,6.0,3.0,5.0,7.0,6.0,2.0,3.0,2.0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.56,2.59,1.56,2.62,1.51,2.51
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Haase R.,10.0,80.0,3370.0,647.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.4,1.28,3.5,1.3,3.4,1.32,3.74,1.34,4.3,1.3,3.46
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gimeno-Traver D.,Souza J.,66.0,78.0,746.0,650.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.1,1.3,3.4,1.41,3.15,1.41,3.5,1.34,3.2
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Janowicz J.,Hamou M.,50.0,225.0,940.0,213.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.33,1.18,4.5,1.22,4.0,1.21,5.12,1.25,5.12,1.2,4.46
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Lu Y.H.,Kavcic B.,65.0,79.0,754.0,649.0,6.0,7.0,6.0,1.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.83,1.83,1.82,1.9,1.83,1.83,2.03,1.87,2.03,2.05,1.87,1.9
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Lacko L.,8.0,94.0,4490.0,567.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,13.0,1.01,26.0,1.01,34.0,1.01,39.75,1.01,22.11
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Vesely J.,22.0,41.0,1580.0,1053.0,3.0,6.0,7.0,6.0,6.0,3.0,5.0,7.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.6,2.3,1.53,2.38,1.68,2.34,1.68,2.5,1.58,2.35
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Sousa J.,Pospisil V.,44.0,53.0,1008.0,895.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.0,1.18,4.5,1.17,4.5,1.22,4.91,1.27,4.91,1.21,4.34
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Berrer M.,45.0,145.0,985.0,361.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.18,4.5,1.16,5.0,1.2,4.33,1.15,6.35,1.2,6.35,1.17,4.92
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Arnaboldi A.,Duckworth J.,187.0,83.0,261.0,626.0,4.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,0.0,3.0,2.0,Completed,2.25,1.57,2.4,1.55,2.25,1.57,2.54,1.58,2.6,1.6,2.39,1.55
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Smyczek T.,17.0,73.0,1970.0,688.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.07,7.5,1.07,11.25,1.08,11.25,1.06,9.05
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Halys Q.,7.0,296.0,4570.0,159.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,51.0,1.01,13.0,1.0,34.0,1.01,41.0,1.01,61.0,1.01,27.09
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Marchenko I.,111.0,127.0,480.0,427.0,4.0,6.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.28,3.5,1.3,3.4,1.33,3.25,1.31,3.83,1.34,3.83,1.3,3.45
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Dolgopolov O.,154.0,69.0,335.0,705.0,6.0,3.0,2.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.5,1.5,2.5,1.53,2.38,1.66,2.37,1.66,2.6,1.55,2.42
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Gigounon G.,21.0,209.0,1625.0,229.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,17.0,1.03,11.0,1.04,11.0,1.03,17.5,1.04,22.0,1.03,13.66
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Seppi A.,16.0,39.0,1980.0,1100.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.22,4.0,1.25,3.75,1.24,4.55,1.35,4.55,1.24,4.01
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Nieminen J.,1.0,87.0,13845.0,603.0,6.0,2.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,13.0,1.0,34.0,1.01,41.0,1.01,51.0,1.01,25.09
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Sock J.,Dimitrov G.,37.0,11.0,1125.0,2760.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,4.33,1.2,4.3,1.2,4.33,1.2,4.85,1.22,5.2,1.28,4.29,1.21
ATP,2015,33,Paris,French Open,2015-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Carreno-Busta P.,Estrella Burgos V.,61.0,49.0,825.0,945.0,6.0,3.0,6.0,1.0,6.0,0.0,,,,,3.0,0.0,Completed,1.72,2.0,1.82,1.9,1.8,1.91,1.83,2.09,1.89,2.1,1.79,1.98
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Muller G.,Lorenzi P.,55.0,86.0,868.0,617.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.66,2.1,1.72,2.05,1.73,2.0,1.97,1.93,1.97,2.15,1.74,2.06
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Becker B.,Verdasco F.,48.0,34.0,965.0,1180.0,6.0,4.0,0.0,6.0,1.0,6.0,7.0,5.0,10.0,8.0,3.0,2.0,Completed,13.0,1.04,10.0,1.03,9.0,1.04,13.0,1.05,13.5,1.05,11.08,1.04
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Klizan M.,13.0,36.0,2210.0,1170.0,7.0,5.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.37,1.55,2.4,1.57,2.25,1.68,2.34,1.68,2.55,1.58,2.35
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Johnson S.,Stakhovsky S.,56.0,54.0,850.0,894.0,2.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.61,2.2,1.62,2.25,1.62,2.2,1.63,2.45,1.65,2.45,1.6,2.31
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Lajovic D.,9.0,67.0,3845.0,730.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.07,9.0,1.07,7.5,1.08,7.0,1.11,8.05,1.12,9.0,1.08,7.63
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Granollers M.,2.0,57.0,9235.0,845.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,12.0,1.02,15.0,1.02,22.73,1.03,31.0,1.02,16.25
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Dzumhur D.,Baghdatis M.,88.0,59.0,601.0,832.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.25,1.57,2.2,1.65,2.1,1.67,2.25,1.72,2.3,1.75,2.16,1.68
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Cuevas P.,Thiem D.,23.0,31.0,1502.0,1225.0,7.0,6.0,7.0,5.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.83,1.83,1.9,1.82,1.91,1.8,1.94,1.96,2.1,1.96,1.94,1.84
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Gabashvili T.,Monaco J.,74.0,35.0,677.0,1170.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,3.25,1.33,3.1,1.35,3.0,1.36,3.37,1.37,3.37,1.42,3.06,1.37
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Nishikori K.,Bellucci T.,5.0,40.0,5220.0,1065.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,1.08,7.0,1.11,6.5,1.14,6.87,1.17,7.5,1.11,6.41
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Mahut N.,Gulbis E.,116.0,29.0,469.0,1275.0,6.0,3.0,3.0,6.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,5.0,1.16,4.4,1.18,4.33,1.2,4.85,1.22,5.0,1.22,4.51,1.19
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Paire B.,Fognini F.,71.0,27.0,698.0,1295.0,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,3.75,1.25,3.75,1.25,3.5,1.29,4.14,1.28,4.3,1.29,3.8,1.26
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Rosol L.,Bautista R.,43.0,20.0,1035.0,1750.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,4.5,1.18,5.25,1.15,4.33,1.2,6.1,1.16,6.1,1.21,5.02,1.17
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Schwartzman D.,14.0,62.0,2065.0,785.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.12,6.0,1.13,5.75,1.11,6.5,1.12,7.73,1.13,8.0,1.11,6.5
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Berdych T.,Stepanek R.,4.0,129.0,5230.0,422.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.02,17.0,1.02,11.0,1.03,10.0,1.04,16.0,1.04,18.5,1.03,13.18
ATP,2015,33,Paris,French Open,2015-05-27,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Sela D.,15.0,91.0,2045.0,580.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,13.0,1.02,17.0,1.01,27.22,1.03,27.22,1.01,17.45
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Kyrgios N.,Edmund K.,30.0,121.0,1250.0,447.0,,,,,,,,,,,,,Walkover,1.12,6.0,1.09,7.0,1.08,7.0,1.1,8.95,1.1,8.95,1.08,7.22
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Arnaboldi A.,10.0,187.0,3370.0,261.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,8.0,1.06,8.0,1.05,13.0,1.07,13.0,1.05,10.28
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Janowicz J.,22.0,50.0,1580.0,940.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.3,3.4,1.3,3.4,1.3,3.4,1.33,3.64,1.34,3.7,1.3,3.47
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Kokkinakis T.,Tomic B.,84.0,26.0,619.0,1320.0,3.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,8.0,6.0,3.0,2.0,Completed,1.5,2.5,1.52,2.45,1.53,2.38,1.57,2.57,1.57,2.57,1.54,2.43
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Almagro N.,7.0,154.0,4570.0,335.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,7.5,1.06,9.0,1.08,10.25,1.08,10.5,1.06,9.0
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Andujar P.,Kohlschreiber P.,42.0,28.0,1050.0,1285.0,6.0,1.0,7.0,6.0,3.0,6.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,3.0,1.36,2.9,1.4,2.75,1.4,3.17,1.41,3.2,1.48,2.98,1.38
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Kuznetsov An.,Melzer J.,120.0,110.0,465.0,480.0,6.0,1.0,5.0,7.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,1.44,2.62,1.48,2.6,1.44,2.62,1.4,3.22,1.52,3.22,1.43,2.79
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Goffin D.,Giraldo S.,18.0,64.0,1835.0,755.0,6.0,3.0,4.0,6.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.26,4.38,1.3,4.5,1.26,3.82
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Coric B.,Robredo T.,46.0,19.0,970.0,1755.0,7.0,5.0,3.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,3.0,1.36,3.0,1.38,3.0,1.36,3.17,1.41,3.4,1.41,3.1,1.36
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Sousa J.,3.0,44.0,7040.0,1008.0,6.0,2.0,4.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.01,21.0,1.02,12.0,1.02,15.0,1.02,22.73,1.03,26.0,1.02,15.82
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Muller G.,1.0,55.0,13845.0,868.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.002,34.0,1.0,28.0,1.0,34.0,1.01,51.0,1.02,81.0,1.01,27.22
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Chardy J.,Isner J.,45.0,16.0,985.0,1980.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,2.5,1.5,2.6,1.48,2.5,1.5,2.73,1.52,2.8,1.52,2.62,1.48
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Sock J.,Carreno-Busta P.,37.0,61.0,1125.0,825.0,6.0,7.0,7.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.4,2.75,1.35,3.1,1.33,3.25,1.38,3.33,1.41,3.3,1.36,3.06
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Bolelli S.,Troicki V.,60.0,33.0,826.0,1217.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.37,1.6,2.3,1.62,2.2,1.68,2.33,1.68,2.4,1.62,2.26
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Lu Y.H.,17.0,65.0,1970.0,754.0,5.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.1,6.5,1.12,5.5,1.11,8.03,1.15,8.03,1.11,6.29
ATP,2015,33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Gimeno-Traver D.,8.0,66.0,4490.0,746.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,12.0,1.03,10.0,1.03,20.0,1.04,21.0,1.02,15.16
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Berlocq C.,21.0,111.0,1625.0,480.0,3.0,6.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.1,7.0,1.1,6.5,1.1,7.0,1.12,7.45,1.12,7.8,1.09,7.0
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Nishikori K.,Becker B.,5.0,48.0,5220.0,965.0,,,,,,,,,,,,,Walkover,1.01,23.0,1.02,12.0,1.02,13.0,1.02,25.5,1.03,25.9,1.02,16.87
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Gabashvili T.,Rosol L.,74.0,43.0,677.0,1035.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,1.9,1.82,2.0,1.73,1.96,1.96,2.15,1.96,1.97,1.82
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Simon G.,Mahut N.,13.0,116.0,2210.0,469.0,6.0,2.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.1,7.0,1.11,6.0,1.12,6.0,1.13,7.66,1.13,8.0,1.1,6.66
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Dzumhur D.,2.0,88.0,9235.0,601.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,13.0,1.01,26.0,1.02,27.78,1.02,41.0,1.01,20.38
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Johnson S.,9.0,56.0,3845.0,850.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,6.75,1.1,6.5,1.12,8.03,1.14,8.7,1.1,7.1
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Paire B.,4.0,71.0,5230.0,698.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.07,9.0,1.08,7.25,1.08,7.0,1.09,9.6,1.11,9.6,1.08,8.03
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Cuevas P.,14.0,23.0,2065.0,1502.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.4,2.9,1.4,3.0,1.43,3.14,1.43,3.46,1.38,3.04
ATP,2015,33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,Andujar P.,15.0,42.0,2045.0,1050.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.3,3.2,1.33,3.4,1.32,3.79,1.33,4.07,1.29,3.59
ATP,2015,33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Kyrgios N.,3.0,30.0,7040.0,1250.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,1.1,6.5,1.11,6.5,1.12,7.82,1.13,8.5,1.1,6.83
ATP,2015,33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Mayer L.,10.0,22.0,3370.0,1580.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.25,1.55,2.4,1.57,2.38,1.68,2.36,1.68,2.4,1.62,2.29
ATP,2015,33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Kokkinakis T.,1.0,84.0,13845.0,619.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,13.0,1.01,26.0,1.01,34.0,1.01,41.5,1.01,22.22
ATP,2015,33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Chardy J.,Goffin D.,45.0,18.0,985.0,1835.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.5,2.4,1.55,2.5,1.53,2.47,1.63,2.55,1.63,2.46,1.54
ATP,2015,33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Sock J.,Coric B.,37.0,46.0,1125.0,970.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.75,1.44,3.06,1.48,3.12,1.43,2.79
