Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ramos-Vinolas A.,Kukushkin M.,36,83.0,1260,694.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.61,2.3,1.59,2.22,1.61,2.25,1.66,2.37,1.67,2.39,1.62,2.3
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Jaziri M.,Youzhny M.,63,98.0,872,616.0,2.0,6.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.32,3.74,1.33,3.8,1.3,3.55
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Querrey S.,Tiafoe F.,15,58.0,2095,903.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,2.1,1.72,2.07,1.68,2.1,1.73,2.2,1.75,2.21,1.77,2.13,1.72
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Hemery C.,12,130.0,2165,430.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.11,7.0,1.11,5.6,1.11,6.5,1.11,8.05,1.14,8.5,1.1,7.04
ATP,2018,33,Paris,French Open,2018-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Seppi A.,32,50.0,1395,1045.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.2,1.32,3.1,1.36,3.25,1.33,3.64,1.39,3.64,1.35,3.26
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Bedene A.,75,66.0,755,850.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.66,2.2,1.65,2.11,1.73,2.1,1.72,2.25,1.73,2.31,1.69,2.19
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Duckworth J.,4,1072.0,4950,8.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,12.0,1.01,21.0,1.01,25.99,1.03,28.4,1.01,19.49
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Struff J.L.,Donskoy E.,71,79.0,830,726.0,6.0,1.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.4,3.0,1.34,3.0,1.4,3.0,1.38,3.33,1.44,3.33,1.38,3.1
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Marterer M.,Harrison R.,70,56.0,831,920.0,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.66,2.2,1.63,2.14,1.61,2.25,1.71,2.27,1.71,2.33,1.67,2.21
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Hurkacz H.,Sandgren T.,188,54.0,315,953.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.37,1.57,2.3,1.55,2.25,1.61,2.52,1.59,2.55,1.64,2.4,1.58
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Shapovalov D.,Millman J.,25,59.0,1573,901.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,3.0,1.39,2.8,1.4,3.0,1.47,2.9,1.49,3.2,1.41,2.92
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Lorenzi P.,7,74.0,3635,780.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,7.0,1.11,5.6,1.11,6.5,1.12,7.73,1.15,7.73,1.11,6.55
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Fabbiano T.,Ebden M.,115,73.0,466,794.0,6.0,4.0,5.0,7.0,6.0,2.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.31,3.85,1.35,3.85,1.3,3.49
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Rubin N.,10,173.0,2980,327.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,5.0,1.19,4.2,1.01,23.0,1.14,6.69,1.04,23.0,1.03,16.14
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Fucsovics M.,Pospisil V.,45,88.0,1122,673.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.4,1.17,5.0,1.19,5.42,1.21,5.5,1.18,5.07
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Andujar P.,18,128.0,1940,431.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.3,3.5,1.31,3.15,1.3,3.5,1.36,3.48,1.37,3.6,1.33,3.35
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Edmund K.,De Minaur A.,17,105.0,1950,541.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.2,1.12,6.0,1.12,7.42,1.16,7.42,1.12,6.45
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Sugita Y.,103,48.0,590,1070.0,6.0,4.0,6.0,7.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.41,2.7,1.4,2.75,1.47,2.93,1.47,3.49,1.43,2.84
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Pella G.,Sousa J.,78,49.0,728,1051.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,1.88,1.83,1.91,1.91,1.92,1.99,2.0,1.99,1.93,1.87
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bemelmans R.,Bhambri Y.,110,93.0,490,665.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.9,1.9,1.81,1.89,1.91,1.91,1.87,2.04,1.97,2.04,1.86,1.95
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Mannarino A.,46,26.0,1110,1535.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.62,1.45,2.6,1.44,2.75,1.5,2.8,1.52,2.8,1.48,2.68
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Bolelli S.,1,129.0,8770,430.0,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,12.0,1.0,41.0,1.01,32.24,1.02,29.0,1.02,25.0
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zopp J.,Sock J.,136,14.0,418,2110.0,6.0,7.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,4.0,1.25,4.2,1.19,4.33,1.22,4.85,1.22,4.85,1.25,4.52,1.21
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ymer E.,Sela D.,122,104.0,453,572.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.13,5.0,1.17,5.0,1.17,6.02,1.18,6.15,1.15,5.47
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zverev M.,Mayer F.,64,90.0,870,671.0,6.0,2.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.75,1.37,2.85,1.4,3.0,1.4,3.22,1.45,3.22,1.4,3.01
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Del Potro J.M.,Mahut N.,6,116.0,4450,465.0,1.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.1,6.0,1.11,6.5,1.13,7.31,1.14,7.51,1.11,6.53
ATP,2018,33,Paris,French Open,2018-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Lopez F.,127,33.0,433,1375.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,3.75,1.28,3.8,1.23,3.75,1.28,4.32,1.26,4.32,1.3,3.97,1.25
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Mayer L.,62,42.0,882,1186.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,3.75,1.28,3.7,1.24,3.5,1.3,4.22,1.27,4.22,1.3,3.9,1.25
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Herbert P.H.,Polansky P.,87,124.0,680,449.0,6.0,3.0,4.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.5,1.25,3.6,1.28,3.5,1.29,4.05,1.3,4.08,1.27,3.79
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Berdych T.,86,20.0,680,1750.0,7.0,6.0,7.0,6.0,1.0,6.0,5.0,7.0,6.0,2.0,3.0,2.0,Completed,2.62,1.5,2.49,1.47,2.5,1.53,2.75,1.51,2.75,1.56,2.58,1.51
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Carreno Busta P.,Delbonis F.,11,69.0,2415,835.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.39,2.75,1.44,2.75,1.5,2.8,1.5,3.07,1.42,2.86
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Cecchinato M.,Trungelliti M.,72,190.0,806,313.0,6.0,1.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.53,2.5,1.48,2.47,1.53,2.5,1.56,2.6,1.57,2.66,1.52,2.54
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Dzumhur D.,Albot R.,29,97.0,1415,634.0,6.0,3.0,6.0,3.0,5.0,7.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,1.28,3.75,1.26,3.45,1.3,3.4,1.29,4.05,1.33,4.05,1.29,3.68
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Bautista Agut R.,Giraldo S.,13,315.0,2120,159.0,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,4.7,1.17,5.0,1.21,5.0,1.21,5.6,1.18,4.83
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Munar J.,22,155.0,1665,356.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.04,8.6,1.05,10.0,1.05,13.44,1.07,13.5,1.05,10.88
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Andreozzi G.,35,108.0,1280,506.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.8,2.0,1.75,1.96,1.8,2.0,1.85,2.07,1.91,2.11,1.8,2.02
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Dimitrov G.,Donaldson J.,5,57.0,4870,910.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,4.0,10.0,8.0,3.0,2.0,Completed,1.14,5.5,1.12,5.2,1.12,6.0,1.15,6.35,1.17,6.38,1.14,5.71
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,Lajovic D.,3,60.0,5615,894.0,2.0,6.0,7.0,5.0,4.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.08,9.0,1.07,7.0,1.08,7.5,1.09,9.35,1.11,9.5,1.08,8.19
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Nishikori K.,Paire B.,21,51.0,1710,1020.0,6.0,3.0,2.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.22,4.33,1.2,4.1,1.25,4.0,1.24,4.55,1.28,4.73,1.23,4.28
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Berrettini M.,Gulbis E.,96,160.0,639,342.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.1,1.72,2.04,1.69,2.1,1.73,2.07,1.85,2.2,1.85,2.1,1.74
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Goffin D.,Moutet C.,9,141.0,3020,398.0,7.0,5.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,8.0,1.06,7.2,1.07,8.0,1.08,9.87,1.1,9.9,1.07,8.68
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Querrey S.,65,15.0,870,2095.0,1.0,6.0,7.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.8,2.0,1.75,1.96,1.8,2.0,1.85,2.07,1.85,2.1,1.8,2.02
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Khachanov K.,Garcia-Lopez G.,38,67.0,1220,850.0,6.0,2.0,7.0,6.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.45,2.55,1.44,2.75,1.46,2.94,1.53,2.94,1.47,2.69
ATP,2018,33,Paris,French Open,2018-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Klizan M.,37,117.0,1220,463.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,1.64,2.13,1.67,2.2,1.72,2.25,1.76,2.28,1.68,2.2
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Zopp J.,Bemelmans R.,136,110.0,418,490.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.72,2.1,1.64,2.13,1.67,2.2,1.74,2.22,1.76,2.38,1.69,2.18
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Hurkacz H.,4,188.0,4950,315.0,6.0,2.0,6.0,2.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.07,10.0,1.06,7.2,1.06,9.0,1.06,12.52,1.09,13.0,1.06,9.81
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Marterer M.,Shapovalov D.,70,25.0,831,1573.0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,3.4,1.33,3.1,1.32,3.5,1.3,3.44,1.36,3.58,1.37,3.31,1.34
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Johnson S.,Struff J.L.,46,71.0,1110,830.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1.62,2.16,1.67,2.2,1.71,2.27,1.71,2.31,1.66,2.22
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Ymer E.,18,122.0,1940,453.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.4,1.17,5.0,1.2,5.24,1.22,5.24,1.19,4.77
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Jaziri M.,32,63.0,1395,872.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,1.2,4.5,1.13,5.2,1.14,5.5,1.15,6.35,1.2,6.35,1.15,5.55
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Edmund K.,Fucsovics M.,17,45.0,1950,1122.0,6.0,0.0,1.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.4,1.31,3.15,1.3,3.5,1.32,3.74,1.36,3.74,1.32,3.4
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev M.,Stakhovsky S.,64,127.0,870,433.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.5,2.62,1.47,2.5,1.5,2.62,1.52,2.73,1.57,2.79,1.5,2.6
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Thiem D.,Tsitsipas S.,8,39.0,3355,1212.0,6.0,2.0,2.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.25,4.0,1.2,4.0,1.2,4.5,1.24,4.65,1.25,4.7,1.22,4.34
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Cuevas P.,7,75.0,3635,755.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.66,2.2,1.65,2.12,1.73,2.1,1.72,2.25,1.74,2.28,1.69,2.18
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Pouille L.,Norrie C.,16,85.0,2030,682.0,6.0,2.0,6.0,4.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.33,1.21,3.95,1.17,5.0,1.21,5.12,1.25,5.12,1.2,4.57
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Coric B.,Fabbiano T.,40,115.0,1200,466.0,4.0,6.0,6.0,2.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.07,10.0,1.06,7.2,1.08,7.5,1.07,11.52,1.1,11.52,1.07,9.09
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ramos-Vinolas A.,Ruud C.,36,157.0,1260,350.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.44,2.6,1.5,2.62,1.51,2.75,1.51,2.94,1.46,2.73
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Pella G.,1,78.0,8770,728.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,11.0,1.01,21.0,1.02,24.52,1.02,27.25,1.01,18.75
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Isner J.,Zeballos H.,10,103.0,2980,590.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.5,1.19,4.2,1.2,4.5,1.24,4.55,1.25,4.87,1.21,4.43
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Herbert P.H.,Chardy J.,87,86.0,680,680.0,2.0,6.0,6.0,3.0,6.0,2.0,3.0,6.0,9.0,7.0,3.0,2.0,Completed,2.62,1.5,2.6,1.43,2.75,1.44,2.86,1.48,2.9,1.5,2.75,1.45
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Del Potro J.M.,Benneteau J.,6,62.0,4450,882.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,7.0,1.09,6.0,1.12,6.0,1.13,7.06,1.14,7.77,1.11,6.74
ATP,2018,33,Paris,French Open,2018-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Schwartzman D.,Pavlasek A.,12,185.0,2165,317.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,5.0,1.15,4.8,1.14,5.5,1.16,6.16,1.18,6.7,1.15,5.54
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Zverev A.,Dzumhur D.,3,29.0,5615,1415.0,6.0,2.0,3.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,1.06,11.0,1.05,7.8,1.06,9.0,1.06,12.75,1.08,12.75,1.05,10.36
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Dimitrov G.,35,5.0,1280,4870.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.66,2.22,1.59,2.25,1.61,2.42,1.65,2.42,1.73,2.28,1.64
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Bautista Agut R.,22,13.0,1665,2120.0,6.0,4.0,6.0,7.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.2,4.1,1.17,5.0,1.2,5.37,1.24,5.37,1.19,4.81
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Nishikori K.,Simon G.,21,65.0,1710,870.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.33,1.22,3.85,1.25,4.0,1.24,4.72,1.28,4.72,1.23,4.17
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Cecchinato M.,Carreno Busta P.,72,11.0,806,2415.0,2.0,6.0,7.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,3.75,1.28,3.55,1.25,3.5,1.28,4.0,1.3,4.05,1.31,3.73,1.28
ATP,2018,33,Paris,French Open,2018-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Thiem D.,Berrettini M.,8,96.0,3355,639.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.05,12.0,1.04,8.4,1.05,10.0,1.06,12.75,1.07,14.0,1.05,10.75
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Fognini F.,Edmund K.,18,17.0,1940,1950.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,2.0,1.8,1.98,1.74,2.0,1.8,2.12,1.83,2.12,1.91,2.01,1.81
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Marterer M.,Zopp J.,70,136.0,831,418.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,1.21,3.9,1.25,4.0,1.25,4.55,1.27,4.65,1.23,4.21
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Khachanov K.,Pouille L.,38,16.0,1220,2030.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.2,1.66,2.1,1.66,2.1,1.67,2.31,1.7,2.31,1.77,2.16,1.69
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Anderson K.,Zverev M.,7,64.0,3635,870.0,6.0,1.0,6.0,7.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,1.11,5.6,1.14,5.5,1.14,7.1,1.15,7.2,1.12,6.33
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Schwartzman D.,Coric B.,12,40.0,2165,1200.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.3,1.61,2.22,1.59,2.2,1.67,2.39,1.66,2.4,1.71,2.28,1.64
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Gasquet R.,1,32.0,8770,1395.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,11.0,1.03,21.0,1.03,19.78,1.04,20.5,1.02,16.14
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Goffin D.,Monfils G.,9,37.0,3020,1220.0,6.0,7.0,6.0,3.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,1.36,3.2,1.32,3.15,1.36,3.25,1.36,3.55,1.38,3.55,1.34,3.3
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Johnson S.,4,46.0,4950,1110.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.18,4.4,1.17,5.0,1.21,5.14,1.24,5.14,1.19,4.72
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Del Potro J.M.,Ramos-Vinolas A.,6,36.0,4450,1260.0,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,3.75,1.22,4.33,1.23,4.88,1.27,4.88,1.23,4.28
ATP,2018,33,Paris,French Open,2018-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Isner J.,Herbert P.H.,10,87.0,2980,680.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.3,3.5,1.32,3.1,1.33,3.25,1.34,3.62,1.37,3.64,1.33,3.39
ATP,2018,33,Paris,French Open,2018-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Khachanov K.,3,38.0,5615,1220.0,4.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.33,3.4,1.3,3.25,1.3,3.5,1.32,3.8,1.38,3.8,1.32,3.44
ATP,2018,33,Paris,French Open,2018-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Nishikori K.,8,21.0,3355,1710.0,6.0,2.0,6.0,0.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.3,1.62,2.17,1.61,2.25,1.69,2.34,1.72,2.35,1.66,2.26
ATP,2018,33,Paris,French Open,2018-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Verdasco F.,22,35.0,1665,1280.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.22,4.33,1.21,3.9,1.22,4.33,1.25,4.6,1.26,4.8,1.23,4.26
