Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Mahut N.,54,40.0,859,1067.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.66,2.1,1.68,2.15,1.57,2.25,1.68,2.34,1.67,2.2,1.77,2.34,1.67,2.17
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kamke T.,Mecir M.,106,211.0,547,233.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.83,1.83,1.68,2.15,1.83,1.83,1.99,1.92,1.91,1.91,1.99,2.19,1.78,2.01
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Vesely J.,Rosol L.,81,52.0,641,885.0,6.0,2.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.72,2.0,1.75,2.05,1.73,2.0,1.69,2.3,1.73,2.1,1.8,2.3,1.7,2.12
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Andujar P.,26,78.0,1410,661.0,6.0,0.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.3,3.92,1.29,3.5,1.33,4.0,1.27,3.67
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Nishikori K.,59,10.0,795,2815.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,6.0,1.12,5.5,1.13,5.0,1.17,6.34,1.15,5.0,1.17,6.75,1.19,5.6,1.14
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,De Schepper K.,Montanes A.,72,86.0,704,625.0,3.0,1.0,,,,,,,,,0.0,0.0,Retired,4.5,1.16,4.0,1.22,4.33,1.2,4.34,1.26,4.5,1.2,4.9,1.26,4.36,1.2
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Ward J.,19,168.0,1900,326.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.08,8.0,1.08,7.5,1.07,7.5,1.07,10.75,1.08,7.5,1.1,10.75,1.07,8.34
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Sousa J.,2,44.0,11850,1039.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,51.0,1.01,13.0,1.01,34.0,1.01,46.0,1.01,23.0,1.01,58.5,1.01,24.98
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Dodig I.,229,36.0,210,1100.0,2.0,2.0,,,,,,,,,0.0,0.0,Retired,1.36,3.0,1.35,3.1,1.4,2.75,1.36,3.48,1.53,2.5,1.54,3.5,1.39,2.99
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Goffin D.,56,105.0,835,548.0,6.0,4.0,5.0,7.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.66,2.1,1.68,2.15,1.57,2.25,1.78,2.16,1.67,2.2,1.79,2.35,1.69,2.14
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez A.,Russell M.,77,98.0,675,593.0,6.0,2.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.18,4.5,1.22,4.0,1.22,4.0,1.22,4.85,1.2,4.5,1.26,4.85,1.22,4.21
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Pavic A.,30,177.0,1225,303.0,6.0,1.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.09,7.0,1.08,7.0,1.09,9.16,1.08,7.5,1.11,9.16,1.08,7.47
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bagnis F.,Benneteau J.,143,45.0,398,1035.0,6.0,1.0,6.0,2.0,1.0,6.0,3.0,6.0,18.0,16.0,3.0,2.0,Completed,2.62,1.44,3.0,1.38,3.0,1.36,2.94,1.46,3.0,1.36,3.65,1.46,2.95,1.39
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gabashvili T.,Pospisil V.,58,31.0,798,1170.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,3.0,1.33,3.2,1.29,3.5,1.39,3.28,1.33,3.25,1.4,3.5,1.34,3.18
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Lopez F.,Dzumhur D.,27,129.0,1395,431.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.7,1.36,3.0,1.52,2.73,1.36,3.0,1.52,3.5,1.43,2.79
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bautista R.,Lorenzi P.,29,88.0,1330,615.0,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.33,3.25,1.25,3.75,1.29,3.5,1.4,3.22,1.33,3.25,1.4,4.0,1.33,3.31
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Becker B.,108,69.0,540,713.0,6.0,2.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.12,6.0,1.16,5.0,1.12,5.5,1.14,6.7,1.17,5.0,1.17,6.7,1.14,5.52
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Ginepri R.,1,279.0,12500,169.0,6.0,0.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.0,41.0,1.01,13.0,1.0,34.0,1.01,41.0,1.01,23.0,1.01,60.0,1.01,25.98
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Kubot L.,17,63.0,2050,748.0,4.0,6.0,6.0,4.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,1.06,10.0,1.07,8.0,1.07,7.5,1.08,10.25,1.07,8.0,1.11,11.0,1.06,8.61
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Beck A.,15,51.0,2155,1120.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,5.5,1.14,5.0,1.13,7.04,1.14,5.5,1.15,7.04,1.13,5.79
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Duckworth J.,65,165.0,733,331.0,5.0,7.0,6.0,2.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.3,3.4,1.33,3.2,1.3,3.4,1.4,3.22,1.29,3.5,1.42,4.0,1.33,3.27
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Mannarino A.,Lu Y.H.,89,48.0,612,968.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.67,2.37,1.66,2.2,1.67,2.37,1.73,2.2,1.65
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Mathieu P.H.,57,90.0,812,611.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.72,2.0,1.8,2.0,1.73,2.0,1.79,2.14,1.67,2.2,1.87,2.25,1.77,2.02
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Young D.,Sela D.,79,110.0,647,531.0,6.0,1.0,2.0,6.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,1.2,4.33,1.4,2.9,1.25,3.75,1.24,4.58,1.36,3.0,1.36,4.58,1.24,3.98
ATP,2014,32,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Wawrinka S.,41,3.0,1063,5830.0,6.0,4.0,5.0,7.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,7.0,1.1,6.5,1.1,,,8.04,1.11,5.5,1.14,8.04,1.14,6.51,1.11
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Dimitrov G.,37,12.0,1097,2515.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,8.0,1.08,7.0,1.09,8.0,1.08,10.25,1.07,7.5,1.08,10.5,1.1,7.81,1.08
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Hewitt L.,47,46.0,975,1030.0,3.0,6.0,6.0,2.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.28,3.5,1.29,3.5,1.26,4.3,1.22,4.0,1.3,4.33,1.26,3.77
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Michon A.,Klahn B.,206,71.0,238,705.0,6.0,1.0,6.0,7.0,5.0,7.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.26,4.34,1.25,3.75,1.3,4.35,1.24,3.96
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Giraldo S.,33,35.0,1150,1118.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,2.37,1.53,2.5,1.5,2.5,1.5,2.78,1.51,2.5,1.53,2.78,1.59,2.54,1.51
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Sijsling I.,5,55.0,5030,840.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,12.0,1.02,15.0,1.03,20.0,1.02,13.0,1.03,22.0,1.02,14.95
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Riba P.,24,84.0,1485,629.0,7.0,5.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.11,6.0,1.1,6.5,1.12,7.38,1.1,7.0,1.12,9.0,1.09,7.06
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Istomin D.,Stakhovsky S.,49,93.0,915,600.0,6.0,3.0,6.0,4.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.36,3.0,1.4,2.9,1.36,3.0,1.41,3.17,1.36,3.0,1.43,3.25,1.38,2.98
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Pouille L.,76,190.0,675,268.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,5.5,1.12,5.75,1.12,5.5,1.14,6.7,1.13,6.0,1.15,7.0,1.13,5.95
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Robert S.,20,74.0,1710,695.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.2,1.33,3.25,1.37,3.33,1.33,3.25,1.4,3.4,1.34,3.18
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Haider-Maurer A.,Brands D.,104,131.0,553,430.0,4.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.12,6.0,1.16,5.0,1.12,5.5,1.13,7.05,1.13,6.0,1.17,7.0,1.13,5.86
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Tomic B.,13,80.0,2445,646.0,6.0,2.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.2,4.33,1.25,3.75,1.22,4.0,1.2,5.17,1.29,3.5,1.3,5.17,1.23,4.16
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Arnaboldi A.,150,173.0,385,307.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.33,1.28,3.5,1.25,3.75,1.26,4.38,1.22,4.0,1.28,4.6,1.23,4.04
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Lajovic D.,Delbonis F.,83,34.0,632,1138.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,4.33,1.2,4.5,1.18,4.5,1.17,4.65,1.24,5.0,1.17,5.0,1.3,4.39,1.2
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Ebden M.,136,73.0,416,700.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,1.08,7.5,1.08,7.0,1.09,9.16,1.08,7.0,1.1,10.5,1.07,8.2
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Zopp J.,Haas T.,335,18.0,133,2005.0,2.0,5.0,,,,,,,,,0.0,0.0,Retired,8.5,1.06,9.0,1.05,8.5,1.05,9.16,1.09,8.5,1.06,11.0,1.1,9.3,1.06
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Sock J.,Almagro N.,75,22.0,678,1620.0,5.0,0.0,,,,,,,,,0.0,0.0,Retired,7.0,1.1,6.5,1.1,6.0,1.11,6.87,1.14,7.0,1.1,7.55,1.14,6.5,1.11
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Golubev A.,8,53.0,4120,862.0,6.0,1.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.07,9.0,1.09,7.0,1.08,8.0,1.08,9.65,1.08,7.5,1.1,9.65,1.08,7.87
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Llodra M.,25,153.0,1420,370.0,6.0,2.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.25,3.75,1.28,3.5,1.22,4.0,1.33,3.64,1.22,4.0,1.33,4.0,1.27,3.71
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Hanescu V.,28,85.0,1390,626.0,6.0,2.0,4.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.33,1.22,4.0,1.25,3.75,1.19,5.33,1.29,3.5,1.3,5.5,1.22,4.23
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Matosevic M.,Brown D.,66,82.0,732,633.0,7.0,6.0,6.0,4.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.5,2.5,1.52,2.45,1.57,2.25,1.52,2.73,1.57,2.38,1.59,2.73,1.52,2.51
ATP,2014,32,Paris,French Open,2014-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Struff J.L.,Olivetti A.,62,161.0,753,340.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,5.75,1.12,5.5,1.14,6.87,1.14,5.5,1.15,7.0,1.12,6.06
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Lokoli L.,64,406.0,748,104.0,4.0,6.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.29,4.05,1.29,3.5,1.3,4.05,1.27,3.68
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Gulbis E.,Bagnis F.,17,143.0,2050,398.0,6.0,2.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,9.0,1.08,7.5,1.08,8.0,1.07,11.25,1.07,8.0,1.1,11.25,1.07,8.19
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Granollers M.,Dolgopolov O.,229,21.0,210,1645.0,1.0,6.0,3.0,6.0,6.0,3.0,6.0,0.0,6.0,2.0,3.0,2.0,Completed,3.75,1.25,3.5,1.28,3.5,1.29,3.97,1.29,3.5,1.29,4.3,1.3,3.71,1.27
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Bautista R.,Paire B.,29,61.0,1330,760.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,1.16,5.0,1.17,5.0,1.23,4.69,1.17,5.0,1.23,5.75,1.17,4.97
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Stepanek R.,Youzhny M.,43,16.0,1040,2065.0,6.0,0.0,6.0,3.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.66,2.15,1.68,2.2,1.62,2.27,1.71,2.2,1.67,2.5,1.74,2.2,1.66
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Gonzalez A.,30,77.0,1225,675.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.12,6.0,1.15,5.25,1.14,5.5,1.16,6.28,1.14,5.5,1.17,6.3,1.14,5.63
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Tursunov D.,Querrey S.,32,67.0,1155,730.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.5,2.5,1.52,2.45,1.5,2.5,1.58,2.54,1.57,2.38,1.58,2.6,1.53,2.48
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Berdych T.,Nedovyesov A.,6,101.0,4330,591.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.03,15.0,1.02,12.0,1.02,15.0,1.04,15.0,1.02,13.0,1.04,23.25,1.02,14.1
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Klizan M.,Haase R.,59,50.0,795,910.0,6.0,1.0,3.0,6.0,6.0,1.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,1.36,3.0,1.4,2.9,1.36,3.0,1.45,3.0,1.36,3.0,1.45,3.25,1.38,2.98
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Chardy J.,2,42.0,11850,1060.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,13.0,1.01,21.0,1.01,22.22,1.02,15.0,1.01,33.5,1.01,17.58
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Kamke T.,26,106.0,1410,547.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,1.08,8.0,1.1,6.5,1.1,6.5,1.09,9.48,1.1,7.0,1.1,9.48,1.09,7.48
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Raonic M.,Vesely J.,9,81.0,2975,641.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.75,1.22,4.0,1.31,3.85,1.29,3.5,1.31,4.05,1.25,3.84
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Schwartzman D.,4,109.0,5125,533.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,26.0,1.01,13.0,1.01,26.0,1.01,22.22,1.02,13.0,1.02,26.0,1.01,17.01
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,De Schepper K.,19,72.0,1900,704.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,8.0,1.07,8.0,1.06,9.0,1.1,8.6,1.06,8.5,1.1,9.0,1.08,7.81
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Melzer J.,14,56.0,2315,835.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,4.75,1.17,5.0,1.16,6.27,1.2,4.5,1.2,6.27,1.15,5.23
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Janowicz J.,Nieminen J.,23,60.0,1510,790.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.7,2.1,1.67,2.1,1.81,2.11,1.67,2.2,1.81,2.2,1.71,2.11
ATP,2014,32,Paris,French Open,2014-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Isner J.,Kukushkin M.,11,54.0,2600,859.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.27,4.22,1.22,4.0,1.27,4.5,1.24,4.0
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Bolelli S.,5,150.0,5030,385.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,19.0,1.03,11.0,1.02,15.0,1.03,20.0,1.03,12.0,1.04,23.0,1.02,14.44
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Karlovic I.,Haider-Maurer A.,37,104.0,1097,553.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.0,1.42,2.8,1.4,2.75,1.43,3.04,1.36,3.0,1.47,3.05,1.41,2.86
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Michon A.,20,206.0,1710,238.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.1,6.5,1.08,7.0,1.08,9.65,1.1,7.0,1.12,9.65,1.09,7.48
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Young D.,Lopez F.,79,27.0,647,1395.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,3.0,1.36,3.1,1.35,3.0,1.36,3.17,1.41,3.0,1.36,3.25,1.41,3.05,1.37
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Garcia-Lopez G.,Mannarino A.,41,89.0,1063,612.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.12,6.0,1.15,5.25,1.12,5.5,1.17,5.87,1.17,5.0,1.17,6.5,1.14,5.58
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Gabashvili T.,65,58.0,733,798.0,6.0,2.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.75,2.2,1.62,2.25,1.75,2.3,1.66,2.2
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Thiem D.,1,57.0,12500,812.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,17.0,1.03,11.0,1.03,12.0,1.03,17.5,1.03,12.0,1.05,18.0,1.03,13.02
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Seppi A.,Monaco J.,33,76.0,1150,675.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,2.15,1.68,2.1,1.67,2.14,1.79,2.1,1.73,2.15,1.8,2.08,1.73
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Lajovic D.,Zopp J.,83,335.0,632,133.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.17,4.75,1.14,5.0,1.15,6.34,1.17,5.0,1.17,6.34,1.15,5.4
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Berlocq C.,13,47.0,2445,975.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.62,2.25,1.57,2.38,1.68,2.32,1.67,2.2,1.71,2.4,1.63,2.25
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Kohlschreiber P.,Istomin D.,24,49.0,1485,915.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.4,1.33,3.25,1.33,3.64,1.36,3.0,1.36,3.7,1.32,3.33
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Matosevic M.,8,66.0,4120,732.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,10.0,1.04,11.0,1.05,13.0,1.04,11.0,1.07,13.0,1.05,10.54
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Sock J.,Johnson S.,75,64.0,678,748.0,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.72,2.0,1.75,2.05,1.73,2.0,1.81,2.12,1.73,2.1,1.81,2.14,1.75,2.05
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Cuevas P.,25,136.0,1420,416.0,4.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.33,3.25,1.35,3.1,1.36,3.25,1.42,3.11,1.36,3.0,1.42,3.3,1.35,3.13
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Bellucci T.,15,108.0,2155,540.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.18,4.5,1.2,4.3,1.2,4.5,1.22,4.85,1.22,4.0,1.24,5.2,1.19,4.53
ATP,2014,32,Paris,French Open,2014-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Struff J.L.,28,62.0,1390,753.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.18,4.5,1.18,4.5,1.22,4.33,1.21,5.0,1.2,4.5,1.24,5.0,1.2,4.44
