Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2017,34,London,Wimbledon,2017-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,3,Muguruza G.,Kuznetsova S.,15.0,8.0,3060.0,4310.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.3,1.57,2.38,1.64,2.45,1.69,2.45,1.59,2.36
WTA,2017,34,London,Wimbledon,2017-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,3,Williams V.,Ostapenko J.,11.0,13.0,3941.0,3110.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.73,2.26,1.75,2.26,1.7,2.17
WTA,2017,34,London,Wimbledon,2017-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,3,Konta J.,Halep S.,7.0,2.0,4400.0,6920.0,6.0,7.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.17,1.79,2.17,1.87,2.05,1.79
WTA,2017,34,London,Wimbledon,2017-07-11,Grand Slam,Outdoor,Grass,Quarterfinals,3,Rybarikova M.,Vandeweghe C.,87.0,25.0,709.0,1658.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.65,1.42,2.63,1.5,2.93,1.47,2.93,1.5,2.75,1.45
WTA,2017,34,London,Wimbledon,2017-07-13,Grand Slam,Outdoor,Grass,Semifinals,3,Muguruza G.,Rybarikova M.,15.0,87.0,3060.0,709.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.37,2.85,1.36,3.25,1.43,3.17,1.43,3.25,1.39,3.05
WTA,2017,34,London,Wimbledon,2017-07-13,Grand Slam,Outdoor,Grass,Semifinals,3,Williams V.,Konta J.,11.0,7.0,3941.0,4400.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.22,1.77,2.22,1.81,2.1,1.76
WTA,2017,34,London,Wimbledon,2017-07-15,Grand Slam,Outdoor,Grass,The Final,3,Muguruza G.,Williams V.,15.0,11.0,3060.0,3941.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.83,2.0,1.75,1.95,1.8,2.0,1.85,2.1,1.91,2.13,1.82,2.01
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Kr.,Eguchi M.,41.0,316.0,1343.0,146.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.17,4.4,1.2,4.5,1.2,5.29,1.22,5.35,1.18,4.78
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Kenin S.,Davis L.,139.0,34.0,413.0,1476.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,2.5,1.53,2.4,1.5,2.37,1.57,2.55,1.58,2.55,1.59,2.45,1.55
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Rodionova Ar.,Hogenkamp R.,134.0,101.0,438.0,624.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,2.3,1.61,2.3,1.55,2.25,1.61,2.66,1.54,2.66,1.67,2.38,1.58
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Jankovic J.,14.0,68.0,3120.0,880.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.22,4.97,1.24,5.0,1.2,4.51
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Garcia C.,Martincova T.,19.0,121.0,2135.0,503.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.33,1.19,4.2,1.2,4.5,1.22,4.86,1.24,4.86,1.21,4.41
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Rybarikova M.,Giorgi C.,32.0,69.0,1577.0,836.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.0,1.8,1.95,1.75,2.0,1.8,2.11,1.81,2.12,1.87,2.02,1.79
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Vickery S.,Vikhlyantseva N.,154.0,58.0,347.0,1012.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,2.5,1.53,2.35,1.53,2.37,1.57,2.56,1.58,2.56,1.59,2.46,1.54
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Watson H.,46.0,74.0,1182.0,791.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.3,1.57,2.25,1.57,2.37,1.62,2.45,1.62,2.6,1.57,2.4
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Alexandrova E.,Zaja A.,79.0,236.0,763.0,227.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.52,2.73,1.52,2.8,1.47,2.68
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Lepchenko V.,3.0,64.0,5860.0,930.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.08,8.0,1.06,7.25,1.06,9.0,1.09,9.58,1.09,9.75,1.07,8.31
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Bertens K.,95.0,27.0,649.0,1670.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,4.33,1.22,3.75,1.23,4.0,1.25,4.14,1.28,4.33,1.28,4.05,1.24
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Duan Y.Y.,Liu C.,92.0,295.0,656.0,164.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.37,1.57,2.3,1.55,2.37,1.57,2.52,1.59,2.55,1.59,2.43,1.56
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Kozlova K.,Begu I.,118.0,55.0,510.0,1078.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.5,1.53,2.3,1.55,2.37,1.57,2.38,1.65,2.55,1.65,2.4,1.57
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Krunic A.,Konta J.,78.0,7.0,766.0,4750.0,4.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,6.0,1.12,5.9,1.1,6.0,1.12,8.49,1.1,8.5,1.13,6.74,1.11
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Goerges J.,Beck A.,33.0,140.0,1570.0,405.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.08,8.0,1.06,7.25,1.07,8.0,1.1,8.67,1.1,9.1,1.08,8.05
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Zheng S.,Van Uytvanck A.,84.0,97.0,710.0,648.0,6.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,2.75,1.44,2.75,1.4,2.75,1.44,3.08,1.43,3.15,1.45,2.9,1.41
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Tomljanovic A.,Larsson J.,232.0,66.0,233.0,898.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.21,1.75,2.25,1.8,2.11,1.73
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Haddad Maia B.,52.0,71.0,1110.0,823.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.37,1.57,2.25,1.57,2.37,1.74,2.22,1.74,2.38,1.64,2.26
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Vinci R.,83.0,47.0,711.0,1181.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.33,1.2,4.1,1.22,4.33,1.25,4.5,1.25,4.6,1.22,4.23
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Kuzmova V.,9.0,135.0,4216.0,430.0,6.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.07,9.0,1.06,7.25,1.08,7.5,1.07,10.71,1.09,11.0,1.07,8.82
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Witthoeft C.,17.0,65.0,2295.0,927.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.4,3.0,1.4,2.75,1.44,2.75,1.47,2.93,1.47,3.05,1.42,2.86
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Sasnovich A.,Boserup J.,88.0,115.0,687.0,523.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.16,4.6,1.17,5.0,1.18,5.61,1.19,5.7,1.16,5.15
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Barty A.,Konjuh A.,43.0,23.0,1320.0,1805.0,4.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,1.53,2.5,1.5,2.4,1.5,2.62,1.59,2.52,1.6,2.62,1.54,2.49
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Lucic-Baroni M.,Puig M.,31.0,70.0,1615.0,825.0,6.0,4.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.1,1.73,2.0,1.91,2.14,1.91,2.03,1.79
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Barthel M.,40.0,51.0,1355.0,1123.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.18,4.3,1.2,4.5,1.2,5.23,1.21,5.23,1.18,4.8
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Babos T.,Golubic V.,59.0,104.0,976.0,590.0,7.0,5.0,5.0,7.0,7.0,5.0,2.0,1.0,Completed,1.53,2.5,1.47,2.5,1.53,2.5,1.52,2.72,1.53,2.75,1.5,2.57
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Dodin O.,Parmentier P.,48.0,98.0,1178.0,643.0,3.0,6.0,6.0,0.0,7.0,6.0,2.0,1.0,Completed,2.3,1.61,2.1,1.65,2.2,1.67,2.38,1.65,2.38,1.7,2.23,1.66
WTA,2017,44,New York,US Open,2017-08-28,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Buzarnescu M.,5.0,133.0,5350.0,448.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.08,8.0,1.08,6.5,1.11,6.0,1.09,9.21,1.11,9.21,1.09,7.63
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Hesse A.,24.0,203.0,1800.0,270.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.07,9.0,1.05,7.75,1.07,8.0,1.07,11.0,1.09,11.25,1.06,9.3
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Soylu I.,35.0,165.0,1470.0,336.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.14,5.0,1.17,5.0,1.17,5.91,1.17,6.05,1.15,5.36
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Halep S.,146.0,2.0,365.0,6385.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.75,1.44,2.65,1.42,2.75,1.44,3.02,1.44,3.1,1.49,2.79,1.44
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Cepelova J.,10.0,87.0,3830.0,692.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.33,3.4,1.3,3.2,1.3,3.5,1.33,3.69,1.33,3.69,1.32,3.5
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Kerkhove L.,54.0,171.0,1096.0,323.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.25,1.33,3.05,1.36,3.25,1.36,3.44,1.37,3.44,1.34,3.24
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Strycova B.,Doi M.,25.0,94.0,1725.0,653.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.75,1.25,3.6,1.28,3.75,1.28,4.07,1.29,4.1,1.26,3.81
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Wickmayer Y.,Tsurenko L.,129.0,30.0,471.0,1625.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.4,2.85,1.37,3.0,1.4,3.16,1.41,3.2,1.42,2.99,1.39
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Ka.,Linette M.,1.0,72.0,6390.0,800.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.06,10.0,1.05,7.75,1.06,9.0,1.07,11.25,1.07,11.25,1.05,9.66
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Kerber A.,45.0,6.0,1230.0,5146.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.4,2.85,1.37,3.0,1.4,3.11,1.42,3.17,1.42,2.98,1.38
WTA,2017,44,New York,US Open,2017-08-29,Grand Slam,Outdoor,Hard,1st Round,3,Ostapenko J.,Arruabarrena L.,12.0,60.0,3382.0,964.0,6.0,2.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,1.25,4.0,1.24,3.65,1.12,6.0,1.31,3.81,1.31,4.2,1.26,3.79
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Mertens E.,16.0,39.0,2343.0,1388.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.25,4.0,1.23,3.75,1.25,4.0,1.26,4.38,1.3,4.38,1.24,4.0
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Brady J.,Petkovic A.,91.0,93.0,660.0,655.0,6.0,4.0,3.0,6.0,6.0,1.0,2.0,1.0,Completed,2.37,1.57,2.25,1.57,2.25,1.61,2.46,1.62,2.46,1.66,2.36,1.59
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Gibbs N.,Cepede Royg V.,127.0,75.0,479.0,785.0,6.0,0.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,2.0,1.8,1.95,1.75,1.61,2.25,2.02,1.88,2.05,1.88,1.97,1.82
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Schiavone F.,418.0,77.0,83.0,774.0,0.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.5,2.62,1.47,2.5,,,1.53,2.68,1.59,2.68,1.52,2.5
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Niculescu M.,Mladenovic K.,57.0,13.0,1050.0,3155.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.5,1.53,2.35,1.53,2.37,1.57,2.65,1.55,2.65,1.59,2.47,1.53
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Siniakova K.,4.0,42.0,5530.0,1335.0,6.0,0.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.16,5.0,1.15,4.75,,,1.16,6.13,1.19,7.0,1.14,5.48
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Rodina E.,Bouchard E.,89.0,76.0,677.0,779.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.4,3.05,1.33,3.4,1.33,3.32,1.38,3.4,1.4,3.15,1.36
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Bogdan A.,Townsend T.,108.0,119.0,568.0,508.0,6.0,4.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.1,1.73,2.09,1.83,2.17,1.83,2.07,1.75
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Kratzer A.,61.0,343.0,964.0,123.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.5,1.15,4.75,1.17,5.0,1.17,5.91,1.18,5.98,1.15,5.35
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Hibino N.,Bellis C.,80.0,36.0,762.0,1445.0,6.0,3.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,5.5,1.14,5.2,1.13,5.0,1.17,5.98,1.17,6.0,1.18,5.45,1.15
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Allertova D.,Peterson R.,90.0,196.0,661.0,279.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.1,1.72,2.0,1.72,2.1,1.73,2.14,1.79,2.15,1.79,2.08,1.74
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Rogers S.,Day K.,62.0,128.0,943.0,475.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.66,2.2,1.6,2.2,1.61,2.25,1.66,2.37,1.69,2.47,1.62,2.28
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Vondrousova M.,8.0,67.0,4410.0,896.0,4.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.36,3.25,1.33,3.05,1.4,3.0,1.34,3.6,1.41,3.6,1.36,3.16
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Vandeweghe C.,Riske A.,22.0,49.0,1994.0,1170.0,2.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.25,4.0,1.25,3.6,1.28,3.75,1.35,3.49,1.35,4.0,1.27,3.74
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Zhuk S.,50.0,147.0,1140.0,364.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.8,1.95,1.75,2.0,1.8,2.06,1.85,2.06,1.9,1.97,1.83
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Minor B.,99.0,958.0,638.0,10.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.03,15.0,1.02,10.0,1.02,15.0,1.03,17.64,1.04,17.64,1.03,14.21
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Ozaki R.,Lao D.,96.0,219.0,648.0,244.0,6.0,3.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,2.1,1.72,2.0,1.72,2.1,1.73,2.08,1.84,2.12,1.84,2.03,1.77
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Martic P.,11.0,85.0,3570.0,708.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.25,4.0,1.23,3.75,1.25,4.0,1.28,4.14,1.28,4.33,1.25,3.94
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Zhang S.,Lisicki S.,26.0,170.0,1685.0,326.0,6.0,7.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.66,2.2,1.6,2.2,1.61,2.25,1.66,2.37,1.69,2.38,1.63,2.26
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Wang Q.,38.0,56.0,1395.0,1070.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.53,2.5,1.53,2.35,1.57,2.37,1.61,2.47,1.61,2.5,1.56,2.41
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Gavrilova D.,Kiick A.,20.0,643.0,2075.0,34.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.06,7.25,1.08,7.5,1.08,9.94,1.1,9.94,1.07,8.46
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Mchale C.,Pavlyuchenkova A.,63.0,21.0,940.0,2065.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.5,1.3,3.35,1.28,3.5,1.3,3.73,1.32,3.73,1.33,3.51,1.3
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Blinkova A.,18.0,130.0,2140.0,466.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.4,2.75,1.44,2.75,1.47,2.93,1.47,3.0,1.42,2.82
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Brengle M.,73.0,81.0,793.0,759.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.3,1.57,2.37,1.64,2.42,1.64,2.42,1.58,2.36
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Kontaveit A.,37.0,29.0,1440.0,1630.0,6.0,7.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.9,1.9,1.72,2.0,1.8,2.0,1.95,1.95,1.97,2.12,1.8,2.01
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,1st Round,3,Nara K.,Sorribes Tormo S.,116.0,86.0,520.0,692.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.4,2.75,1.44,2.75,1.45,2.99,1.45,3.0,1.42,2.88
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Babos T.,146.0,59.0,365.0,976.0,6.0,7.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.12,6.0,1.12,5.4,1.17,5.0,1.13,7.38,1.17,7.95,1.12,6.22
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,2nd Round,3,Kenin S.,Vickery S.,139.0,154.0,413.0,347.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.0,1.8,1.9,1.8,1.91,1.91,2.0,1.91,2.03,1.91,1.96,1.84
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,2nd Round,3,Sakkari M.,Rodionova Ar.,95.0,134.0,649.0,438.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.4,3.0,1.37,2.85,,,1.43,3.1,1.45,3.1,1.41,2.91
WTA,2017,44,New York,US Open,2017-08-30,Grand Slam,Outdoor,Hard,2nd Round,3,Kvitova P.,Cornet A.,14.0,46.0,3120.0,1182.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.25,1.4,2.75,1.4,3.0,1.38,3.35,1.44,3.35,1.4,2.97
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Cibulkova D.,83.0,10.0,711.0,3830.0,6.0,2.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.66,2.2,1.62,2.15,1.67,2.2,1.64,2.41,1.7,2.41,1.64,2.25
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Williams V.,Dodin O.,9.0,48.0,4216.0,1178.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.1,7.0,1.09,6.25,1.1,7.0,1.13,7.38,1.13,8.0,1.1,7.04
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Goerges J.,Zheng S.,33.0,84.0,1570.0,710.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.18,4.5,1.18,4.3,1.2,4.5,1.21,5.0,1.22,5.0,1.19,4.66
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Barty A.,Sasnovich A.,43.0,88.0,1320.0,687.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.23,4.77,1.23,4.8,1.2,4.49
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Rybarikova M.,Pliskova Kr.,32.0,41.0,1577.0,1343.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.61,2.3,1.6,2.2,1.61,2.25,1.7,2.29,1.7,2.31,1.65,2.23
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Krunic A.,Tomljanovic A.,78.0,232.0,766.0,233.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.4,1.53,2.5,1.53,2.69,1.54,2.75,1.51,2.55
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Vekic D.,Peng S.,52.0,24.0,1110.0,1800.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.57,2.5,1.47,2.62,1.5,2.59,1.57,2.62,1.57,2.5,1.53
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Sevastova A.,Kozlova K.,17.0,118.0,2295.0,510.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.5,1.28,3.35,1.3,3.5,1.37,3.39,1.37,3.6,1.31,3.43
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Lucic-Baroni M.,35.0,31.0,1470.0,1615.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.36,3.25,1.35,2.95,1.36,3.25,1.41,3.16,1.42,3.25,1.37,3.1
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Garcia C.,Alexandrova E.,19.0,79.0,2135.0,763.0,4.0,6.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.28,3.75,1.28,3.35,1.3,3.5,1.31,3.85,1.33,3.9,1.29,3.63
WTA,2017,44,New York,US Open,2017-08-31,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Wozniacki C.,40.0,5.0,1355.0,5350.0,6.0,2.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,3.4,1.33,3.1,1.32,3.4,1.33,3.32,1.38,3.6,1.38,3.25,1.34
