Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2011,6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Dimitrov G.,19,105.0,1855,518.0,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.35,1.29,3.5,1.3,3.93,1.25,3.5,1.38,3.93,1.29,3.45
ATP,2011,6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Dodig I.,3,81.0,6240,606.0,7.0,5.0,6.0,7.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,1.01,15.0,1.01,15.0,1.02,11.0,1.01,41.0,1.03,10.0,1.03,41.0,1.02,17.44
ATP,2011,6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Gil F.,12,91.0,2560,571.0,6.0,4.0,6.0,3.0,1.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.05,9.0,1.07,7.75,1.08,7.0,1.08,9.65,1.08,6.5,1.08,12.0,1.06,8.31
ATP,2011,6,Melbourne,Australian Open,2011-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Simon G.,2,34.0,9245,1210.0,6.0,2.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.04,10.0,1.05,8.0,1.04,9.0,1.05,14.0,1.05,8.0,1.06,15.03,1.04,10.21
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Dolgopolov O.,Becker B.,46,55.0,953,870.0,6.0,3.0,6.0,0.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.62,2.44,1.53,2.38,1.65,2.53,1.55,2.39
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Llodra M.,152,24.0,351,1575.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,2.5,1.5,2.6,1.45,2.5,1.5,2.49,1.61,2.5,1.5,2.65,1.61,2.48,1.52
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Sweeting R.,1,116.0,12390,486.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.005,21.0,1.01,40.0,1.01,21.0,1.01,41.0,1.01,15.0,1.02,50.0,1.01,23.75
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Kavcic B.,10,98.0,2920,552.0,6.0,3.0,6.0,1.0,5.0,7.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.11,6.0,1.16,4.75,1.14,5.0,1.14,6.62,1.14,5.0,1.17,6.62,1.14,5.33
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Lopez F.,199,31.0,251,1310.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.39,1.65,2.1,1.67,2.39,1.73,2.15,1.66
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Garcia-Lopez G.,Schwank E.,32,86.0,1300,580.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.0,1.18,4.5,1.2,4.33,1.22,4.83,1.17,4.5,1.23,5.2,1.18,4.63
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Hernych J.,Bellucci T.,241,30.0,196,1355.0,6.0,2.0,6.0,7.0,6.0,4.0,6.0,7.0,8.0,6.0,3.0,2.0,Completed,3.25,1.33,3.0,1.35,3.25,1.33,3.05,1.43,3.25,1.29,3.25,1.43,3.05,1.35
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Giraldo S.,15,59.0,2140,850.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.0,1.33,3.25,1.33,3.64,1.4,2.75,1.42,3.64,1.34,3.11
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Seppi A.,13,51.0,2345,900.0,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,4.5,1.22,4.0,1.22,4.0,1.27,4.26,1.22,3.75,1.27,4.6,1.22,4.11
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Russell M.,7,100.0,3895,547.0,6.0,0.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,13.0,1.03,10.0,1.03,10.0,1.03,17.5,1.05,8.0,1.05,19.5,1.03,12.24
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Stepanek R.,20,66.0,1645,735.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,2.2,1.61,2.11,1.68,2.0,1.73,2.43,1.63,2.1,1.67,2.43,1.75,2.14,1.67
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Riba P.,11,71.0,2785,672.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,1.06,8.0,1.05,8.5,1.06,12.0,1.04,9.0,1.06,14.0,1.04,10.3
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Muller G.,4,122.0,5785,466.0,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,15.0,1.03,11.22,1.03,10.0,1.03,20.0,1.01,19.0,1.03,30.25,1.02,14.84
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Berankis R.,Nalbandian D.,95,21.0,560,1610.0,6.0,1.0,6.0,0.0,2.0,0.0,,,,,2.0,0.0,Retired,4.0,1.22,3.75,1.25,4.0,1.22,4.81,1.22,3.75,1.22,5.0,1.27,4.0,1.23
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Marchenko I.,5,79.0,5760,624.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,,21.0,1.01,15.0,1.02,11.0,1.02,31.0,1.03,11.0,1.03,33.0,1.02,16.02
ATP,2011,6,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,5,Baghdatis M.,Del Potro J.M.,22,236.0,1580,200.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.25,1.66,2.1,1.67,2.2,1.62,2.38,1.65,2.2,1.67,2.5,1.75,2.23,1.63
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Ljubicic I.,14,16.0,2160,1965.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.83,1.83,1.95,1.8,1.91,1.8,1.96,1.96,1.91,1.8,1.97,1.98,1.85,1.88
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Troicki V.,3,27.0,6240,1490.0,6.0,2.0,,,,,,,,,1.0,0.0,Retired,1.08,7.0,1.13,5.3,1.13,5.5,1.14,6.99,1.17,5.0,1.17,7.05,1.12,5.88
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Haase R.,8,62.0,3565,823.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.1,6.5,1.11,5.92,1.13,5.5,1.15,6.77,1.14,5.5,1.18,7.0,1.13,5.66
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Stakhovsky S.,52,43.0,890,970.0,5.0,7.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,2.2,1.61,2.15,1.65,2.1,1.67,2.24,1.75,2.0,1.73,2.3,1.76,2.14,1.67
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Gasquet R.,6,33.0,3955,1280.0,6.0,2.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.38,2.87,1.4,2.8,1.4,2.75,1.52,2.78,1.4,2.88,1.53,2.95,1.42,2.76
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Malisse X.,2,45.0,9245,956.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,20.0,1.02,11.0,1.03,21.0,1.03,11.0,1.05,24.8,1.02,14.03
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Monfils G.,19,12.0,1855,2560.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.25,1.68,2.1,1.73,2.0,1.68,2.36,1.73,2.0,1.75,2.39,1.66,2.16
ATP,2011,6,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Nishikori K.,9,82.0,3240,599.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.5,2.85,1.44,2.75,1.55,3.05,1.43,2.73
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Soderling R.,Hernych J.,4,241.0,5785,196.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,15.0,1.02,11.0,1.02,31.0,1.02,15.0,1.02,36.59,1.01,17.97
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Youzhny M.,152,10.0,351,2920.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,3.5,1.28,3.0,1.35,3.25,1.33,3.49,1.36,3.25,1.33,3.7,1.36,3.24,1.32
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Dolgopolov O.,Tsonga J.W.,46,13.0,953,2345.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,2.62,1.44,2.5,1.5,2.75,1.4,2.98,1.46,2.5,1.53,2.98,1.56,2.58,1.48
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Berankis R.,7,95.0,3895,560.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,5.5,1.18,4.5,1.2,4.33,1.17,6.0,1.17,5.0,1.22,6.5,1.16,4.96
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Garcia-Lopez G.,5,32.0,5760,1300.0,6.0,1.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,1.05,8.0,1.05,8.5,1.07,12.25,1.06,8.5,1.07,14.62,1.04,10.0
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Isner J.,15,20.0,2140,1645.0,4.0,6.0,6.0,2.0,6.0,7.0,7.0,6.0,9.0,7.0,3.0,2.0,Completed,1.53,2.37,1.67,2.12,1.67,2.1,1.63,2.47,1.57,2.38,1.7,2.47,1.62,2.25
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Melzer J.,Baghdatis M.,11,22.0,2785,1580.0,6.0,7.0,6.0,2.0,6.0,1.0,4.0,3.0,,,2.0,1.0,Retired,1.72,2.0,1.75,2.0,1.8,1.91,1.97,1.95,1.83,1.91,1.97,2.17,1.79,1.96
ATP,2011,6,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Tomic B.,1,199.0,12390,251.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.005,21.0,1.01,15.0,1.02,13.0,1.01,41.0,1.01,19.0,1.03,51.82,1.01,22.0
ATP,2011,6,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Almagro N.,3,14.0,6240,2160.0,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,8.0,1.1,6.25,1.08,7.0,1.11,8.43,1.1,7.0,1.13,9.5,1.08,7.5
ATP,2011,6,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,2,52.0,9245,890.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.01,15.0,1.01,15.0,1.02,13.0,1.02,26.0,1.02,13.0,1.03,48.25,1.02,16.82
ATP,2011,6,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Verdasco F.,6,9.0,3955,3240.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.54,2.7,1.57,2.38,1.63,2.72,1.55,2.41
ATP,2011,6,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Roddick A.,19,8.0,1855,3565.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.72,2.0,1.8,1.95,1.83,1.83,1.78,2.18,1.8,2.0,1.91,2.25,1.81,1.95
ATP,2011,6,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Dolgopolov O.,Soderling R.,46,4.0,953,5785.0,1.0,6.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,6.5,1.1,5.5,1.13,6.0,1.11,7.72,1.13,5.5,1.14,8.2,1.17,6.23,1.11
ATP,2011,6,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Melzer J.,5,11.0,5760,2785.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,7.0,1.15,5.0,1.13,5.5,1.14,7.06,1.13,6.0,1.18,7.2,1.13,5.94
ATP,2011,6,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Raonic M.,7,152.0,3895,351.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.33,1.16,4.75,1.17,4.5,1.27,4.3,1.17,5.0,1.27,5.2,1.2,4.46
ATP,2011,6,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Cilic M.,1,15.0,12390,2140.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,7.5,1.1,6.5,1.08,7.0,1.12,7.94,1.13,6.0,1.13,8.4,1.09,7.03
ATP,2011,6,Melbourne,Australian Open,2011-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Wawrinka S.,2,19.0,9245,1855.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.22,4.0,1.22,4.0,1.33,3.75,1.22,4.0,1.33,4.33,1.24,3.91
ATP,2011,6,Melbourne,Australian Open,2011-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Berdych T.,3,6.0,6240,3955.0,6.0,1.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.28,3.75,1.32,3.31,1.33,3.25,1.32,3.79,1.29,3.5,1.36,4.0,1.3,3.48
ATP,2011,6,Melbourne,Australian Open,2011-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Dolgopolov O.,5,46.0,5760,953.0,7.0,5.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.07,8.0,1.08,6.75,1.08,7.0,1.09,9.95,1.08,7.5,1.12,9.95,1.09,7.16
ATP,2011,6,Melbourne,Australian Open,2011-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Nadal R.,7,1.0,3895,12390.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,7.5,1.08,6.25,1.1,5.5,1.13,7.65,1.13,7.0,1.1,9.0,1.16,6.83,1.1
ATP,2011,6,Melbourne,Australian Open,2011-01-27,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,3,2.0,6240,9245.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.87,1.4,2.6,1.45,2.63,1.44,2.82,1.52,2.88,1.4,3.0,1.53,2.76,1.44
ATP,2011,6,Melbourne,Australian Open,2011-01-28,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Ferrer D.,5,7.0,5760,3895.0,4.0,6.0,7.0,6.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.25,4.33,1.25,3.75,1.25,3.75,1.29,4.14,1.22,4.0,1.35,4.5,1.25,3.89
ATP,2011,6,Melbourne,Australian Open,2011-01-30,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,3,5.0,6240,5760.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.4,1.61,2.28,1.67,2.1,1.66,2.43,1.57,2.38,1.68,1.6,2.52,2.34
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Ramirez-Hidalgo R.,Cilic M.,117,21.0,470,1515.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,10.0,1.04,7.0,1.08,7.0,1.08,11.0,1.07,6.5,1.08,11.6,1.08,8.34,1.07
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Lu Y.H.,59,56.0,857,900.0,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,4.5,1.18,4.5,1.2,4.33,1.26,4.38,1.17,4.5,1.26,5.0,1.2,4.41
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Guez D.,36,156.0,1145,367.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.31,3.87,1.29,3.25,1.32,4.0,1.27,3.62
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Nieminen J.,7,50.0,4060,936.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,8.0,1.08,7.0,1.07,7.5,1.07,11.0,1.08,7.5,1.08,12.25,1.07,8.38
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Teixeira M.,Millot V.,181,152.0,300,378.0,6.0,2.0,5.0,7.0,6.0,7.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.57,2.25,1.6,2.25,1.67,2.1,1.67,2.36,1.73,2.0,1.75,2.4,1.66,2.17
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Kendrick R.,33,87.0,1205,594.0,6.0,1.0,7.0,5.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.1,6.5,1.11,6.0,1.1,6.5,1.14,6.87,1.08,6.5,1.15,7.0,1.11,6.24
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Gicquel M.,38,127.0,1110,449.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.5,1.33,3.1,,,1.27,4.18,1.13,6.0,1.33,6.0,1.27,3.67
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Riba P.,Dodig I.,65,45.0,761,1016.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.2,1.7,2.08,1.67,2.1,1.77,2.18,1.73,2.0,1.83,2.35,1.68,2.12
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Kavcic B.,Gulbis E.,82,83.0,636,635.0,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.5,2.35,1.55,2.5,1.5,2.84,1.49,2.5,1.53,2.91,1.59,2.53,1.5
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Hajek J.,17,136.0,1570,425.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,11.0,1.08,7.0,1.06,8.0,1.05,14.0,1.05,9.0,1.08,14.5,1.05,9.84
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Gensse A.,14,179.0,1920,302.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.05,9.0,1.07,7.5,1.08,7.0,1.07,11.25,1.07,7.0,1.08,13.04,1.06,8.93
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Machado R.,81,110.0,643,479.0,4.0,6.0,6.0,1.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.28,3.5,1.35,3.0,1.36,3.0,1.32,3.73,1.33,3.0,1.38,3.75,1.32,3.31
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Istomin D.,49,58.0,960,875.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.61,2.2,1.65,2.15,1.67,2.1,1.68,2.32,1.67,2.1,1.8,2.34,1.69,2.12
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Gabashvili T.,51,85.0,930,631.0,6.0,3.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.36,3.0,1.45,2.55,1.5,2.5,1.42,3.11,1.4,2.75,1.5,3.11,1.41,2.81
ATP,2011,31,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,5,Rufin G.,Mannarino A.,253,53.0,196,917.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,2.75,1.4,2.65,1.45,2.63,1.44,2.84,1.49,2.75,1.44,2.84,1.53,2.65,1.46
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Reister J.,15,94.0,1840,555.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.22,4.0,1.25,3.75,1.24,4.54,1.22,3.75,1.26,4.61,1.21,4.21
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Soeda G.,13,116.0,2010,472.0,7.0,5.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,11.0,1.06,8.0,1.06,8.0,1.07,11.25,1.05,8.0,1.07,13.6,1.05,9.7
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Del Potro J.M.,Karlovic I.,26,148.0,1355,387.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.1,6.5,1.1,6.5,1.1,6.5,1.13,7.71,1.1,6.0,1.13,7.84,1.11,6.43
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Golubev A.,25,44.0,1395,1025.0,6.0,4.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.23,4.73,1.25,3.5,1.25,4.73,1.21,4.18
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Brands D.,62,130.0,842,436.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.0,1.4,2.75,1.38,3.39,1.36,2.88,1.4,3.39,1.36,3.04
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Ilhan M.,Haas T.,123,,458,,6.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.61,2.2,1.6,2.25,1.67,2.1,1.75,2.21,1.53,2.38,1.76,2.38,1.65,2.18
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,De Bakker T.,2,71.0,11665,710.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,,21.0,1.01,11.5,1.01,17.0,1.01,61.0,1.01,15.0,1.01,63.32,1.01,24.56
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Ramos A.,Marti J.,117,268.0,470,184.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.4,2.8,1.44,2.63,1.41,3.18,1.36,2.88,1.48,3.18,1.42,2.78
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Robert S.,Berdych T.,140,6.0,419,4200.0,3.0,6.0,3.0,6.0,6.0,2.0,6.0,2.0,9.0,7.0,3.0,2.0,Completed,11.0,1.03,7.75,1.06,8.5,1.05,14.0,1.05,7.0,1.07,14.0,1.08,9.85,1.05
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Falla A.,Starace P.,120,46.0,462,1015.0,7.0,6.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,4.0,1.22,3.75,1.25,3.75,1.25,4.01,1.29,3.5,1.25,4.19,1.3,3.76,1.25
ATP,2011,31,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Fish M.,Mello R.,10,89.0,2395,580.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.24,4.54,1.25,3.75,1.3,4.54,1.26,3.7
