Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Kuznetsov A.,5.0,216.0,2530.0,184.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,11.0,1.04,9.25,1.045,18.0,1.04,11.0
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Ginepri R.,Zverev M.,52.0,153.0,725.0,298.0,6.0,4.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.285,4.21,1.26,3.7
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Tursunov D.,Mirnyi M.,21.0,53.0,1190.0,725.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.53,2.37,1.55,2.45,1.45,2.6,1.556,2.7,1.55,2.37
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Rochus O.,29.0,39.0,965.0,895.0,4.0,6.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,2.0,1.72,2.1,1.73,2.08,1.7,2.14,1.806,2.0,1.77
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Santoro F.,Clement A.,51.0,44.0,740.0,820.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.2,1.61,2.25,1.65,2.0,1.75,2.3,1.714,2.15,1.67
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Verdasco F.,16.0,35.0,1505.0,910.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,4.5,1.2,4.55,1.17,4.67,1.235,4.86,1.23,4.0
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Dancevic F.,19.0,88.0,1295.0,459.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.16,4.5,1.18,4.85,1.15,5.2,1.2,5.5,1.15,5.1
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Del Potro J.M.,9.0,73.0,2015.0,515.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,4.0,4.0,0.0,2.0,2.0,Retired,1.36,3.0,1.37,3.1,1.37,2.92,1.417,3.2,1.37,3.0
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Nalbandian D.,Lapentti N.,8.0,69.0,2295.0,552.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.0,1.26,3.9,1.25,3.9,1.316,3.86,1.25,3.8
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Capdeville P.,40.0,148.0,885.0,304.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.33,3.3,1.32,3.22,1.297,4.07,1.31,3.3
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Mayer F.,Seppi A.,58.0,98.0,680.0,428.0,5.0,7.0,7.0,5.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.5,2.5,1.5,2.6,1.53,2.4,1.588,2.6,1.48,2.56
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Muller G.,3.0,116.0,2825.0,376.0,6.0,4.0,6.0,0.0,0.0,0.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,7.0,1.1,6.75,1.13,8.0,1.1,6.5
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Bozoljac I.,12.0,126.0,1855.0,360.0,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.17,5.0,1.2,4.25,1.235,4.86,1.2,4.35
ATP,2007,6,Melbourne,Australian Open,2007-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kohlschreiber P.,2.0,61.0,4525.0,631.0,7.0,5.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.07,7.5,1.06,9.0,1.07,7.19,1.083,11.0,1.07,7.8
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Udomchoke D.,15.0,102.0,1530.0,417.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.06,8.0,1.08,8.0,1.07,7.19,1.098,9.25,1.08,7.4
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Youzhny M.,1.0,25.0,8120.0,1075.0,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,12.0,1.02,14.0,1.02,11.5,1.028,26.24,1.03,14.0
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Fish M.,Arthurs W.,42.0,163.0,841.0,258.0,3.0,0.0,,,,,,,,,0.0,0.0,Retired,1.22,4.0,1.18,4.85,1.22,4.02,1.215,5.25,1.2,4.35
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Stepanek R.,14.0,20.0,1610.0,1285.0,6.0,7.0,4.0,6.0,6.0,0.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.53,2.37,1.62,2.3,1.55,2.35,1.606,2.55,1.58,2.32
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Monfils G.,17.0,59.0,1435.0,645.0,6.0,0.0,4.0,6.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.25,1.4,2.95,1.32,3.22,1.379,3.44,1.35,3.1
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Querrey S.,6.0,129.0,2455.0,354.0,6.0,4.0,6.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.19,4.33,1.25,4.0,1.28,3.46,1.309,3.94,1.26,3.7
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Ancic M.,Hrbaty D.,10.0,22.0,2000.0,1183.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.36,3.0,1.0,25.0,1.42,2.75,1.467,2.94,1.44,2.7
ATP,2007,6,Melbourne,Australian Open,2007-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Safin M.,7.0,27.0,2415.0,1015.0,7.0,6.0,2.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.5,2.5,1.27,3.6,1.5,2.49,1.568,2.66,1.55,2.4
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nalbandian D.,Grosjean S.,8.0,29.0,2295.0,965.0,5.0,7.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,1.36,3.0,1.42,2.85,1.35,3.1,1.403,3.28,1.4,2.85
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Wawrinka S.,2.0,40.0,4525.0,885.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.0,1.17,5.0,1.15,5.2,1.208,5.4,1.16,4.95
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Santoro F.,3.0,51.0,2825.0,740.0,7.0,6.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.0,1.12,6.25,1.11,5.84,1.098,9.25,1.1,6.7
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Blake J.,Ginepri R.,5.0,52.0,2530.0,725.0,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.0,1.18,4.85,1.15,4.92,1.211,5.35,1.18,4.6
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Chela J.I.,16.0,33.0,1505.0,920.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.0,1.28,3.65,1.26,3.59,1.282,4.25,1.3,3.4
ATP,2007,6,Melbourne,Australian Open,2007-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Hewitt L.,9.0,19.0,2015.0,1295.0,6.0,2.0,6.0,2.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,2.0,1.72,1.07,8.0,2.03,1.73,1.952,1.952,1.86,1.92
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Tursunov D.,13.0,21.0,1670.0,1190.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.39,2.75,1.42,2.85,1.37,2.92,1.442,3.06,1.37,3.0
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Haas T.,Mayer F.,12.0,58.0,1855.0,680.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.15,5.5,1.15,4.92,1.19,5.75,1.18,4.7
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Fish M.,Ferrer D.,42.0,14.0,841.0,1610.0,6.0,1.0,7.0,6.0,2.0,6.0,7.0,5.0,,,3.0,1.0,Completed,2.62,1.44,2.6,1.5,2.53,1.48,2.7,1.556,2.6,1.47
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Ancic M.,7.0,10.0,2415.0,2000.0,6.0,3.0,3.0,6.0,6.0,1.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.28,3.25,1.28,3.65,1.28,3.46,1.273,4.36,1.25,3.8
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Robredo T.,Gasquet R.,6.0,17.0,2455.0,1435.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.61,2.15,1.7,2.05,1.7,2.35,1.69,2.08,1.72
ATP,2007,6,Melbourne,Australian Open,2007-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Djokovic N.,1.0,15.0,8120.0,1530.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,9.0,1.01,15.0,1.05,8.5,1.05,16.0,1.04,11.5
ATP,2007,6,Melbourne,Australian Open,2007-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Haas T.,Nalbandian D.,12.0,8.0,1855.0,2295.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.0,1.77,2.05,1.7,2.08,1.763,2.21,1.8,1.98
ATP,2007,6,Melbourne,Australian Open,2007-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Blake J.,9.0,5.0,2015.0,2530.0,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.75,1.39,1.28,3.5,2.92,1.37,2.85,1.488,2.62,1.47
ATP,2007,6,Melbourne,Australian Open,2007-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Berdych T.,3.0,13.0,2825.0,1670.0,5.0,7.0,6.0,4.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,1.53,2.37,1.09,7.0,1.6,2.3,1.625,2.5,1.53,2.45
ATP,2007,6,Melbourne,Australian Open,2007-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Murray A.,2.0,16.0,4525.0,1505.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.33,3.25,1.3,3.5,1.35,3.1,1.364,3.55,1.34,3.2
ATP,2007,6,Melbourne,Australian Open,2007-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Roddick A.,Fish M.,7.0,42.0,2415.0,841.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.02,14.0,1.17,4.67,1.193,5.69,1.18,4.65
ATP,2007,6,Melbourne,Australian Open,2007-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Robredo T.,1.0,6.0,8120.0,2455.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.01,17.0,1.02,14.0,1.03,10.5,1.023,31.5,1.03,12.5
ATP,2007,6,Melbourne,Australian Open,2007-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Haas T.,Davydenko N.,12.0,3.0,1855.0,2825.0,6.0,3.0,2.0,6.0,1.0,6.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,2.75,1.44,4.0,1.25,2.45,1.5,2.76,1.538,2.44,1.54
ATP,2007,6,Melbourne,Australian Open,2007-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Gonzalez F.,Nadal R.,9.0,2.0,2015.0,4525.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,2.79,1.41,1.31,3.35,2.65,1.45,2.91,1.474,2.66,1.48
ATP,2007,6,Melbourne,Australian Open,2007-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Roddick A.,1.0,7.0,8120.0,2415.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,5.25,1.15,5.2,1.185,5.9,1.17,5.0
ATP,2007,6,Melbourne,Australian Open,2007-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Gonzalez F.,Haas T.,9.0,12.0,2015.0,1855.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.39,2.87,1.42,2.85,1.42,2.75,1.463,2.96,1.48,2.66
ATP,2007,6,Melbourne,Australian Open,2007-01-28,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Gonzalez F.,1.0,9.0,8120.0,2015.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,1.14,5.65,1.11,5.84,1.153,6.95,1.13,5.7
ATP,2007,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Vicente F.,25.0,133.0,1095.0,324.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,5.5,1.16,5.0,1.13,5.5,1.166,6.41,1.16,5.0
ATP,2007,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Starace P.,Minar I.,57.0,211.0,619.0,192.0,4.0,6.0,6.0,1.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.1,6.5,1.12,6.0,1.11,5.84,1.125,8.2,1.14,5.3
ATP,2007,31,Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Vemic D.,80.0,239.0,501.0,160.0,7.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.39,2.75,1.4,2.85,1.35,3.1,1.417,3.2,,
ATP,2007,31,Paris,French Open,2007-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Galvani S.,4.0,117.0,2840.0,352.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,12.0,1.04,10.0,1.03,10.5,1.017,40.0,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ascione T.,Cilic M.,168.0,113.0,257.0,364.0,6.0,2.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,2.2,1.61,2.2,1.65,2.28,1.58,2.37,1.68,2.28,1.6
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Verkerk M.,75.0,717.0,538.0,21.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.33,1.2,4.4,1.17,4.67,1.222,5.11,1.16,5.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Hanescu V.,22.0,425.0,1272.0,70.0,6.0,3.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,8.0,1.06,8.5,1.07,7.48,1.075,11.75,1.08,7.5
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Acasuso J.,30.0,46.0,920.0,735.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.4,3.0,1.37,2.92,1.37,3.04,1.446,3.2,1.33
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Fognini F.,35.0,191.0,860.0,214.0,3.0,6.0,2.0,6.0,6.0,1.0,6.0,2.0,6.0,4.0,2.0,2.0,Completed,1.1,6.5,1.08,7.25,1.05,7.75,1.129,8.05,1.11,6.15
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Benneteau J.,97.0,36.0,424.0,835.0,6.0,7.0,7.0,5.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,4.0,1.22,4.1,1.22,4.45,1.18,5.09,1.223,4.5,1.19
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramirez-Hidalgo R.,44.0,63.0,740.0,590.0,0.0,6.0,5.0,7.0,6.0,2.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,2.2,1.61,2.2,1.65,2.1,1.65,2.37,1.68,2.1,1.7
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Hernych J.,15.0,92.0,1685.0,454.0,,,,,,,,,,,0.0,0.0,Walkover,1.08,7.0,1.1,6.5,1.11,5.84,1.135,7.7,1.12,5.8
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Peya A.,65.0,98.0,568.0,423.0,6.0,1.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,Retired,1.36,3.0,1.33,3.2,1.42,2.75,1.385,3.4,1.35,3.1
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Koubek S.,Rochus C.,70.0,179.0,552.0,235.0,6.0,7.0,7.0,6.0,6.0,4.0,1.0,2.0,,,2.0,1.0,Retired,1.5,2.5,1.5,2.55,1.55,2.35,1.565,2.67,1.5,2.52
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Clement A.,7.0,45.0,2260.0,740.0,6.0,1.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.38,2.87,1.48,2.6,1.45,2.6,1.465,2.95,1.4,2.9
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Eschauer W.,Sidorenko A.,93.0,304.0,442.0,115.0,6.0,3.0,3.0,6.0,6.0,3.0,5.0,4.0,,,2.0,1.0,Retired,1.28,3.5,1.25,3.85,1.25,3.67,1.267,4.44,1.28,3.6
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Russell M.,1.0,68.0,7515.0,557.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.0,17.0,1.01,14.0,1.01,11.5,1.015,48.5,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Roitman S.,9.0,83.0,2100.0,484.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,7.5,1.06,8.5,1.05,8.5,1.06,14.25,1.05,10.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Volandri F.,Capdeville P.,34.0,115.0,872.0,360.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,5.0,1.13,5.5,1.192,5.7,1.15,5.2
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Economidis K.,Guccione C.,146.0,99.0,301.0,422.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.57,2.25,1.77,2.0,1.8,1.95,1.676,2.38,1.61,2.25
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Vassallo-Arguello M.,Falla A.,60.0,111.0,603.0,371.0,6.0,3.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.72,2.0,1.83,1.93,1.8,1.95,1.877,2.04,1.82,1.94
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Santoro F.,21.0,55.0,1275.0,621.0,6.0,7.0,6.0,0.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.0,1.16,5.0,1.17,4.67,1.176,6.18,1.16,4.95
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Rochus O.,52.0,47.0,657.0,730.0,4.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.39,2.75,1.4,2.85,1.45,2.6,1.455,3.0,1.49,2.55
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Delic A.,20.0,69.0,1355.0,552.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.07,7.5,1.1,6.5,1.05,8.5,1.055,15.25,1.08,7.4
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Daniel M.,144.0,174.0,307.0,245.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,Retired,2.25,1.57,,,,,2.38,1.68,2.28,1.6
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Montcourt M.,Becker B.,130.0,43.0,335.0,744.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.2,1.55,2.4,1.55,2.4,1.575,2.64,1.63,2.22
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Haehnel J.,51.0,186.0,695.0,221.0,4.0,6.0,6.0,2.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.247,4.65,1.25,3.8
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Mahut N.,13.0,107.0,1900.0,395.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,7.5,1.06,8.5,1.07,7.48,1.077,11.5,1.06,8.5
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Devilder N.,87.0,91.0,475.0,457.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.25,1.57,2.4,1.55,2.45,1.5,2.52,1.617,2.35,1.57
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Lee H.T.,18.0,42.0,1415.0,766.0,6.0,2.0,6.0,1.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.0,1.16,5.0,1.17,4.67,1.195,5.63,1.2,4.35
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Gimelstob J.,38.0,150.0,810.0,287.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,13.0,1.01,14.0,1.02,11.5,1.018,36.0,1.02,18.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Lopez F.,23.0,73.0,1170.0,546.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.28,3.5,1.25,3.85,1.3,3.34,1.273,4.36,1.25,3.8
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,di Mauro A.,24.0,135.0,1150.0,321.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.57,2.25,1.57,2.35,1.6,2.3,1.709,2.31,1.54,2.4
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Vliegen K.,Udomchoke D.,74.0,103.0,544.0,408.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.85,1.21,4.06,1.282,4.24,1.25,3.8
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Grosjean S.,19.0,62.0,1375.0,593.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.77,2.0,1.7,2.1,1.84,2.09,1.77,2.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Soderling R.,50.0,28.0,715.0,965.0,7.0,6.0,4.0,1.0,,,,,,,1.0,0.0,Retired,2.75,1.39,2.85,1.4,2.85,1.4,2.85,1.488,1.4,2.88
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Patience O.,Eysseric J.,129.0,820.0,337.0,15.0,6.0,1.0,3.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.2,3.95,1.25,3.85,1.25,3.9,1.25,4.66,1.23,4.0
ATP,2007,31,Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Roddick A.,125.0,3.0,340.0,2930.0,3.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.37,1.5,2.55,1.44,2.67,1.546,2.73,1.48,2.58
