Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
WTA,2020,6,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,3,Halep S.,Dart H.,3.0,173.0,5561.0,353.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.06,11.76,1.11,11.76,1.07,8.72
WTA,2020,6,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,3,Giorgi C.,Kuznetsova S.,102.0,53.0,654.0,1053.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.66,2.09,1.81,2.27,1.81,2.11,1.73
WTA,2020,6,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,3,Putintseva Y.,Collins D.,38.0,25.0,1415.0,1825.0,6.0,4.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,2.75,1.44,2.69,1.52,2.82,1.52,2.65,1.48
WTA,2020,6,Melbourne,Australian Open,2020-01-23,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Davis L.,5.0,62.0,5075.0,949.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.16,5.0,1.19,5.37,1.2,5.5,1.17,4.97
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Barty A.,Rybakina E.,1.0,26.0,8017.0,1816.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.25,4.0,1.25,4.39,1.29,4.5,1.24,4.03
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Jabeur O.,Wozniacki C.,78.0,36.0,770.0,1463.0,7.0,5.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,3.0,1.4,3.22,1.39,3.27,1.48,3.07,1.38
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Wang Q.,Williams S.,29.0,9.0,1593.0,4215.0,6.0,4.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,7.0,1.1,8.72,1.09,9.3,1.11,7.49,1.09
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Kvitova P.,Alexandrova E.,8.0,28.0,4436.0,1645.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.62,1.47,2.88,1.57,2.88,1.49,2.64
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Sakkari M.,Keys M.,23.0,11.0,1845.0,3072.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,3.0,1.4,3.2,1.4,3.25,1.42,3.06,1.37
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Riske A.,Goerges J.,19.0,39.0,2130.0,1415.0,1.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.0,1.8,2.25,1.71,2.25,1.85,2.05,1.77
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Osaka N.,67.0,4.0,885.0,5496.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,5.0,1.16,6.06,1.16,6.06,1.2,5.34,1.15
WTA,2020,6,Melbourne,Australian Open,2020-01-24,Grand Slam,Outdoor,Hard,3rd Round,3,Kenin S.,Zhang S.,15.0,35.0,2565.0,1505.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.53,2.5,1.59,2.49,1.59,2.57,1.54,2.46
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Giorgi C.,18.0,102.0,2175.0,654.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,1.57,2.37,1.61,2.45,1.65,2.5,1.6,2.34
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Pavlyuchenkova A.,Pliskova Ka.,30.0,2.0,1585.0,5940.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,3.5,1.3,4.39,1.25,4.44,1.33,3.81,1.27
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Vekic D.,56.0,20.0,997.0,2120.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.3,1.61,2.34,1.66,2.45,1.83,2.27,1.64
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Kontaveit A.,Bencic B.,31.0,7.0,1575.0,4675.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.66,2.07,1.83,2.27,1.83,2.15,1.71
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Halep S.,Putintseva Y.,3.0,38.0,5561.0,1415.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.4,3.0,1.41,3.14,1.42,3.3,1.39,3.02
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Mertens E.,Bellis C.,17.0,600.0,2250.0,50.0,6.0,1.0,6.0,7.0,6.0,0.0,2.0,1.0,Completed,1.36,3.2,1.35,3.48,1.42,3.6,1.36,3.2
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Svitolina E.,32.0,5.0,1526.0,5075.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.5,2.78,1.5,2.78,1.57,2.6,1.5
WTA,2020,6,Melbourne,Australian Open,2020-01-25,Grand Slam,Outdoor,Hard,3rd Round,3,Bertens K.,Diyas Z.,10.0,73.0,4165.0,835.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.62,1.56,2.59,1.59,2.7,1.51,2.58
WTA,2020,6,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Kvitova P.,Sakkari M.,8.0,23.0,4436.0,1845.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.4,3.0,1.4,3.21,1.44,3.32,1.39,3.0
WTA,2020,6,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Kenin S.,Gauff C.,15.0,67.0,2565.0,885.0,6.0,7.0,6.0,3.0,6.0,0.0,2.0,1.0,Completed,1.61,2.3,1.6,2.5,1.73,2.5,1.64,2.27
WTA,2020,6,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Jabeur O.,Wang Q.,78.0,29.0,770.0,1593.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.62,1.5,2.63,1.55,2.7,1.57,2.57,1.51
WTA,2020,6,Melbourne,Australian Open,2020-01-26,Grand Slam,Outdoor,Hard,4th Round,3,Barty A.,Riske A.,1.0,19.0,8017.0,2130.0,6.0,3.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.22,4.33,1.25,4.49,1.27,4.49,1.23,4.19
WTA,2020,6,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,3,Halep S.,Mertens E.,3.0,17.0,5561.0,2250.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.5,1.65,2.39,1.66,2.63,1.58,2.38
WTA,2020,6,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,3,Kontaveit A.,Swiatek I.,31.0,56.0,1575.0,997.0,6.0,7.0,7.0,5.0,7.0,5.0,2.0,1.0,Completed,1.61,2.3,1.66,2.36,1.75,2.44,1.63,2.29
WTA,2020,6,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,3,Muguruza G.,Bertens K.,32.0,10.0,1526.0,4165.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.2,1.71,2.27,1.71,2.36,1.66,2.23
WTA,2020,6,Melbourne,Australian Open,2020-01-27,Grand Slam,Outdoor,Hard,4th Round,3,Pavlyuchenkova A.,Kerber A.,30.0,18.0,1585.0,2175.0,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.72,2.1,1.74,2.22,1.85,2.22,1.74,2.1
WTA,2020,6,Melbourne,Australian Open,2020-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Kenin S.,Jabeur O.,15.0,78.0,2565.0,770.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.47,2.92,1.51,3.12,1.44,2.82
WTA,2020,6,Melbourne,Australian Open,2020-01-28,Grand Slam,Outdoor,Hard,Quarterfinals,3,Barty A.,Kvitova P.,1.0,8.0,8017.0,4436.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.2,1.76,2.19,1.77,2.25,1.71,2.15
WTA,2020,6,Melbourne,Australian Open,2020-01-29,Grand Slam,Outdoor,Hard,Quarterfinals,3,Halep S.,Kontaveit A.,3.0,31.0,5561.0,1575.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.33,3.4,1.35,3.54,1.4,3.63,1.35,3.25
WTA,2020,6,Melbourne,Australian Open,2020-01-29,Grand Slam,Outdoor,Hard,Quarterfinals,3,Muguruza G.,Pavlyuchenkova A.,32.0,30.0,1526.0,1585.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.59,2.53,1.61,2.66,1.54,2.49
WTA,2020,6,Melbourne,Australian Open,2020-01-30,Grand Slam,Outdoor,Hard,Semifinals,3,Kenin S.,Barty A.,15.0,1.0,2565.0,8017.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,3.75,1.28,3.81,1.32,4.03,1.35,3.6,1.3
WTA,2020,6,Melbourne,Australian Open,2020-01-30,Grand Slam,Outdoor,Hard,Semifinals,3,Muguruza G.,Halep S.,32.0,3.0,1526.0,5561.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,2.3,1.61,2.53,1.6,2.53,1.65,2.37,1.6
WTA,2020,6,Melbourne,Australian Open,2020-02-01,Grand Slam,Outdoor,Hard,The Final,3,Kenin S.,Muguruza G.,15.0,32.0,2565.0,1526.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.62,1.53,2.62,1.57,2.7,1.57,2.56,1.53
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Vondrousova M.,Minnen G.,19.0,107.0,2308.0,636.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.29,3.93,1.29,4.56,1.24,4.0
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Sasnovich A.,Di Lorenzo F.,106.0,129.0,638.0,520.0,2.0,6.0,7.0,6.0,6.0,0.0,2.0,1.0,Completed,1.16,5.0,1.21,5.0,1.25,5.0,1.2,4.49
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Badosa P.,102.0,94.0,646.0,706.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.9,1.9,1.93,1.95,1.93,2.1,1.86,1.95
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Tomljanovic A.,23.0,59.0,2040.0,1035.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.2,1.66,2.33,1.68,2.42,1.63,2.27
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Mladenovic K.,Baptiste H.,44.0,236.0,1335.0,255.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.33,1.24,4.55,1.24,4.65,1.22,4.23
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Ka.,Kalinina A.,3.0,145.0,5205.0,436.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.07,9.0,1.06,11.5,1.08,13.0,1.05,9.92
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Garcia C.,Paolini J.,50.0,97.0,1205.0,689.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.35,3.48,1.36,4.56,1.29,3.62
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Begu I.,12.0,73.0,3566.0,872.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.16,5.0,1.19,5.32,1.21,5.45,1.17,4.98
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kovinic D.,Cabrera L.,92.0,127.0,714.0,528.0,6.0,4.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.72,2.1,1.83,2.07,1.83,2.2,1.76,2.06
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Friedsam A.L.,Dolehide C.,109.0,135.0,629.0,493.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.37,1.57,2.3,1.68,2.48,1.7,2.37,1.58
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Kasatkina D.,137.0,70.0,477.0,905.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.2,1.7,2.26,1.82,2.26,1.7,2.16
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Sevastova A.,Gauff C.,45.0,51.0,1288.0,1174.0,6.0,3.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,2.75,1.44,2.61,1.55,2.84,1.55,2.72,1.46
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kozlova K.,Osuigwe W.,99.0,143.0,658.0,447.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.5,1.58,2.52,1.58,2.63,1.53,2.5
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Kontaveit A.,Collins D.,21.0,55.0,2220.0,1115.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.28,3.75,1.24,4.46,1.29,4.46,1.24,4.01
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Linette M.,Inglis M.,37.0,119.0,1482.0,586.0,6.0,1.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.14,5.5,1.2,5.08,1.2,5.5,1.17,4.97
WTA,2020,19,New York,US Open,2020-08-31,Grand Slam,Outdoor,Hard,1st Round,3,Juvan K.,Arconada U.M.,113.0,140.0,613.0,467.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.66,2.2,1.61,2.46,1.68,2.5,1.59,2.35
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Bondarenko K.,Kiick A.,349.0,162.0,141.0,396.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.2,4.5,1.23,4.67,1.23,4.85,1.2,4.5
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Martic P.,Martincova T.,15.0,136.0,2850.0,488.0,5.0,7.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.22,4.33,1.25,4.36,1.25,4.8,1.21,4.32
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Lapko V.,Golubic V.,351.0,123.0,137.0,548.0,1.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.75,1.44,2.94,1.45,3.0,1.5,2.79,1.43
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Brengle M.,Rodionova Ar.,84.0,154.0,786.0,417.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.75,1.24,4.36,1.31,4.4,1.24,4.08
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Sharma A.,25.0,126.0,1880.0,529.0,6.0,3.0,6.0,7.0,7.0,6.0,2.0,1.0,Completed,1.14,5.5,1.16,6.04,1.18,6.25,1.15,5.43
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Bellis C.,Korpatsch T.,188.0,118.0,330.0,599.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.1,7.0,1.06,11.21,1.12,11.25,1.06,9.13
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Rogers S.,Khromacheva I.,93.0,674.0,713.0,40.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.11,7.7,1.15,7.95,1.1,7.06
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Peterson R.,72.0,48.0,878.0,1225.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.9,1.9,1.96,1.93,2.0,2.0,1.88,1.92
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Rybakina E.,Zavatska K.,17.0,108.0,2471.0,631.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6.5,1.14,6.69,1.17,8.1,1.13,6.01
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Pegula J.,Bouzkova M.,63.0,46.0,983.0,1274.0,3.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,1.9,1.9,1.86,2.03,1.91,2.03,1.84,1.97
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Montgomery R.,35.0,593.0,1525.0,54.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.0,1.14,6.66,1.14,7.0,1.11,6.3
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Li A.,Rus A.,128.0,68.0,526.0,929.0,6.0,4.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,2.37,1.57,2.55,1.57,2.56,1.62,2.47,1.54
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Brady J.,Blinkova A.,41.0,62.0,1395.0,984.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.19,5.26,1.2,5.4,1.17,4.96
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Giorgi C.,Van Uytvanck A.,74.0,60.0,870.0,1035.0,2.0,6.0,6.0,1.0,7.0,5.0,2.0,1.0,Completed,1.44,2.75,1.47,2.86,1.48,2.9,1.44,2.79
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Osaka N.,Doi M.,9.0,81.0,4020.0,818.0,6.0,2.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.1,7.0,1.13,7.12,1.15,7.45,1.12,6.4
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Riske A.,Maria T.,20.0,95.0,2256.0,702.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.5,1.16,5.93,1.16,7.0,1.13,5.88
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Hibino N.,16.0,78.0,2711.0,838.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.16,5.0,1.19,5.3,1.2,5.3,1.18,4.91
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Mchale C.,77.0,75.0,839.0,857.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,2.37,1.57,2.44,1.62,2.45,1.63,2.37,1.58
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Siegemund L.,18.0,64.0,2360.0,971.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,1.13,6.81,1.2,6.81,1.14,5.73
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Tomova V.,28.0,133.0,1775.0,505.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.1,7.0,1.1,8.46,1.14,8.5,1.09,7.31
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Bonaventure Y.,Zhang S.,121.0,38.0,574.0,1475.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,3.0,1.4,3.21,1.39,3.25,1.43,3.03,1.38
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Gasparyan M.,Puig M.,117.0,91.0,601.0,722.0,6.0,3.0,6.0,7.0,6.0,0.0,2.0,1.0,Completed,3.5,1.3,2.45,1.61,3.5,1.68,2.37,1.6
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Pironkova T.,Samsonova L.,,120.0,,576.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,7.0,1.1,7.74,1.11,9.0,1.13,7.4,1.09
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Konta J.,Watson H.,13.0,54.0,3152.0,1122.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.5,1.18,5.54,1.19,5.8,1.16,5.31
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Scott K.,Vikhlyantseva N.,637.0,131.0,46.0,519.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.5,2.82,1.48,2.9,1.59,2.67,1.47
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Sorribes Tormo S.,Liu C.,82.0,238.0,798.0,253.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,1.51,2.73,1.58,2.75,1.5,2.58
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Kenin S.,Wickmayer Y.,4.0,146.0,4590.0,435.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,1.1,8.12,1.12,8.59,1.09,7.6
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Davis L.,56.0,65.0,1060.0,967.0,6.0,3.0,1.0,6.0,6.0,0.0,2.0,1.0,Completed,1.3,3.5,1.34,3.5,1.34,3.66,1.32,3.42
WTA,2020,19,New York,US Open,2020-09-01,Grand Slam,Outdoor,Hard,1st Round,3,Fernandez L.A.,Zvonareva V.,104.0,178.0,645.0,351.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.8,2.0,1.94,1.94,1.94,2.06,1.82,1.98
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Babos T.,14.0,101.0,2962.0,650.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.12,6.0,1.11,8.05,1.17,8.05,1.11,6.57
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Ahn K.,8.0,96.0,4080.0,698.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.08,8.0,1.09,8.64,1.12,9.3,1.08,7.74
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Kalinskaya A.,Stojanovic N.,110.0,86.0,625.0,761.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.3,1.66,2.35,1.67,2.52,1.62,2.29
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Kawa K.,31.0,125.0,1573.0,531.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.06,10.0,1.06,12.19,1.07,14.5,1.05,10.6
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Kanepi K.,Siniakova K.,100.0,57.0,656.0,1045.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.3,1.67,2.33,1.67,2.36,1.63,2.27
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Haas B.,27.0,139.0,1832.0,469.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.06,10.0,1.06,11.17,1.08,12.5,1.06,9.69
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Muchova K.,Williams V.,26.0,67.0,1872.0,929.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.62,1.48,2.83,1.54,2.85,1.47,2.67
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Dodin O.,11.0,115.0,3615.0,611.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.33,1.23,4.7,1.26,4.9,1.21,4.37
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Bolsova A.,Teichmann J.,103.0,52.0,645.0,1164.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,6.0,1.12,6.77,1.13,7.0,1.15,6.19,1.12
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Kudermetova V.,53.0,42.0,1139.0,1388.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.1,1.65,2.36,1.76,2.36,1.67,2.21
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Govortsova O.,Muhammad A.,130.0,194.0,520.0,323.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.4,3.0,1.34,3.45,1.4,3.6,1.33,3.36
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Buzarnescu M.,39.0,122.0,1453.0,558.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.2,1.38,3.3,1.4,3.5,1.35,3.2
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Tig P.M.,Nara K.,88.0,142.0,759.0,449.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.61,2.3,1.87,2.03,1.94,2.3,1.82,1.99
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Voegele S.,22.0,114.0,2130.0,612.0,6.0,3.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.3,3.5,1.18,5.45,1.3,5.7,1.18,4.94
WTA,2020,19,New York,US Open,2020-09-02,Grand Slam,Outdoor,Hard,1st Round,3,Pera B.,Diyas Z.,61.0,69.0,1015.0,918.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.8,1.5,1.57,2.54,2.38,2.61,1.58,2.41
