Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Norrie C.,Medvedev D.,81,11.0,762,3290.0,7.0,5.0,6.0,3.0,4.0,6.0,1.0,6.0,7.0,5.0,3.0,2.0,Completed,4.5,1.2,4.43,1.25,4.5,1.27,4.33,1.23,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Lajovic D.,103,125.0,580,466.0,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.75,1.44,2.89,1.48,3.1,1.5,2.85,1.44,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Quinn E.,Dimitrov G.,106,17.0,538,2595.0,2.0,6.0,3.0,6.0,6.0,2.0,,,,,1.0,2.0,Retired,3.4,1.33,3.4,1.37,3.6,1.37,3.35,1.34,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Bublik A.,Duckworth J.,62,92.0,915,651.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,5.86,1.2,6.2,1.16,5.42,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Zverev A.,Tien L.,3,67.0,7285,893.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,13.31,1.05,21.0,1.03,14.03,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,De Jong J.,Passaro F.,88,139.0,690,423.0,3.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.53,2.5,1.53,2.71,1.56,2.78,1.51,2.61,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Mensik J.,Muller A.,19,39.0,2272,1388.0,7.0,5.0,6.0,7.0,7.0,5.0,6.0,3.0,,,3.0,1.0,Completed,1.4,3.0,1.4,3.2,1.44,3.32,1.39,3.07,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Walton A.,Marterer M.,91,239.0,653,233.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,4.0,1.25,3.9,1.3,4.1,1.31,3.82,1.27,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Herbert P.,Bonzi B.,147,60.0,399,943.0,7.0,5.0,3.0,6.0,4.0,6.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,2.38,1.57,2.51,1.6,2.56,1.63,2.44,1.57,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,McDonald M.,6,98.0,4230,617.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,21.0,1.02,22.07,1.02,38.0,1.01,18.03,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Rocha H.,Basilashvili N.,200,133.0,278,449.0,7.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,2.75,1.44,2.89,1.47,2.96,1.5,2.78,1.45,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Rublev A.,Harris L.,15,227.0,2820,244.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.07,9.0,1.09,10.34,1.11,12.5,1.07,9.17,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Draper J.,Bellucci M.,5,68.0,4610,891.0,3.0,6.0,6.0,1.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.02,19.0,1.02,24.69,1.03,27.0,1.02,16.9,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Arnaldi M.,Auger-Aliassime F.,36,27.0,1415,1875.0,5.0,7.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,2.0,1.8,2.05,1.87,2.08,1.91,2.02,1.82,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cobolli F.,Cilic M.,26,104.0,1920,563.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.4,3.0,1.42,3.13,1.44,3.2,1.41,2.99,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Tabur C.,73,280.0,812,196.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.33,1.25,4.45,1.27,4.7,1.23,4.27,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Fonseca J.,Hurkacz H.,65,28.0,907,1830.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.8,2.0,1.85,2.07,1.89,2.1,1.8,2.03,,
ATP,2025,29,Paris,French Open,2025-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Dellien H.,42,90.0,1265,656.0,4.0,6.0,3.0,6.0,6.0,1.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.33,3.4,1.34,3.58,1.37,3.75,1.33,3.41,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Musetti L.,Galan D.E.,7,122.0,3860,477.0,6.0,4.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,17.0,1.04,19.79,1.05,26.0,1.02,15.65,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Medjedovic H.,Cerundolo J.M.,74,109.0,811,530.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.44,2.75,1.46,2.94,1.49,3.0,1.45,2.79,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Altmaier D.,Kopriva V.,66,86.0,906,715.0,6.0,2.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.5,2.63,1.57,2.57,1.65,2.63,1.54,2.51,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Popyrin A.,Tabilo A.,25,61.0,1950,940.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.63,1.56,2.59,1.59,2.66,1.52,2.56,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Halys Q.,Kecmanovic M.,52,46.0,1039,1146.0,4.0,6.0,6.0,3.0,7.0,6.0,7.0,5.0,,,3.0,1.0,Completed,2.38,1.57,2.37,1.66,2.5,1.66,2.41,1.58,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Navone M.,Opelka R.,97,93.0,620,651.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.25,4.49,1.28,4.7,1.24,4.1,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Borges N.,Ruud C.,41,8.0,1285,3655.0,2.0,6.0,6.0,4.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,8.0,1.08,9.72,1.09,10.0,1.11,8.33,1.08,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Khachanov K.,Ofner S.,24,108.0,1960,533.0,7.0,5.0,3.0,6.0,7.0,5.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.44,2.75,1.42,3.11,1.5,3.2,1.45,2.79,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Alcaraz C.,Marozsan F.,2,56.0,8850,990.0,6.0,1.0,4.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.03,15.0,1.03,19.15,1.03,26.0,1.02,15.56,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Dzumhur D.,Mpetshi G.,69,37.0,875,1414.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.63,1.5,2.54,1.58,2.63,1.65,2.55,1.52,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Paul T.,Fucsovics M.,12,124.0,3210,468.0,4.0,6.0,2.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.17,5.0,1.22,4.97,1.24,5.0,1.19,4.87,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Gigante M.,Tsitsipas S.,167,20.0,338,2270.0,6.0,4.0,5.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,8.0,1.08,9.69,1.09,10.5,1.1,8.43,1.08,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Korda S.,Brooksby J.,23,161.0,2020,347.0,6.0,1.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.33,3.4,1.35,3.54,1.36,3.7,1.32,3.44,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Shelton B.,Gaston H.,13,83.0,2980,753.0,,,,,,,,,,,,,Walkover,1.36,3.2,1.42,3.13,1.42,3.25,1.37,3.04,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Tiafoe F.,Carreno Busta P.,16,99.0,2665,615.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.53,2.5,1.62,2.46,1.64,2.65,1.55,2.49,,
ATP,2025,29,Paris,French Open,2025-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Rune H.,Nava E.,10,137.0,3440,433.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.13,6.0,1.12,7.54,1.14,8.6,1.12,6.43,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Bublik A.,De Minaur A.,62,9.0,915,3635.0,2.0,6.0,2.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,8.0,1.08,8.88,1.1,8.88,1.12,7.77,1.09,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Lehecka J.,Davidovich Fokina A.,34,29.0,1505,1770.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.73,2.1,1.83,2.16,1.85,2.07,1.78,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Fils A.,Munar J.,14,57.0,2845,962.0,7.0,6.0,7.0,6.0,2.0,6.0,0.0,6.0,6.0,4.0,3.0,2.0,Completed,1.17,5.0,1.19,5.51,1.2,5.7,1.17,5.17,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Rocha H.,Mensik J.,200,19.0,278,2272.0,2.0,6.0,1.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,3.0,2.0,Completed,11.0,1.05,13.9,1.06,16.5,1.06,11.78,1.05,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Zverev A.,De Jong J.,3,88.0,7285,690.0,3.0,6.0,6.0,1.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.04,13.0,1.04,17.04,1.04,20.0,1.03,13.32,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Griekspoor T.,Diallo G.,35,54.0,1485,997.0,7.0,5.0,7.0,6.0,1.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.61,2.49,1.62,2.6,1.57,2.43,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Sinner J.,Gasquet R.,1,166.0,10380,339.0,6.0,3.0,6.0,0.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,34.0,1.01,39.43,1.01,60.0,1.01,23.89,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Rublev A.,Walton A.,15,91.0,2820,653.0,7.0,6.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,15.0,1.04,20.18,1.05,22.0,1.03,14.58,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Cobolli F.,Arnaldi M.,26,36.0,1920,1415.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.73,2.1,1.87,2.04,1.93,2.12,1.8,2.04,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Fonseca J.,Herbert P.,65,147.0,907,399.0,7.0,6.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.03,15.0,1.05,14.24,1.07,15.0,1.03,13.06,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Norrie C.,Gomez F.A.,81,144.0,762,405.0,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.13,6.0,1.15,6.66,1.17,6.66,1.14,6.0,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Quinn E.,Shevchenko A.,106,103.0,538,580.0,6.0,4.0,4.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,3.0,2.0,Completed,2.1,1.73,2.23,1.74,2.34,1.79,2.15,1.72,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Moutet C.,6,73.0,4230,812.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.07,9.0,1.09,9.4,1.11,9.6,1.08,8.41,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Misolic F.,Shapovalov D.,153,31.0,374,1701.0,7.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,2.38,1.57,2.42,1.64,2.54,1.64,2.4,1.59,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Fearnley J.,Humbert U.,55,21.0,991,2155.0,6.0,3.0,4.0,4.0,,,,,,,1.0,0.0,Retired,2.1,1.73,2.22,1.74,2.29,1.76,2.15,1.71,,
ATP,2025,29,Paris,French Open,2025-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Draper J.,Monfils G.,5,42.0,4610,1265.0,6.0,3.0,4.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,1.13,6.0,1.14,6.88,1.15,7.6,1.13,6.2,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Musetti L.,Navone M.,7,97.0,3860,620.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.1,7.0,1.12,7.59,1.15,7.6,1.11,6.82,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Paul T.,Khachanov K.,12,24.0,3210,1960.0,6.0,3.0,3.0,6.0,7.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.73,2.13,1.8,2.22,1.8,2.08,1.75,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Popyrin A.,Borges N.,25,41.0,1950,1285.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.73,2.1,1.83,2.1,1.84,2.16,1.77,2.08,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Rune H.,Halys Q.,10,52.0,3440,1039.0,4.0,6.0,6.0,2.0,5.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.17,5.0,1.18,5.68,1.2,6.2,1.17,5.17,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Altmaier D.,Medjedovic H.,66,74.0,906,811.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,2.5,1.53,2.49,1.61,2.56,1.62,2.44,1.56,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Shelton B.,Gigante M.,13,167.0,2980,338.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.52,2.72,1.55,2.78,1.52,2.58,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Tiafoe F.,Korda S.,16,23.0,2665,2020.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,2.05,1.87,2.08,1.94,1.98,1.84,,
ATP,2025,29,Paris,French Open,2025-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Alcaraz C.,Dzumhur D.,2,69.0,8850,875.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.01,34.0,1.0,90.33,1.01,90.33,1.01,33.42,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Griekspoor T.,Quinn E.,35,106.0,1485,538.0,4.0,6.0,6.0,1.0,6.0,7.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,1.17,5.0,1.19,5.46,1.22,5.46,1.18,5.07,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Sinner J.,Lehecka J.,1,34.0,10380,1505.0,6.0,0.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.06,13.66,1.08,13.67,1.06,9.83,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Rublev A.,Fils A.,15,14.0,2820,2845.0,,,,,,,,,,,,,Walkover,1.57,2.38,1.68,2.32,1.68,2.5,1.61,2.34,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Zverev A.,Cobolli F.,3,26.0,7285,1920.0,6.0,2.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.17,5.0,1.21,5.14,1.21,5.6,1.19,4.89,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Draper J.,Fonseca J.,5,65.0,4610,907.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.63,1.43,3.06,1.52,3.06,1.46,2.76,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Bublik A.,Rocha H.,62,200.0,915,278.0,7.0,5.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.3,3.5,1.33,3.65,1.37,3.7,1.31,3.48,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Norrie C.,Fearnley J.,81,55.0,762,991.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.73,2.1,1.81,2.12,1.84,2.16,1.74,2.1,,
ATP,2025,29,Paris,French Open,2025-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Misolic F.,6,153.0,4230,374.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,10.82,1.07,15.0,1.06,10.1,,
ATP,2025,29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Paul T.,Popyrin A.,12,25.0,3210,1950.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.38,1.67,2.36,1.67,2.58,1.59,2.39,,
ATP,2025,29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Alcaraz C.,Shelton B.,2,13.0,8850,2980.0,7.0,6.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.05,11.0,1.05,13.88,1.07,14.0,1.04,11.11,,
ATP,2025,29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Tiafoe F.,Altmaier D.,16,66.0,2665,906.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.63,1.54,2.66,1.56,2.83,1.49,2.63,,
ATP,2025,29,Paris,French Open,2025-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Musetti L.,Rune H.,7,10.0,3860,3440.0,7.0,5.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.44,2.75,1.49,2.85,1.52,2.98,1.46,2.75,,
ATP,2025,29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Zverev A.,Griekspoor T.,3,35.0,7285,1485.0,6.0,4.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.13,6.0,1.15,6.47,1.16,7.2,1.13,6.16,,
ATP,2025,29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Norrie C.,6,81.0,4230,762.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,12.26,1.1,12.26,1.08,8.71,,
ATP,2025,29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Bublik A.,Draper J.,62,5.0,915,4610.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,9.0,1.07,10.11,1.08,11.5,1.1,8.56,1.08,,
ATP,2025,29,Paris,French Open,2025-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Sinner J.,Rublev A.,1,15.0,10380,2820.0,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.06,12.79,1.07,14.5,1.05,10.7,,
ATP,2025,29,Paris,French Open,2025-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Musetti L.,Tiafoe F.,7,16.0,3860,2665.0,6.0,2.0,4.0,6.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.89,1.25,5.1,1.22,4.41,,
ATP,2025,29,Paris,French Open,2025-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Alcaraz C.,Paul T.,2,12.0,8850,3210.0,6.0,0.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.08,8.0,1.12,7.82,1.12,10.0,1.09,7.99,,
ATP,2025,29,Paris,French Open,2025-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Sinner J.,Bublik A.,1,62.0,10380,915.0,6.0,1.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.03,17.0,1.03,17.08,1.04,21.0,1.02,14.36,,
ATP,2025,29,Paris,French Open,2025-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Zverev A.,6,3.0,4230,7285.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.91,1.91,1.96,1.94,2.02,1.97,1.92,1.92,,
ATP,2025,29,Paris,French Open,2025-06-06,Grand Slam,Outdoor,Clay,Semifinals,5,Alcaraz C.,Musetti L.,2,7.0,8850,3860.0,4.0,6.0,7.0,6.0,6.0,0.0,2.0,0.0,,,2.0,1.0,Retired,1.13,6.0,1.15,6.6,1.16,6.8,1.14,6.08,,
ATP,2025,29,Paris,French Open,2025-06-06,Grand Slam,Outdoor,Clay,Semifinals,5,Sinner J.,Djokovic N.,1,6.0,10380,4230.0,6.0,4.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,1.27,4.18,1.29,4.33,1.25,4.03,,
ATP,2025,29,Paris,French Open,2025-06-08,Grand Slam,Outdoor,Clay,The Final,5,Alcaraz C.,Sinner J.,2,1.0,8850,10380.0,4.0,6.0,6.0,7.0,6.0,4.0,7.0,6.0,7.0,6.0,3.0,2.0,Completed,2.0,1.83,2.03,1.88,2.03,1.94,1.85,1.95,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tarvet O.,Riedi L.,733,503.0,36,77.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.75,2.12,1.79,2.18,1.84,2.06,1.75,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Lehecka J.,Dellien H.,25,79.0,1965,751.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.02,15.0,,,1.02,55.0,1.01,22.38,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Thompson J.,Kopriva V.,44,78.0,1200,757.0,3.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,1.4,3.0,1.43,3.03,1.43,3.35,1.38,3.02,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,O Connell C.,123,77.0,477,775.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.36,2.9,1.43,3.03,1.45,3.15,1.4,2.93,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bellucci M.,Crawford O.,73,248.0,864,229.0,6.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.3,3.6,1.3,3.81,1.34,3.85,1.3,3.54,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Bonzi B.,Medvedev D.,64,9.0,930,3420.0,7.0,6.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,8.5,1.07,9.03,1.09,12.5,1.09,8.56,1.07,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tien L.,Basavareddy N.,62,100.0,940,595.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.5,2.6,1.54,2.63,1.54,2.8,1.46,2.68,,
ATP,2025,36,London,Wimbledon,2025-06-30,Grand Slam,Outdoor,Grass,1st Round,5,Tiafoe F.,Moller E.,12,117.0,2990,499.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,9.0,1.06,12.44,1.07,13.5,1.05,10.57,,
