Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2012,6,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Dolgopolov O.,Kamke T.,13.0,98.0,2030,578.0,4.0,6.0,6.0,1.0,6.0,1.0,3.0,6.0,8.0,6.0,3.0,2.0,Completed,1.36,3.0,1.45,2.7,1.36,3.0,1.46,2.93,1.44,2.75,1.46,3.25,1.4,2.87
ATP,2012,6,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Berlocq C.,57.0,61.0,842,801.0,7.0,6.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.4,1.25,3.75,1.33,3.7,1.3,3.5,1.36,3.75,1.3,3.39
ATP,2012,6,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Dimitrov G.,10.0,78.0,2380,666.0,4.0,6.0,6.0,3.0,6.0,7.0,6.0,4.0,6.0,0.0,3.0,2.0,Completed,1.66,2.1,1.65,2.2,1.67,2.1,1.79,2.14,1.67,2.2,1.79,2.25,1.65,2.17
ATP,2012,6,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Tomic B.,Querrey S.,38.0,95.0,1048,589.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.33,3.25,1.35,3.1,1.33,3.25,1.35,3.49,1.36,3.0,1.38,3.5,1.33,3.19
ATP,2012,6,Melbourne,Australian Open,2012-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Baghdatis M.,22.0,44.0,1615,985.0,7.0,6.0,6.0,4.0,5.0,7.0,6.0,1.0,,,3.0,1.0,Completed,2.1,1.66,2.1,1.7,2.0,1.73,2.21,1.75,2.1,1.73,2.23,2.1,1.8,1.7
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Petzschner P.,25.0,63.0,1460,780.0,6.0,4.0,5.0,7.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.34,3.63,1.25,3.75,1.34,3.95,1.28,3.57
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Chela J.I.,Andujar P.,29.0,45.0,1270,920.0,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.53,2.37,1.6,2.3,1.53,2.38,1.61,2.49,1.62,2.25,1.67,2.55,1.57,2.33
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Llodra M.,Bogomolov A.,46.0,34.0,915,1135.0,6.0,1.0,6.0,3.0,4.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,2.1,1.66,2.0,1.75,2.0,1.73,2.31,1.68,2.1,1.73,2.31,1.75,2.11,1.69
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Mello R.,6.0,108.0,4335,526.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,21.0,1.02,15.0,1.02,11.0,1.02,21.0,1.03,11.0,1.04,25.09,1.02,13.72
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Duckworth J.,9.0,250.0,2655,191.0,3.0,6.0,6.0,2.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.03,15.0,1.04,10.0,1.06,8.5,1.04,16.0,1.05,9.0,1.06,16.34,1.04,10.51
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Sweeting R.,5.0,68.0,4925,716.0,6.0,7.0,6.0,2.0,3.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.02,19.0,1.02,15.0,1.04,9.0,1.03,20.0,1.02,13.0,1.04,25.95,1.02,13.4
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Gil F.,Granollers M.,107.0,28.0,537,1315.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,3.5,1.28,3.4,1.3,3.4,1.3,4.05,1.29,3.5,1.29,4.05,1.31,3.56,1.28
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Mahut N.,Ito T.,81.0,117.0,653,500.0,1.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.37,1.5,2.5,1.5,2.5,1.66,2.37,1.53,2.38,1.66,2.5,1.56,2.36
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Giraldo S.,1.0,56.0,13630,845.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,20.0,1.01,21.0,1.01,61.0,1.01,23.0,1.01,62.46,1.01,23.28
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Nishikori K.,Ebden M.,26.0,94.0,1410,590.0,3.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,1.28,3.5,1.3,3.4,1.36,3.0,1.31,3.85,1.29,3.5,1.36,3.85,1.29,3.45
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Golubev A.,18.0,146.0,1765,362.0,6.0,4.0,6.0,2.0,3.0,0.0,,,,,2.0,0.0,Retired,1.12,6.0,1.14,5.05,1.14,5.0,1.14,6.8,1.13,6.0,1.17,6.8,1.13,5.56
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Roger-Vasselin E.,4.0,101.0,7380,562.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.002,29.0,1.01,12.5,1.01,17.0,1.01,51.0,1.01,23.0,1.02,51.0,1.01,17.45
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Kukushkin M.,Troicki V.,92.0,23.0,598,1595.0,5.0,7.0,6.0,4.0,6.0,2.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,3.4,1.3,3.2,1.33,3.4,1.3,3.41,1.37,3.25,1.33,3.6,1.5,3.32,1.31
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Simon G.,39.0,14.0,1030,2005.0,7.0,5.0,7.0,6.0,1.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,2.2,1.61,2.0,1.75,2.0,1.73,2.05,1.86,2.1,1.73,2.25,1.88,2.07,1.72
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Bellucci T.,15.0,37.0,1970,1060.0,2.0,6.0,6.0,0.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.16,5.0,1.17,4.65,1.17,5.0,1.14,6.74,1.14,5.5,1.19,6.74,1.15,5.24
ATP,2012,6,Melbourne,Australian Open,2012-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Roddick A.,181.0,16.0,265,1880.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Retired,3.75,1.25,3.75,1.25,3.75,1.29,4.3,1.26,3.75,1.25,4.36,1.3,3.77,1.25
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Lacko L.,2.0,119.0,9595,491.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.02,15.0,1.02,13.0,1.02,21.5,1.01,23.0,1.04,23.0,1.02,14.46
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Karlovic I.,3.0,57.0,8010,842.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.02,17.0,1.03,12.0,1.03,11.0,1.02,25.01,1.03,11.0,1.05,25.69,1.03,13.0
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Anderson K.,7.0,32.0,3700,1190.0,7.0,6.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,5.0,1.22,4.0,1.2,4.33,1.2,5.33,1.2,4.33,1.25,5.33,1.19,4.51
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Lopez F.,Isner J.,19.0,17.0,1755,1800.0,6.0,3.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,2.2,1.61,2.0,1.75,2.2,1.62,2.31,1.7,2.5,1.53,2.5,1.85,2.09,1.71
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Kohlschreiber P.,Falla A.,41.0,71.0,1005,696.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.0,1.4,2.75,1.41,3.21,1.36,3.0,1.42,4.33,1.38,2.96
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Wawrinka S.,10.0,22.0,2380,1615.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,3.25,1.33,3.1,1.35,3.25,1.36,3.52,1.36,3.0,1.36,3.52,1.4,3.11,1.35
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Tomic B.,Dolgopolov O.,38.0,13.0,1048,2030.0,4.0,6.0,7.0,6.0,7.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.66,2.1,1.7,2.1,1.73,2.1,1.79,2.17,1.73,2.1,1.85,2.2,1.71,2.08
ATP,2012,6,Melbourne,Australian Open,2012-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Lu Y.H.,11.0,79.0,2315,661.0,6.0,2.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,7.22,1.06,8.5,1.07,11.5,1.06,8.5,1.09,11.75,1.06,8.59
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Gil F.,6.0,107.0,4335,537.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.03,12.0,1.02,15.0,1.02,26.0,1.01,15.0,1.03,26.0,1.02,15.07
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Chela J.I.,5.0,29.0,4925,1270.0,7.0,5.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,10.0,1.1,6.5,1.06,8.5,1.07,11.25,1.08,7.5,1.1,11.6,1.07,8.37
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Mahut N.,1.0,81.0,13630,653.0,6.0,0.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,20.0,1.0,51.0,1.01,71.0,1.0,81.0,1.01,71.0,1.01,26.87
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Tipsarevic J.,18.0,9.0,1765,2655.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.9,1.9,1.8,1.95,1.91,1.91,1.94,1.98,1.9,1.9,1.95,2.0,1.86,1.9
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Benneteau J.,26.0,39.0,1410,1030.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.8,2.0,1.75,2.0,1.8,2.0,1.84,2.1,1.8,2.0,1.91,2.1,1.79,1.97
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Kukushkin M.,Monfils G.,92.0,15.0,598,1970.0,6.0,2.0,7.0,5.0,5.0,7.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,7.0,1.1,6.0,1.11,6.5,1.1,7.1,1.14,6.5,1.11,8.0,1.14,6.35,1.11
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Llodra M.,4.0,46.0,7380,915.0,6.0,4.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,17.0,1.03,12.0,1.03,11.0,1.03,19.0,1.03,11.0,1.05,21.0,1.03,12.83
ATP,2012,6,Melbourne,Australian Open,2012-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Raonic M.,181.0,25.0,265,1460.0,4.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,3.25,1.33,3.4,1.3,3.4,1.33,3.31,1.39,3.5,1.29,3.75,1.4,3.29,1.32
ATP,2012,6,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Lopez F.,2.0,19.0,9595,1755.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,8.0,1.06,8.0,1.06,12.0,1.04,10.0,1.08,12.0,1.05,9.11
ATP,2012,6,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Almagro N.,7.0,10.0,3700,2380.0,4.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.0,1.25,4.0,1.19,5.69,1.22,4.0,1.26,5.69,1.22,4.19
ATP,2012,6,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Kohlschreiber P.,11.0,41.0,2315,1005.0,6.0,4.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.18,4.5,1.2,4.25,1.2,4.5,1.17,6.16,1.1,7.0,1.22,7.0,1.18,4.71
ATP,2012,6,Melbourne,Australian Open,2012-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Tomic B.,3.0,38.0,8010,1048.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,6.75,1.1,7.0,1.09,10.2,1.07,8.0,1.1,10.2,1.08,7.55
ATP,2012,6,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Kukushkin M.,4.0,92.0,7380,598.0,6.0,1.0,6.0,1.0,1.0,0.0,,,,,2.0,0.0,Retired,1.01,23.0,1.02,15.0,1.02,13.0,1.02,25.5,1.0,34.0,1.04,34.0,1.02,15.43
ATP,2012,6,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Tsonga J.W.,26.0,6.0,1410,4335.0,2.0,6.0,6.0,2.0,6.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,5.0,1.16,4.5,1.18,4.5,1.2,4.92,1.22,5.0,1.17,5.26,1.25,4.52,1.19
ATP,2012,6,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Gasquet R.,5.0,18.0,4925,1765.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.44,2.75,1.45,2.7,1.44,2.75,1.57,2.61,1.5,2.63,1.57,2.88,1.47,2.64
ATP,2012,6,Melbourne,Australian Open,2012-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Hewitt L.,1.0,181.0,13630,265.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.01,21.0,1.02,10.54,1.02,13.0,1.03,21.0,1.02,15.0,1.03,26.79,1.02,14.46
ATP,2012,6,Melbourne,Australian Open,2012-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Del Potro J.M.,3.0,11.0,8010,2315.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.9,1.3,3.4,1.3,3.4,1.33,3.76,1.29,3.5,1.33,3.9,1.28,3.59
ATP,2012,6,Melbourne,Australian Open,2012-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Berdych T.,2.0,7.0,9595,3700.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.6,1.21,4.11,1.17,4.5,1.24,4.75,1.22,4.33,1.25,4.8,1.22,4.17
ATP,2012,6,Melbourne,Australian Open,2012-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Nishikori K.,4.0,26.0,7380,1410.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.07,10.0,1.07,8.0,1.07,7.5,1.07,11.5,1.06,8.5,1.1,11.5,1.07,8.53
ATP,2012,6,Melbourne,Australian Open,2012-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Ferrer D.,1.0,5.0,13630,4925.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.1,8.0,1.11,6.0,1.1,7.0,1.12,8.01,1.07,8.0,1.12,9.0,1.09,7.16
ATP,2012,6,Melbourne,Australian Open,2012-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Federer R.,2.0,3.0,9595,8010.0,6.0,7.0,6.0,2.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.5,1.57,2.3,1.6,2.25,1.62,2.47,1.64,2.75,1.44,2.75,1.67,2.33,1.59
ATP,2012,6,Melbourne,Australian Open,2012-01-27,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Murray A.,1.0,4.0,13630,7380.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,1.0,7.0,5.0,3.0,2.0,Completed,1.36,3.3,1.38,2.85,1.44,2.62,1.39,3.37,1.4,3.0,1.44,3.4,1.36,3.1
ATP,2012,6,Melbourne,Australian Open,2012-01-29,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Nadal R.,1.0,2.0,13630,9595.0,5.0,7.0,6.0,4.0,6.0,2.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.66,2.3,1.7,2.1,1.57,2.25,1.68,2.37,1.67,2.2,1.78,2.37,1.67,2.21
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Mannarino A.,45.0,153.0,965,344.0,6.0,0.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.16,5.0,1.13,5.5,1.17,4.5,1.18,5.61,1.2,4.0,1.25,5.61,1.18,4.71
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Munoz-De La Nava D.,24.0,130.0,1380,427.0,6.0,4.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,8.0,1.08,7.0,1.08,9.9,1.08,6.5,1.1,9.9,1.07,7.81
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Del Potro J.M.,Montanes A.,9.0,65.0,2910,715.0,6.0,2.0,6.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.02,19.0,1.02,15.0,1.02,13.0,1.02,26.0,1.03,10.0,1.03,26.52,1.02,14.95
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Pospisil V.,82.0,101.0,625,535.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.5,1.2,4.25,1.17,4.5,1.19,5.46,1.2,4.0,1.23,5.5,1.18,4.73
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Dasnieres de Veigy J.,41.0,158.0,990,333.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.5,1.13,5.5,1.2,4.5,1.19,5.46,1.14,5.0,1.2,6.68,1.15,5.29
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Cipolla F.,21.0,75.0,1505,656.0,6.0,3.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,1.04,13.0,1.05,9.0,1.06,8.0,1.05,14.0,1.07,7.0,1.08,14.4,1.05,9.89
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Stebe C.M.,Souza J.,91.0,118.0,600,471.0,6.0,3.0,2.0,0.0,,,,,,,1.0,0.0,Retired,1.53,2.37,1.55,2.4,1.57,2.25,1.53,2.68,1.62,2.2,1.65,2.69,1.56,2.37
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Hanescu V.,36.0,146.0,1115,380.0,6.0,1.0,2.0,6.0,1.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.36,3.0,1.35,3.1,1.44,2.62,1.45,2.97,1.4,2.75,1.45,3.2,1.39,2.93
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Darcis S.,16.0,61.0,1765,760.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.06,10.0,1.04,10.0,1.07,7.5,1.09,9.5,1.06,7.5,1.1,11.0,1.06,8.5
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Muller G.,Sijsling I.,54.0,122.0,852,446.0,2.0,6.0,7.0,5.0,3.0,6.0,6.0,4.0,8.0,6.0,3.0,2.0,Completed,1.8,1.9,1.9,1.85,1.83,1.83,1.98,1.93,1.83,1.83,1.98,2.0,1.86,1.89
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Berrer M.,Melzer J.,114.0,32.0,487,1182.0,6.0,7.0,4.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,3.75,1.25,3.4,1.3,3.4,1.3,3.81,1.31,3.5,1.25,3.85,1.33,3.51,1.29
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Kuznetsov An.,5.0,160.0,4965,333.0,1.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.04,13.0,1.05,8.14,1.04,10.0,1.04,16.0,1.05,8.0,1.06,16.0,1.04,10.29
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Devilder N.,Krajinovic F.,286.0,630.0,159,37.0,6.0,2.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,2.37,1.53,2.3,1.6,2.2,1.62,2.6,1.56,2.0,1.73,2.6,1.77,2.29,1.61
ATP,2012,32,Paris,French Open,2012-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Mahut N.,Roddick A.,89.0,33.0,604,1180.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.2,1.61,2.0,1.75,2.25,1.62,2.27,1.71,2.0,1.73,2.33,1.75,2.15,1.67
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Dancevic F.,70.0,120.0,683,466.0,4.0,0.0,,,,,,,,,0.0,0.0,Retired,1.14,5.5,1.13,5.5,1.17,4.5,1.17,5.87,1.17,4.5,1.23,6.0,1.17,4.84
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Gulbis E.,53.0,93.0,853,596.0,6.0,4.0,7.0,6.0,5.0,7.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.53,2.37,1.6,2.3,1.57,2.25,1.6,2.51,1.53,2.38,1.67,2.55,1.56,2.36
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Jaziri M.,Petzschner P.,94.0,98.0,595,557.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.8,1.9,1.88,1.88,1.83,1.83,1.81,2.1,1.91,1.8,2.1,2.1,1.87,1.88
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kavcic B.,Hewitt L.,99.0,176.0,557,290.0,7.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.1,1.7,2.1,1.67,2.1,1.68,2.33,1.73,2.0,1.83,2.33,1.69,2.12
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Lopez F.,156.0,17.0,336,1725.0,5.0,0.0,,,,,,,,,0.0,0.0,Retired,2.2,1.61,2.3,1.6,2.38,1.53,2.69,1.53,2.38,1.53,3.69,1.65,2.38,1.56
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Sousa J.,23.0,137.0,1385,403.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.0,1.22,4.0,1.22,4.0,1.24,4.58,1.25,3.5,1.28,4.58,1.23,3.95
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Seppi A.,Davydenko N.,25.0,47.0,1355,920.0,6.0,3.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,1.5,2.5,1.5,2.5,1.53,2.38,1.69,2.31,1.5,2.5,1.69,2.63,1.54,2.43
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Kamke T.,3.0,78.0,9790,648.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,20.0,1.0,21.0,1.01,66.0,1.01,17.0,1.03,66.0,1.01,25.72
ATP,2012,32,Paris,French Open,2012-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ungur A.,Nalbandian D.,92.0,40.0,597,1005.0,6.0,3.0,5.0,7.0,6.0,4.0,7.0,5.0,,,3.0,1.0,Completed,15.0,1.03,10.0,1.04,8.5,1.05,16.0,1.04,7.5,1.06,16.0,1.06,10.59,1.04
