Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Sanguinetti D.,Kim K.,69.0,108.0,585.0,403.0,6.0,3.0,7,6,6,1,,,,,3.0,0.0,Completed,2.1,1.66,2.15,1.7,2.25,1.6,2.47,1.637,2.15,1.67
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Blake J.,Pless K.,7.0,139.0,2085.0,311.0,6.0,3.0,7,5,5,7,6.0,4.0,,,3.0,1.0,Completed,1.04,9.0,1.08,8.0,1.06,7.79,1.105,8.5,1.06,8.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Vicente F.,28.0,100.0,1130.0,430.0,6.0,1.0,6,3,6,2,,,,,3.0,0.0,Completed,1.14,5.0,1.14,5.65,1.13,5.5,1.152,7.0,1.15,5.1
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Karanusic R.,Schuettler R.,163.0,82.0,253.0,483.0,7.0,6.0,4,6,6,2,6.0,1.0,,,3.0,1.0,Completed,1.83,1.83,1.81,2.0,1.8,1.95,1.813,2.13,1.77,2.0
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Santoro F.,Arthurs W.,45.0,187.0,822.0,216.0,7.0,6.0,6,3,3,6,6.0,1.0,,,3.0,1.0,Completed,1.57,2.25,1.65,2.25,1.6,2.3,1.68,2.37,1.57,2.33
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Berdych T.,Hernych J.,14.0,93.0,1635.0,448.0,6.0,3.0,6,4,7,5,,,,,3.0,0.0,Completed,1.28,3.5,1.33,3.3,1.3,3.35,1.337,3.77,1.35,3.1
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Starace P.,41.0,76.0,830.0,539.0,6.0,0.0,6,4,6,1,,,,,3.0,0.0,Completed,1.12,5.5,1.16,5.25,1.15,5.2,1.187,5.85,1.16,4.9
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Kunitsyn I.,Monfils G.,105.0,23.0,406.0,1285.0,5.0,7.0,7,6,6,3,6.0,4.0,,,3.0,1.0,Completed,4.5,1.16,5.0,1.17,4.25,1.2,5.76,1.19,4.6,1.18
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Soderling R.,64.0,37.0,615.0,858.0,6.0,7.0,6,3,6,2,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.5,2.5,1.6,2.35,1.58,2.28,1.565,2.67,1.57,2.4
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Vliegen K.,Novak J.,34.0,110.0,927.0,400.0,6.0,4.0,7,5,6,2,,,,,3.0,0.0,Completed,1.39,2.75,1.35,3.2,1.35,3.1,1.402,3.29,1.36,3.05
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Srichaphan P.,58.0,38.0,652.0,845.0,6.0,7.0,7,5,6,3,3.0,6.0,6.0,2.0,3.0,2.0,Completed,4.33,1.19,4.55,1.2,5.19,1.14,5.44,1.207,4.05,1.22
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Gasquet R.,1.0,50.0,7260.0,760.0,6.0,3.0,6,2,6,2,,,,,3.0,0.0,Completed,1.05,9.0,1.05,10.0,1.08,6.92,1.068,12.7,1.07,8.3
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Philippoussis M.,Mathieu P.H.,210.0,35.0,184.0,920.0,5.0,7.0,7,6,6,3,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.6,2.35,1.45,2.6,1.617,2.52,1.5,2.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Wawrinka S.,Karlovic I.,67.0,60.0,598.0,631.0,7.0,6.0,3,6,6,2,6.0,7.0,11.0,9.0,3.0,2.0,Completed,4.0,1.22,3.65,1.28,3.22,1.32,3.94,1.309,3.75,1.25
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Dorsch B.,43.0,181.0,826.0,222.0,6.0,2.0,7,5,6,2,,,,,3.0,0.0,Completed,1.14,5.0,1.13,6.0,1.15,5.2,1.192,5.71,1.14,5.4
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Goldstein P.,39.0,65.0,841.0,611.0,6.0,3.0,6,2,7,6,,,,,3.0,0.0,Completed,1.39,2.75,1.45,2.75,1.5,2.45,1.441,3.07,1.46,2.62
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Dancevic F.,13.0,125.0,1710.0,361.0,7.0,6.0,6,3,6,4,,,,,3.0,0.0,Completed,1.25,3.75,1.25,4.0,1.26,3.59,1.273,4.36,1.26,3.7
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Mahut N.,Melzer J.,77.0,78.0,530.0,505.0,6.0,7.0,7,5,6,1,6.0,4.0,,,3.0,1.0,Completed,2.25,1.57,2.25,1.65,2.34,1.56,2.48,1.633,2.18,1.65
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Mirnyi M.,Ramirez-Hidalgo R.,53.0,62.0,710.0,625.0,6.0,7.0,6,4,6,3,6.0,3.0,,,3.0,1.0,Completed,1.08,7.0,1.08,8.0,1.1,6.75,1.1,9.0,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Becker B.,Chela J.I.,161.0,48.0,256.0,815.0,6.0,3.0,3,6,6,3,6.0,4.0,,,3.0,1.0,Completed,1.66,2.1,1.6,2.35,1.6,2.3,1.68,2.37,1.65,2.18
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Bloomfield R.,Berlocq C.,259.0,89.0,140.0,456.0,6.0,1.0,6,2,6,2,,,,,3.0,0.0,Completed,1.14,5.0,1.25,3.95,1.17,4.67,1.2,5.5,1.16,4.8
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Haas T.,Vanek J.,24.0,92.0,1250.0,449.0,7.0,6.0,7,5,6,4,,,,,3.0,0.0,Completed,1.06,8.0,1.06,9.0,1.06,7.79,1.071,12.0,1.08,7.4
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Greul S.,8.0,85.0,1920.0,475.0,6.0,2.0,6,2,5,7,7.0,6.0,,,3.0,1.0,Completed,1.14,5.0,1.15,5.4,1.15,5.2,1.167,6.4,1.14,5.4
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Galvani S.,Waske A.,141.0,90.0,308.0,455.0,4.0,6.0,7,6,6,4,3.0,6.0,16.0,14.0,3.0,2.0,Completed,2.5,1.5,2.65,1.48,2.35,1.55,2.7,1.556,2.5,1.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Spadea V.,30.0,75.0,1045.0,540.0,3.0,6.0,6,4,7,6,6.0,3.0,,,3.0,1.0,Completed,1.44,2.62,1.4,2.95,1.46,2.6,1.413,3.22,1.45,2.65
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Agassi A.,Pashanski B.,20.0,71.0,1330.0,582.0,2.0,6.0,6,2,6,4,6.0,3.0,,,3.0,1.0,Completed,1.1,6.5,1.12,6.25,1.15,5.2,1.154,6.91,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Bogdanovic A.,2.0,135.0,4545.0,318.0,6.0,4.0,7,6,6,4,,,,,3.0,0.0,Completed,1.04,10.0,1.08,8.0,1.1,6.75,1.1,9.0,1.07,8.0
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Safin M.,Rusedski G.,87.0,40.0,465.0,830.0,6.0,4.0,6,4,6,4,,,,,3.0,0.0,Completed,1.5,2.5,1.57,2.4,1.42,2.75,1.543,2.74,1.44,2.7
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Horna L.,11.0,52.0,1755.0,732.0,7.0,6.0,7,5,6,2,,,,,3.0,0.0,Completed,1.1,6.5,1.12,6.25,1.1,6.75,1.095,9.5,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Delgado J.,Berrer M.,447.0,116.0,61.0,384.0,6.0,4.0,6,2,3,6,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.2,1.61,2.45,1.53,2.55,1.5,2.5,1.625,2.4,1.54
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Kendrick R.,Lu Y.H.,237.0,119.0,163.0,378.0,7.0,6.0,6,3,6,0,,,,,3.0,0.0,Completed,2.1,1.66,2.05,1.77,2.05,1.75,2.1,1.833,2.0,1.77
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,Muller G.,29.0,66.0,1120.0,603.0,6.0,4.0,7,5,6,3,,,,,3.0,0.0,Completed,1.28,3.5,1.25,4.0,1.25,3.9,1.269,4.42,1.24,3.85
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Bracciali D.,Hrbaty D.,54.0,22.0,699.0,1320.0,6.0,2.0,6,4,6,4,,,,,3.0,0.0,Completed,1.72,2.0,1.73,2.1,1.6,2.25,1.763,2.21,1.72,2.05
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,Baker J.,68.0,295.0,590.0,118.0,6.0,3.0,6,7,6,4,6.0,3.0,,,3.0,1.0,Completed,1.22,4.0,1.17,5.0,1.15,5.2,1.202,5.56,1.17,4.8
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Murray A.,Massu N.,44.0,33.0,826.0,955.0,6.0,1.0,6,4,6,4,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.2,1.37,2.92,1.324,3.79,1.33,3.2
ATP,2006,36,London,Wimbledon,2006-06-27,Grand Slam,Outdoor,Grass,1st Round,5,Kohlschreiber P.,Sabau R.,88.0,131.0,459.0,332.0,6.0,2.0,6,2,6,4,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.3,1.35,3.1,1.324,3.79,1.36,3.0
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Daniel M.,18.0,80.0,1390.0,497.0,6.0,2.0,6,4,7,5,,,,,3.0,0.0,Completed,1.1,6.5,1.1,7.0,1.13,5.5,1.13,8.0,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Martin A.,di Mauro A.,51.0,83.0,734.0,479.0,6.0,3.0,6,4,6,1,,,,,3.0,0.0,Completed,1.44,2.62,1.45,2.75,1.42,2.75,1.452,3.01,1.48,2.55
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Gaudio G.,Faurel J.C.,12.0,145.0,1745.0,293.0,7.0,5.0,3,6,6,2,6.0,4.0,,,3.0,1.0,Completed,1.44,2.62,1.57,2.4,1.53,2.4,1.578,2.63,1.55,2.38
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Labadze I.,Peya A.,166.0,207.0,249.0,190.0,6.0,4.0,4,6,5,7,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.83,1.83,,,1.8,1.95,2.09,1.84,,
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,van Gemerden M.,Goodall J.,106.0,398.0,404.0,76.0,6.0,4.0,7,5,7,5,,,,,3.0,0.0,Completed,2.5,1.5,2.45,1.53,2.35,1.55,2.4,1.667,2.33,1.57
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Fish M.,Ginepri R.,86.0,17.0,471.0,1480.0,6.0,3.0,6,2,6,4,,,,,3.0,0.0,Completed,1.66,2.1,1.62,2.3,1.65,2.2,1.758,2.22,1.55,2.38
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Lee M.,Norman D.,252.0,118.0,149.0,378.0,6.0,2.0,7,6,7,6,,,,,3.0,0.0,Completed,3.25,1.33,3.5,1.3,3.63,1.27,3.85,1.317,3.5,1.28
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Gimelstob J.,Rochus C.,95.0,70.0,436.0,585.0,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.5,1.25,3.9,1.287,4.19,1.22,4.0
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Ljubicic I.,Lopez F.,4.0,49.0,3055.0,810.0,6.0,3.0,6,4,5,7,3.0,6.0,11.0,9.0,3.0,2.0,Completed,1.36,3.0,1.48,2.65,1.5,2.45,1.45,3.02,1.44,2.72
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Udomchoke D.,31.0,97.0,980.0,432.0,6.0,1.0,6,4,6,2,,,,,3.0,0.0,Completed,1.14,5.0,1.2,4.55,1.14,5.19,1.192,5.7,1.18,4.6
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Stadler S.,19.0,265.0,1330.0,135.0,6.0,1.0,6,4,6,4,,,,,3.0,0.0,Completed,1.39,2.75,1.45,2.75,1.48,2.53,1.437,3.09,1.43,2.73
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Benneteau J.,Phau B.,55.0,61.0,682.0,629.0,5.0,7.0,6,4,6,2,7.0,6.0,,,3.0,1.0,Completed,1.57,2.25,1.53,2.5,1.55,2.35,1.549,2.72,1.57,2.33
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Mackin A.,16.0,367.0,1494.0,86.0,6.0,4.0,6,7,6,7,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.07,7.5,1.1,7.0,1.07,7.19,1.089,10.25,1.1,6.6
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Falla A.,Davydenko N.,127.0,6.0,343.0,2195.0,2.0,6.0,7,6,7,6,6.0,3.0,,,3.0,1.0,Completed,2.75,1.39,2.4,1.57,2.6,1.45,2.75,1.541,2.55,1.48
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Mayer F.,Vik R.,63.0,74.0,618.0,553.0,6.0,3.0,6,3,6,3,,,,,3.0,0.0,Completed,1.33,3.25,1.33,3.3,1.37,2.92,1.328,3.75,1.35,3.1
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Zib T.,Montanes A.,126.0,114.0,352.0,389.0,6.0,3.0,6,4,7,6,,,,,3.0,0.0,Completed,1.44,2.62,1.48,2.65,1.45,2.65,1.524,2.78,1.45,2.65
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Pavel A.,Granollers M.,79.0,218.0,499.0,177.0,7.0,6.0,6,4,6,4,,,,,3.0,0.0,Completed,1.36,3.0,1.4,2.95,1.35,3.1,1.403,3.28,1.33,3.2
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Grosjean S.,Simon G.,26.0,46.0,1180.0,822.0,6.0,4.0,6,2,6,4,,,,,3.0,0.0,Completed,1.16,4.5,1.18,4.55,1.2,4.35,1.182,6.0,1.2,4.3
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Garcia-Lopez G.,Minar I.,91.0,109.0,453.0,401.0,7.0,6.0,4,6,7,6,6.0,2.0,,,3.0,1.0,Completed,1.9,1.8,2.05,1.77,1.95,1.8,2.29,1.719,2.0,1.77
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Tipsarevic J.,5.0,101.0,2430.0,427.0,6.0,7.0,6,4,7,6,6.0,2.0,,,3.0,1.0,Completed,1.06,8.0,1.1,7.0,1.1,6.75,1.085,10.75,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Volandri F.,9.0,56.0,1900.0,676.0,6.0,1.0,6,1,6,3,,,,,3.0,0.0,Completed,1.01,15.0,1.02,14.0,1.04,9.25,1.023,32.42,1.03,12.0
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,1st Round,5,Lee H.T.,Saretta F.,102.0,112.0,422.0,393.0,7.0,6.0,6,3,7,5,,,,,3.0,0.0,Completed,1.28,3.5,1.33,3.3,1.35,3.1,1.297,4.07,1.29,3.45
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Nalbandian D.,Clement A.,3.0,57.0,3360.0,662.0,6.0,4.0,6,4,6,3,,,,,3.0,0.0,Completed,1.08,7.0,1.11,6.5,1.1,6.75,1.083,11.0,1.11,6.4
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Stepanek R.,Malisse X.,13.0,43.0,1710.0,826.0,6.0,3.0,6,7,7,5,6.0,1.0,,,3.0,1.0,Completed,1.72,2.0,1.9,1.9,1.85,1.9,1.943,1.962,1.77,2.0
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrero J.C.,Karanusic R.,28.0,163.0,1130.0,253.0,6.0,3.0,7,6,6,3,,,,,3.0,0.0,Completed,1.3,3.39,1.25,4.0,1.24,3.81,1.304,3.99,1.28,3.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Ancic M.,Sanguinetti D.,10.0,69.0,1885.0,585.0,6.0,4.0,6,2,6,1,,,,,3.0,0.0,Completed,1.06,8.0,1.08,8.0,1.1,6.75,1.07,12.83,1.1,6.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Blake J.,Wang Y.T.,7.0,99.0,2085.0,431.0,6.0,4.0,6,2,4,6,6.0,2.0,,,3.0,1.0,Completed,1.1,6.5,1.1,7.0,1.11,5.84,1.156,6.8,1.12,5.8
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Mahut N.,Vliegen K.,77.0,34.0,530.0,927.0,6.0,4.0,6,4,6,3,,,,,3.0,0.0,Completed,2.5,1.5,2.35,1.6,2.6,1.45,2.61,1.585,2.5,1.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Wawrinka S.,Calleri A.,67.0,58.0,598.0,652.0,7.0,6.0,7,5,6,3,,,,,3.0,0.0,Completed,1.83,1.83,2.05,1.77,1.8,1.95,2.07,1.855,2.0,1.8
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Haas T.,Bloomfield R.,24.0,259.0,1250.0,140.0,6.0,3.0,6,4,7,6,,,,,3.0,0.0,Completed,1.06,8.0,1.06,9.0,1.07,7.19,1.071,12.0,1.06,8.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Kunitsyn I.,41.0,105.0,830.0,406.0,6.0,3.0,6,1,3,0,,,,,2.0,0.0,Retired,1.36,3.0,1.3,3.5,1.3,3.35,1.369,3.51,1.32,3.25
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Mirnyi M.,Philippoussis M.,53.0,210.0,710.0,184.0,7.0,6.0,6,4,6,7,6.0,3.0,,,3.0,1.0,Completed,1.72,2.0,1.85,1.95,1.9,1.85,1.952,1.952,2.05,1.75
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Verdasco F.,Becker B.,30.0,161.0,1045.0,256.0,6.0,4.0,6,7,4,6,6.0,3.0,9.0,7.0,3.0,2.0,Completed,1.28,3.5,1.25,4.0,1.25,3.9,1.298,4.06,1.28,3.5
ATP,2006,36,London,Wimbledon,2006-06-28,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Henman T.,1.0,64.0,7260.0,615.0,6.0,4.0,6,0,6,2,,,,,3.0,0.0,Completed,1.03,11.0,1.04,11.0,1.02,11.5,1.042,20.0,1.02,15.0
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Kohlschreiber P.,Falla A.,88.0,127.0,459.0,343.0,6.0,4.0,6,4,3,6,7.0,6.0,,,3.0,1.0,Completed,1.36,3.0,1.37,3.1,1.335,3.115,1.372,3.49,1.35,3.1
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Nieminen J.,Lee M.,18.0,252.0,1390.0,149.0,6.0,4.0,6,0,6,3,,,,,3.0,0.0,Completed,1.12,5.5,1.11,6.5,1.15,5.2,1.139,7.5,1.1,6.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Kendrick R.,2.0,237.0,4545.0,163.0,6.0,7.0,3,6,7,6,7.0,5.0,6.0,4.0,3.0,2.0,Completed,1.04,10.0,1.05,10.0,1.07,7.19,1.07,12.75,1.05,10.0
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Agassi A.,Seppi A.,20.0,68.0,1330.0,590.0,6.0,4.0,7,6,6,4,,,,,3.0,0.0,Completed,1.44,2.62,1.48,2.65,1.48,2.53,1.476,2.9,1.48,2.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Bracciali D.,Galvani S.,54.0,141.0,699.0,308.0,6.0,3.0,6,7,6,3,6.0,4.0,,,3.0,1.0,Completed,1.22,4.0,1.22,4.25,,,1.229,4.96,1.2,4.3
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Labadze I.,Gaudio G.,166.0,12.0,249.0,1745.0,6.0,4.0,6,2,6,3,,,,,3.0,0.0,Completed,3.39,1.28,,,2.35,1.55,2.4,1.667,2.33,1.57
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Bjorkman J.,Dlouhy L.,59.0,84.0,638.0,475.0,6.0,3.0,6,4,4,6,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.3,3.39,1.33,3.3,1.32,3.22,1.308,3.95,1.33,3.25
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Santoro F.,14.0,45.0,1635.0,822.0,6.0,4.0,6,7,2,6,7.0,6.0,6.0,4.0,3.0,2.0,Completed,1.28,3.5,1.25,4.0,1.21,4.06,1.244,4.7,1.27,3.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Robredo T.,39.0,8.0,841.0,1920.0,7.0,6.0,6,2,6,4,,,,,3.0,0.0,Completed,1.72,2.0,1.73,2.1,1.8,1.95,1.746,2.24,1.86,1.9
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Fish M.,van Gemerden M.,86.0,106.0,471.0,404.0,6.0,2.0,6,0,6,1,,,,,3.0,0.0,Completed,1.06,8.0,1.05,10.0,1.1,6.75,1.077,11.5,1.08,7.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Baghdatis M.,Pavel A.,16.0,79.0,1494.0,499.0,3.0,0.0,,,,,,,,,0.0,0.0,Retired,2.2,1.61,2.4,1.55,2.35,1.55,2.52,1.617,2.33,1.57
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Grosjean S.,Delgado J.,26.0,447.0,1180.0,61.0,6.0,3.0,3,6,6,2,6.0,3.0,,,3.0,1.0,Completed,1.05,9.0,1.05,10.0,1.05,8.5,1.063,14.0,1.04,12.0
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Gonzalez F.,Safin M.,11.0,87.0,1755.0,465.0,4.0,6.0,6,7,6,4,6.0,4.0,6.0,4.0,3.0,2.0,Completed,2.25,1.57,2.3,1.62,2.45,1.5,2.53,1.613,2.22,1.63
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Ljubicic I.,Gimelstob J.,4.0,95.0,3055.0,436.0,6.0,3.0,7,6,7,5,,,,,3.0,0.0,Completed,1.19,4.33,1.22,4.25,1.25,3.9,1.29,4.15,1.24,3.85
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Tursunov D.,Martin A.,31.0,51.0,980.0,734.0,6.0,1.0,7,5,6,4,,,,,3.0,0.0,Completed,1.1,6.5,1.1,7.0,1.1,6.75,1.098,9.25,1.1,6.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Rochus O.,Zib T.,29.0,126.0,1120.0,352.0,6.0,1.0,6,1,6,0,,,,,3.0,0.0,Completed,1.12,5.5,1.11,6.5,1.13,5.5,1.13,8.0,1.1,6.6
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrer D.,Garcia-Lopez G.,19.0,91.0,1330.0,453.0,7.0,6.0,7,5,6,3,,,,,3.0,0.0,Completed,1.9,1.8,1.9,1.9,1.87,1.87,2.05,1.87,2.0,1.77
ATP,2006,36,London,Wimbledon,2006-06-29,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Mayer F.,5.0,63.0,2430.0,618.0,6.0,4.0,6,1,6,2,,,,,3.0,0.0,Completed,1.1,6.5,1.1,7.0,1.1,6.75,1.152,7.0,1.14,5.4
