Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Knapp K.,3,44.0,6076,1230.0,6.0,3.0,4.0,6.0,10.0,8.0,2.0,1.0,Completed,1.05,11.0,1.04,10.0,1.05,10.0,1.05,13.0,1.04,10.0,1.07,14.0,1.04,10.55
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Cornet A.,Giorgi C.,25,99.0,1840,670.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.4,2.75,1.45,2.7,1.44,2.75,1.46,2.95,1.44,2.75,1.5,3.1,1.43,2.75
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Minella M.,30,107.0,1715,621.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.38,3.0,1.36,3.0,1.43,3.05,1.36,3.0,1.45,3.2,1.39,2.9
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Rogowska O.,47,169.0,1185,381.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.4,1.28,3.5,1.3,3.5,1.33,3.64,1.25,3.75,1.35,3.8,1.3,3.41
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Voskoboeva G.,16,77.0,2775,798.0,7.0,6.0,3.0,6.0,8.0,6.0,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.25,3.75,1.3,3.89,1.22,4.0,1.33,4.05,1.27,3.69
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Halep S.,Lepchenko V.,11,50.0,3335,1141.0,4.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,1.1,7.0,1.12,5.75,1.14,5.0,1.14,6.69,1.1,6.0,1.15,8.0,1.11,6.12
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Cibulkova D.,Voegele S.,24,46.0,1856,1190.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.5,2.81,1.44,2.75,1.57,2.8,1.47,2.61
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Muguruza G.,Schmiedlova A.,38,81.0,1280,768.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.12,6.0,1.15,5.25,1.17,4.5,1.16,6.16,1.17,5.0,1.17,6.3,1.14,5.43
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Wozniacki C.,Mchale C.,10,62.0,3520,961.0,6.0,0.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.25,3.75,1.25,3.75,1.25,4.0,1.26,4.3,1.22,4.0,1.3,4.25,1.25,3.8
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Govortsova O.,5,98.0,5470,681.0,6.0,0.0,7.0,5.0,,,2.0,0.0,Completed,1.05,11.0,1.04,10.0,1.05,10.0,1.07,11.25,1.06,8.5,1.08,15.0,1.05,9.67
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Tomljanovic A.,13,67.0,3075,871.0,3.0,6.0,6.0,2.0,7.0,5.0,2.0,1.0,Completed,1.16,4.5,1.18,4.5,1.2,4.5,1.22,4.97,1.2,4.5,1.22,5.5,1.18,4.61
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Zahlavova Strycova B.,2,84.0,8151,764.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.04,13.0,1.03,11.0,1.03,12.0,1.04,14.5,1.03,11.0,1.06,16.0,1.03,11.27
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Morita A.,8,61.0,4230,962.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.07,9.0,1.08,7.5,1.08,7.0,1.08,10.25,1.08,7.5,1.1,9.5,1.07,8.19
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Nara K.,Rybarikova M.,74,35.0,832,1450.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.37,1.53,2.45,1.52,2.38,1.53,2.52,1.59,2.25,1.62,2.5,1.67,2.31,1.58
WTA,2014,6,Melbourne,Australian Open,2014-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Meusburger Y.,Jovanovski B.,49,34.0,1158,1475.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,2.37,1.53,2.4,1.55,2.25,1.57,2.44,1.63,2.5,1.53,2.5,1.67,2.36,1.57
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Kerber A.,Riske A.,9,53.0,4070,1110.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.3,3.4,1.28,3.5,1.29,3.75,1.33,3.77,1.29,3.5,1.35,4.0,1.28,3.57
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Pennetta F.,Barthel M.,29,39.0,1735,1275.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.4,3.0,1.45,3.04,1.4,2.88,1.5,3.25,1.37,3.01
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Williams S.,Hantuchova D.,1,33.0,13260,1475.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.01,26.0,1.01,13.0,1.02,17.0,1.03,21.0,1.01,15.0,1.03,31.0,1.01,17.57
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Li N.,Safarova L.,4,26.0,5970,1775.0,1.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.12,6.0,1.1,6.5,1.12,6.0,1.14,7.08,1.13,6.0,1.14,7.05,1.12,6.13
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Niculescu M.,22,64.0,2061,955.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.44,2.75,1.49,2.87,1.44,2.75,1.53,2.88,1.45,2.68
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Bouchard E.,Davis L.,31,68.0,1629,865.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.5,1.33,3.4,1.36,3.49,1.33,3.25,1.36,3.73,1.31,3.35
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Dellacqua C.,Zheng J.,120,56.0,532,1073.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.2,1.65,2.2,1.73,2.1,1.78,2.19,1.67,2.2,1.78,2.35,1.66,2.18
WTA,2014,6,Melbourne,Australian Open,2014-01-17,Grand Slam,Outdoor,Hard,3rd Round,3,Ivanovic A.,Stosur S.,14,17.0,3010,2675.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.61,2.2,1.62,2.25,1.73,2.1,1.65,2.43,1.67,2.2,1.74,2.38,1.65,2.19
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Cornet A.,3,25.0,6076,1840.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.1,7.0,1.11,6.0,1.11,6.5,1.16,6.47,1.1,7.0,1.16,7.0,1.12,6.25
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Halep S.,Diyas Z.,11,152.0,3335,414.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.06,10.0,1.05,9.0,1.08,8.0,1.07,11.97,1.05,9.0,1.08,13.0,1.06,9.38
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Jankovic J.,Nara K.,8,74.0,4230,832.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.11,6.5,1.11,6.0,1.12,6.0,1.14,7.1,1.14,5.5,1.14,7.5,1.12,6.11
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Cibulkova D.,Suarez Navarro C.,24,16.0,1856,2775.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.75,1.45,2.7,1.5,2.62,1.55,2.67,1.44,2.75,1.57,2.85,1.48,2.61
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Stephens S.,Svitolina E.,13,47.0,3075,1185.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.75,1.25,3.75,1.25,4.0,1.29,4.09,1.25,3.75,1.33,4.09,1.27,3.67
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Pavlyuchenkova A.,5,30.0,5470,1715.0,5.0,7.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.22,4.33,1.18,4.5,1.2,4.5,1.26,4.43,1.17,5.0,1.26,5.0,1.2,4.41
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Muguruza G.,Wozniacki C.,38,10.0,1280,3520.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.0,1.8,2.05,1.75,2.0,1.8,2.23,1.75,2.0,1.8,2.3,1.85,2.02,1.77
WTA,2014,6,Melbourne,Australian Open,2014-01-18,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Meusburger Y.,2,49.0,8151,1158.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.04,13.0,1.03,11.0,1.05,10.0,1.04,17.0,1.05,9.0,1.05,17.75,1.03,12.11
WTA,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,3,Pennetta F.,Kerber A.,29,9.0,1735,4070.0,6.0,1.0,4.0,6.0,7.0,5.0,2.0,1.0,Completed,2.75,1.44,2.7,1.45,2.62,1.5,2.92,1.48,2.63,1.5,2.92,1.5,2.69,1.45
WTA,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,3,Li N.,Makarova E.,4,22.0,5970,2061.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.25,4.0,1.25,3.75,1.29,3.75,1.29,4.05,1.25,4.0,1.33,4.05,1.26,3.75
WTA,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,3,Ivanovic A.,Williams S.,14,1.0,3010,13260.0,4.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,10.0,1.06,8.5,1.06,10.0,1.05,12.25,1.05,9.0,1.06,13.0,1.09,9.4,1.06
WTA,2014,6,Melbourne,Australian Open,2014-01-19,Grand Slam,Outdoor,Hard,4th Round,3,Bouchard E.,Dellacqua C.,31,120.0,1629,532.0,6.0,7.0,6.0,2.0,6.0,0.0,2.0,1.0,Completed,1.4,3.0,1.4,2.9,1.4,3.0,1.43,3.1,1.4,3.0,1.45,3.2,1.4,2.87
WTA,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Cibulkova D.,Sharapova M.,24,3.0,1856,6076.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,3.25,1.36,3.1,1.35,3.25,1.36,3.49,1.36,3.25,1.36,3.55,1.42,3.16,1.35
WTA,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Halep S.,Jankovic J.,11,8.0,3335,4230.0,6.0,4.0,2.0,6.0,6.0,0.0,2.0,1.0,Completed,1.72,2.1,1.7,2.1,1.67,2.2,1.71,2.29,1.67,2.25,1.78,2.29,1.69,2.13
WTA,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Azarenka V.,Stephens S.,2,13.0,8151,3075.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.15,5.25,1.17,5.0,1.15,6.54,1.18,5.0,1.18,6.54,1.15,5.41
WTA,2014,6,Melbourne,Australian Open,2014-01-20,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Muguruza G.,5,38.0,5470,1280.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.44,2.75,1.45,2.7,1.44,2.75,1.45,3.02,1.5,2.63,1.5,3.15,1.44,2.78
WTA,2014,6,Melbourne,Australian Open,2014-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,3,Li N.,Pennetta F.,4,29.0,5970,1735.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.0,1.22,4.33,1.23,4.9,1.25,4.0,1.27,4.9,1.22,4.23
WTA,2014,6,Melbourne,Australian Open,2014-01-21,Grand Slam,Outdoor,Hard,Quarterfinals,3,Bouchard E.,Ivanovic A.,31,14.0,1629,3010.0,5.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,3.5,1.3,3.1,1.35,3.25,1.36,3.6,1.35,3.25,1.36,3.6,1.4,3.21,1.34
WTA,2014,6,Melbourne,Australian Open,2014-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,3,Cibulkova D.,Halep S.,24,11.0,1856,3335.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.57,2.35,1.58,2.25,1.62,2.55,1.6,2.38,1.57,2.55,1.65,2.35,1.59
WTA,2014,6,Melbourne,Australian Open,2014-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,3,Radwanska A.,Azarenka V.,5,2.0,5470,8151.0,6.0,1.0,5.0,7.0,6.0,0.0,2.0,1.0,Completed,5.0,1.16,4.75,1.17,5.0,1.17,5.17,1.21,5.5,1.17,5.75,1.22,4.97,1.17
WTA,2014,6,Melbourne,Australian Open,2014-01-23,Grand Slam,Outdoor,Hard,Semifinals,3,Li N.,Bouchard E.,4,31.0,5970,1629.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.5,1.22,4.0,1.22,4.33,1.25,4.7,1.22,4.33,1.27,4.8,1.22,4.3
WTA,2014,6,Melbourne,Australian Open,2014-01-23,Grand Slam,Outdoor,Hard,Semifinals,3,Cibulkova D.,Radwanska A.,24,5.0,1856,5470.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.44,2.7,1.45,2.75,1.44,3.1,1.44,2.88,1.44,3.2,1.48,2.83,1.43
WTA,2014,6,Melbourne,Australian Open,2014-01-25,Grand Slam,Outdoor,Hard,The Final,3,Li N.,Cibulkova D.,4,24.0,5970,1856.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.36,3.25,1.35,3.1,1.4,3.0,1.41,3.28,1.36,3.25,1.44,3.35,1.37,3.11
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Radwanska A.,Zhang S.,3,36.0,6360,1373.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.06,10.0,1.07,8.0,1.07,8.5,1.07,11.25,1.07,8.0,1.08,11.25,1.06,8.94
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Schmiedlova A.,Zheng J.,56,70.0,1004,839.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.44,2.62,1.48,2.6,1.5,2.5,1.53,2.71,1.53,2.5,1.57,2.75,1.5,2.57
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Hantuchova D.,Jaksic J.,31,109.0,1461,557.0,2.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,1.35,3.1,1.4,2.75,1.4,3.22,1.36,3.0,1.44,3.25,1.38,2.99
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Williams V.,Bencic B.,29,80.0,1531,734.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.25,1.58,2.35,1.53,2.38,1.7,2.29,1.67,2.2,1.7,2.45,1.61,2.27
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Suarez Navarro C.,Beygelzimer Y.,15,157.0,2785,395.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.04,13.0,1.05,9.0,1.04,9.0,1.05,13.0,1.05,10.0,1.06,14.0,1.04,11.01
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Williams S.,Lim A.,1,135.0,11590,458.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.002,34.0,1.01,13.0,1.0,34.0,1.01,31.0,1.01,23.0,1.01,41.0,1.01,21.57
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Feuerstein C.,Govortsova O.,120,105.0,519,590.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,2.1,1.66,2.15,1.68,2.1,1.67,2.17,1.78,2.2,1.67,2.35,1.78,2.14,1.69
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Niculescu M.,Kanepi K.,76,39.0,775,1312.0,5.0,7.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,2.62,1.44,2.5,1.5,2.75,1.4,2.76,1.51,2.75,1.44,2.95,1.54,2.61,1.48
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Meusburger Y.,Hesse A.,38,219.0,1315,264.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,1.12,6.0,1.13,5.5,1.14,5.0,1.16,6.12,1.14,5.5,1.16,7.0,1.13,5.83
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Muguruza G.,Min G.,35,130.0,1375,486.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.45,2.7,1.5,2.5,1.53,2.71,1.4,2.88,1.59,2.88,1.49,2.59
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Pironkova T.,Beck A.,42,51.0,1266,1120.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,2.75,1.4,3.0,1.38,3.25,1.33,2.97,1.45,3.25,1.33,3.25,1.45,2.99,1.38
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Tomljanovic A.,Schiavone F.,72,54.0,820,1045.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.4,1.55,2.5,1.5,2.34,1.68,2.38,1.57,2.6,1.68,2.4,1.56
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Kerber A.,Piter K.,9,95.0,3870,648.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.06,10.0,1.05,9.0,1.06,9.0,1.07,11.25,1.05,9.0,1.08,11.25,1.06,9.23
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Larsson J.,Kirilenko M.,99,46.0,628,1188.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.25,1.57,2.1,1.7,2.25,1.57,2.27,1.71,2.2,1.67,2.27,1.75,2.16,1.67
WTA,2014,28,Paris,French Open,2014-05-25,Grand Slam,Outdoor,Clay,1st Round,3,Lepchenko V.,Cetkovska P.,58,59.0,993,982.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.5,1.5,2.35,1.58,2.2,1.62,2.52,1.6,2.25,1.62,2.6,1.63,2.36,1.57
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Cibulkova D.,Razzano V.,10,78.0,3705,766.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.14,5.5,1.11,6.0,1.1,7.0,1.16,6.12,1.08,7.5,1.16,7.5,1.12,6.01
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Lisicki S.,Ferro F.,17,416.0,2556,90.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.07,9.0,1.03,11.0,1.02,11.0,1.09,8.91,1.02,13.0,1.09,13.5,1.04,10.96
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Barthel M.,Knapp K.,74,49.0,785,1140.0,6.0,4.0,6.0,0.0,,,2.0,0.0,Completed,1.66,2.1,1.68,2.15,1.67,2.1,1.71,2.28,1.67,2.2,1.75,2.28,1.7,2.12
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Paszek T.,Van Uytvanck A.,155,93.0,399,685.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.57,2.25,1.58,2.35,1.57,2.25,1.61,2.48,1.67,2.2,1.67,2.5,1.57,2.38
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Pennetta F.,Mayr P.,13,73.0,3259,793.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.12,6.0,1.12,5.75,1.1,6.5,1.19,5.39,1.13,6.0,1.19,6.5,1.14,5.57
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Bacsinszky T.,Zanevska M.,112,136.0,547,455.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.3,3.4,1.37,3.39,1.36,3.0,1.37,3.57,1.31,3.35
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Sharapova M.,Pervak K.,8,156.0,4141,396.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.02,15.0,1.03,11.0,1.02,15.0,1.03,17.5,1.03,12.0,1.04,21.0,1.03,13.47
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Shvedova Y.,Davis L.,69,66.0,859,890.0,3.0,6.0,7.0,5.0,6.0,4.0,2.0,1.0,Completed,1.5,2.5,1.5,2.5,1.44,2.62,1.59,2.53,1.53,2.5,1.59,2.9,1.51,2.53
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Bouchard E.,Peer S.,16,88.0,2640,700.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.06,9.0,1.07,8.0,1.07,7.5,1.09,9.16,1.08,8.0,1.1,10.5,1.07,8.56
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Parmentier P.,Vinci R.,145,20.0,421,2420.0,3.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,5.0,1.16,5.25,1.15,5.5,1.12,5.46,1.19,5.0,1.17,6.0,1.19,5.23,1.15
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Vesnina E.,Mchale C.,32,52.0,1455,1089.0,7.0,6.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,2.0,1.8,2.1,1.67,2.23,1.74,2.1,1.73,2.25,1.81,2.08,1.73
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Voegele S.,Friedsam A.L.,71,108.0,835,570.0,6.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.66,2.1,1.75,2.05,1.67,2.1,1.75,2.21,1.67,2.2,1.75,2.25,1.7,2.13
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Ormaechea P.,Oprandi R.,75,189.0,778,324.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.8,1.9,1.88,1.88,1.83,1.83,1.92,1.99,1.91,1.91,1.94,2.0,1.86,1.9
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Puig M.,18,41.0,2485,1283.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.44,2.62,1.62,2.46,1.57,2.38,1.63,2.62,1.56,2.39
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Barty A.,21,172.0,2085,365.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.2,4.3,1.17,5.0,1.23,4.73,1.2,4.5,1.24,5.25,1.2,4.46
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Goerges J.,Larcherde Brito M.,107,99.0,580,628.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.38,3.0,1.4,2.75,1.43,3.05,1.36,3.0,1.43,3.3,1.37,3.02
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Pliskova Ka.,Johansson M.,53,139.0,1083,440.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.36,3.0,1.38,3.0,1.3,3.4,1.43,3.04,1.36,3.0,1.43,3.5,1.36,3.06
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Townsend T.,King V.,205,65.0,282,901.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,2.1,1.67,2.27,1.71,2.2,1.67,2.4,1.75,2.18,1.66
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Nara K.,Tatishvili A.,44,111.0,1234,553.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.45,2.7,1.44,2.62,1.47,2.9,1.44,2.63,1.47,3.0,1.43,2.77
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Erakovic M.,Kichenok N.,61,115.0,958,541.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.33,3.25,1.28,4.06,1.29,3.5,1.33,4.06,1.29,3.57
WTA,2014,28,Paris,French Open,2014-05-26,Grand Slam,Outdoor,Clay,1st Round,3,Kvitova P.,Diyas Z.,6,86.0,4600,717.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.0,1.12,5.75,1.12,6.0,1.13,7.21,1.14,5.5,1.15,7.21,1.12,5.97
