Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Mayer L.,13.0,53.0,2315.0,920.0,7.0,6.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.57,2.37,1.62,2.45,1.68,2.7,1.6,2.37
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Herbert P.H.,Chung H.,55.0,25.0,903.0,1585.0,6.0,2.0,1.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,2.3,1.61,2.28,1.71,2.44,1.71,2.28,1.65
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Krajinovic F.,Donskoy E.,93.0,96.0,620.0,599.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.4,3.23,1.45,3.23,1.39,3.05
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Copil M.,22.0,60.0,1785.0,823.0,5.0,7.0,7.0,5.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.25,4.48,1.25,5.0,1.22,4.46
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Bolt A.,Simon G.,155.0,30.0,343.0,1280.0,2.0,6.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,5.5,1.14,6.87,1.14,6.87,1.2,5.94,1.14
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Pouille L.,Marterer M.,31.0,71.0,1245.0,744.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.72,2.1,1.75,2.2,1.83,2.3,1.73,2.14
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Shapovalov D.,Daniel T.,27.0,82.0,1440.0,691.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,5.77,1.17,6.23,1.15,5.59
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Thiem D.,149.0,8.0,360.0,4095.0,7.0,5.0,6.0,4.0,2.0,0.0,,,,,2.0,0.0,Retired,5.5,1.14,5.03,1.21,5.75,1.21,5.04,1.18
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Harrison R.,19.0,83.0,1865.0,660.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.23,4.69,1.23,5.05,1.2,4.66
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Chardy J.,4.0,36.0,6385.0,1120.0,7.0,6.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.11,6.5,1.12,7.62,1.13,7.75,1.12,6.58
ATP,2019,6,Melbourne,Australian Open,2019-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Tsonga J.W.,1.0,177.0,9135.0,290.0,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,11.0,1.07,11.36,1.06,9.59
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tsitsipas S.,Basilashvili N.,15.0,20.0,2095.0,1820.0,6.0,3.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.2,1.35,3.5,1.4,3.5,1.35,3.27
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Schwartzman D.,57.0,16.0,865.0,1925.0,5.0,7.0,6.0,3.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.25,4.0,1.26,4.38,1.3,5.5,1.26,4.04
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Fritz T.,3.0,50.0,6420.0,964.0,6.0,2.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,12.48,1.07,13.49,1.05,10.47
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tiafoe F.,Seppi A.,39.0,35.0,1080.0,1170.0,6.0,7.0,6.0,3.0,4.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,2.0,1.8,2.06,1.85,2.18,1.95,2.03,1.81
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Fabbiano T.,21.0,102.0,1790.0,573.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.07,9.0,1.07,11.56,1.09,11.56,1.07,9.13
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Khachanov K.,24.0,11.0,1605.0,2835.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.5,2.74,1.52,2.75,1.57,2.6,1.51
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,De Minaur A.,2.0,29.0,7480.0,1353.0,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.1,7.0,1.11,8.03,1.12,9.25,1.1,7.13
ATP,2019,6,Melbourne,Australian Open,2019-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Verdasco F.,7.0,28.0,4160.0,1410.0,4.0,6.0,3.0,6.0,6.0,1.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.28,3.75,1.31,3.79,1.32,3.9,1.3,3.63
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Goffin D.,19.0,22.0,1865.0,1785.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,1.63,2.44,1.65,2.7,1.59,2.39
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Sousa J.,9.0,44.0,3750.0,1017.0,7.0,6.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.14,5.5,1.17,5.91,1.18,7.1,1.15,5.67
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Carreno Busta P.,Fognini F.,23.0,13.0,1705.0,2315.0,6.0,2.0,6.0,4.0,2.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.1,1.72,2.12,1.81,2.17,1.87,2.08,1.77
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Herbert P.H.,17.0,55.0,1900.0,903.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,5.0,1.19,5.44,1.19,5.8,1.17,5.28
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Shapovalov D.,1.0,27.0,9135.0,1440.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.05,11.0,1.05,14.37,1.06,14.37,1.04,11.58
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Coric B.,Krajinovic F.,12.0,93.0,2435.0,620.0,2.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.12,6.0,1.16,6.03,1.18,6.34,1.16,5.44
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Bolt A.,4.0,155.0,6385.0,343.0,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,14.2,1.1,15.0,1.05,10.63
ATP,2019,6,Melbourne,Australian Open,2019-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Pouille L.,Popyrin A.,31.0,149.0,1245.0,360.0,7.0,6.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.44,2.75,1.54,2.67,1.54,2.8,1.49,2.67
ATP,2019,6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Tiafoe F.,Dimitrov G.,39.0,21.0,1080.0,1790.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,3.0,1.4,3.23,1.41,3.23,1.45,3.02,1.4
ATP,2019,6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Berdych T.,2.0,57.0,7480.0,865.0,6.0,0.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,1.14,5.5,1.18,5.85,1.19,6.0,1.16,5.3
ATP,2019,6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Bautista Agut R.,Cilic M.,24.0,7.0,1605.0,4160.0,6.0,7.0,6.0,3.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,2.1,1.72,2.22,1.76,2.25,1.77,2.15,1.72
ATP,2019,6,Melbourne,Australian Open,2019-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Tsitsipas S.,Federer R.,15.0,3.0,2095.0,6420.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,5.5,1.14,5.67,1.19,6.0,1.19,5.42,1.16
ATP,2019,6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Zverev A.,17.0,4.0,1900.0,6385.0,6.0,1.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,2.2,1.66,2.19,1.78,2.4,1.8,2.13,1.74
ATP,2019,6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Pouille L.,Coric B.,31.0,12.0,1245.0,2435.0,6.0,7.0,6.0,4.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,4.0,1.25,4.05,1.29,4.33,1.35,3.83,1.27
ATP,2019,6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Carreno Busta P.,9.0,23.0,3750.0,1705.0,6.0,7.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,3.0,2.0,Completed,1.2,4.5,1.22,5.01,1.23,5.05,1.21,4.62
ATP,2019,6,Melbourne,Australian Open,2019-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Medvedev D.,1.0,19.0,9135.0,1865.0,6.0,4.0,6.0,7.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,1.15,6.79,1.15,7.0,1.13,6.4
ATP,2019,6,Melbourne,Australian Open,2019-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Tsitsipas S.,Bautista Agut R.,15.0,24.0,2095.0,1605.0,7.0,5.0,4.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,2.06,1.87,2.1,2.0,1.98,1.86
ATP,2019,6,Melbourne,Australian Open,2019-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Tiafoe F.,2.0,39.0,7480.0,1080.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,13.0,1.06,12.68,1.06,15.0,1.05,11.47
ATP,2019,6,Melbourne,Australian Open,2019-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Pouille L.,Raonic M.,31.0,17.0,1245.0,1900.0,7.0,6.0,6.0,3.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,5.5,1.14,6.46,1.16,6.46,1.2,5.54,1.16
ATP,2019,6,Melbourne,Australian Open,2019-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Nishikori K.,1.0,9.0,9135.0,3750.0,6.0,1.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.08,8.0,1.12,7.75,1.12,9.0,1.1,7.62
ATP,2019,6,Melbourne,Australian Open,2019-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Tsitsipas S.,2.0,15.0,7480.0,2095.0,6.0,2.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.16,5.0,1.21,5.14,1.22,5.8,1.18,5.19
ATP,2019,6,Melbourne,Australian Open,2019-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Pouille L.,1.0,31.0,9135.0,1245.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,11.6,1.1,13.05,1.06,10.45
ATP,2019,6,Melbourne,Australian Open,2019-01-27,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Nadal R.,1.0,2.0,9135.0,7480.0,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.74,2.15,1.77,2.2,1.84,2.3,1.75,2.15
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Fabbiano T.,13.0,96.0,2710.0,592.0,6.0,3.0,7.0,5.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.08,10.62,1.11,10.62,1.08,8.01
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Popyrin A.,Humbert U.,109.0,61.0,520.0,827.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.8,2.12,1.81,2.18,1.85,2.04,1.78
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Gulbis E.,63.0,79.0,810.0,687.0,6.0,2.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.28,3.75,1.28,4.15,1.31,4.15,1.27,3.81
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Berrettini M.,Andujar P.,31.0,93.0,1320.0,602.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.5,1.19,5.42,1.22,5.42,1.18,4.81
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Tipsarevic J.,46.0,303.0,997.0,115.0,6.0,3.0,6.0,0.0,3.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,1.2,5.21,1.2,5.5,1.18,5.0
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Marterer M.,6.0,116.0,4080.0,493.0,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.03,15.0,1.03,17.6,1.04,21.0,1.03,14.56
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Otte O.,Jaziri M.,144.0,92.0,391.0,602.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.8,2.0,1.79,2.15,1.82,2.15,1.77,2.05
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Nishikori K.,Halys Q.,7.0,151.0,3860.0,376.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.14,5.5,1.15,6.48,1.18,6.48,1.15,5.57
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Mahut N.,Cecchinato M.,252.0,19.0,182.0,1840.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,8.0,1.08,8.18,1.11,9.3,1.13,7.62,1.09
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Sonego L.,3.0,74.0,5950.0,732.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.5,1.11,8.01,1.15,8.01,1.11,6.69
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Dellien H.,Gunneswaran P.,86.0,88.0,651.0,629.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.2,4.5,1.24,4.62,1.24,4.85,1.21,4.45
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Fucsovics M.,20.0,50.0,1755.0,965.0,6.0,3.0,3.0,6.0,7.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.28,3.75,1.38,3.36,1.38,3.76,1.32,3.41
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Djere L.,Ramos-Vinolas A.,32.0,87.0,1314.0,640.0,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.72,2.1,1.77,2.18,1.78,2.18,1.74,2.11
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Haase R.,54.0,67.0,895.0,781.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.22,4.33,1.25,4.42,1.26,4.42,1.24,4.1
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Vesely J.,68.0,105.0,770.0,546.0,7.0,6.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.66,2.2,1.66,2.37,1.7,2.47,1.63,2.29
ATP,2019,32,Paris,French Open,2019-05-26,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Berankis R.,29.0,73.0,1325.0,734.0,6.0,0.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,10.68,1.1,10.68,1.07,8.58
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Londero J.I.,Basilashvili N.,78.0,16.0,695.0,1970.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,2.5,1.53,2.6,1.56,2.78,1.6,2.58,1.51
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Kecmanovic M.,Kudla D.,85.0,81.0,656.0,675.0,6.0,0.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.5,2.62,1.45,2.97,1.52,2.97,1.47,2.71
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Carreno Busta P.,Sousa J.,57.0,70.0,860.0,750.0,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.8,2.0,1.8,2.13,1.91,2.17,1.83,1.98
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,De Minaur A.,Klahn B.,25.0,89.0,1410.0,618.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.17,5.85,1.22,5.85,1.17,5.05
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Herbert P.H.,Medvedev D.,43.0,14.0,1053.0,2625.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,3.4,1.33,3.56,1.34,3.56,1.36,3.35,1.33
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Krajinovic F.,Tiafoe F.,60.0,34.0,838.0,1230.0,6.0,2.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,0.0,3.0,2.0,Completed,1.44,2.75,1.42,3.13,1.5,3.14,1.43,2.82
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Vatutin A.,110.0,212.0,515.0,234.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.52,2.74,1.57,2.88,1.5,2.61
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Maden Y.,Coppejans K.,114.0,178.0,504.0,286.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.75,1.46,2.94,1.5,2.94,1.45,2.76
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Garin C.,Opelka R.,37.0,59.0,1201.0,853.0,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.4,3.0,1.38,3.33,1.42,3.35,1.38,3.06
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Zverev M.,39.0,102.0,1125.0,570.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.5,1.15,6.55,1.16,7.5,1.12,6.3
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Carballes Baena R.,Muller A.,76.0,304.0,707.0,111.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.18,5.68,1.22,5.68,1.18,4.96
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Hanfmann Y.,2.0,180.0,7945.0,284.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.005,29.0,1.005,35.08,1.02,40.0,1.01,24.63
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Bedene A.,15.0,95.0,2525.0,595.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.18,5.61,1.22,5.65,1.18,4.98
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Pella G.,Andreozzi G.,23.0,101.0,1460.0,572.0,7.0,6.0,6.0,4.0,1.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.2,4.5,1.26,4.34,1.26,5.0,1.22,4.34
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Laaksonen H.,Martinez P.,104.0,134.0,548.0,418.0,6.0,1.0,6.0,0.0,7.0,6.0,,,,,3.0,0.0,Completed,1.9,1.9,1.95,1.95,1.98,2.03,1.89,1.93
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Kovalik J.,28.0,132.0,1365.0,420.0,6.0,1.0,6.0,7.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.11,6.5,1.1,8.72,1.14,8.72,1.1,7.14
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Stakhovsky S.,33.0,111.0,1235.0,512.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,6.0,1.14,6.87,1.15,6.87,1.14,5.91
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Gojowczyk P.,82.0,121.0,670.0,465.0,7.0,6.0,6.0,1.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.22,4.33,1.22,4.89,1.23,5.0,1.2,4.6
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Caruso S.,Munar J.,147.0,53.0,388.0,900.0,7.0,5.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,3.75,1.28,4.21,1.27,4.21,1.31,3.86,1.26
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Hurkacz H.,1.0,44.0,12355.0,1040.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,15.0,1.04,16.35,1.05,17.0,1.03,13.12
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Harris L.,Rosol L.,90.0,149.0,617.0,385.0,6.0,1.0,4.0,6.0,2.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,Completed,1.57,2.37,1.63,2.45,1.64,2.49,1.6,2.35
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Copil M.,38.0,83.0,1168.0,667.0,6.0,4.0,6.0,7.0,6.0,0.0,6.0,1.0,,,3.0,1.0,Completed,1.14,5.5,1.21,5.12,1.21,5.6,1.18,4.97
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Sandgren T.,40.0,100.0,1101.0,574.0,7.0,6.0,7.0,6.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.33,3.4,1.33,3.66,1.36,3.79,1.33,3.36
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Bublik A.,Molleker R.,91.0,173.0,616.0,292.0,7.0,5.0,6.0,7.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,3.2,1.36,3.28,1.39,3.5,1.4,3.18,1.35
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cuevas P.,Janvier M.,47.0,190.0,983.0,269.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,5.86,1.18,5.86,1.17,5.19
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Struff J.L.,Shapovalov D.,45.0,24.0,1035.0,1425.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.53,2.71,1.58,2.71,1.52,2.54
ATP,2019,32,Paris,French Open,2019-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Paul T.,4.0,131.0,4685.0,421.0,6.0,4.0,4.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.02,19.0,1.02,21.16,1.03,26.5,1.02,16.85
ATP,2019,32,Paris,French Open,2019-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Seppi A.,12.0,71.0,2785.0,750.0,6.0,3.0,6.0,0.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.16,6.06,1.18,6.25,1.15,5.52
ATP,2019,32,Paris,French Open,2019-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Fritz T.,Tomic B.,42.0,84.0,1055.0,665.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.14,6.97,1.16,7.3,1.14,5.95
