Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
ATP,2017,6,Melbourne,Australian Open,2017-01-18,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Rublev A.,1,152.0,12560,383.0,6.0,3.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,1.0,10.0,1.01,21.0,1.01,27.22,1.02,39.75,1.01,19.84
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Berlocq C.,18,90.0,1885,632.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,15.0,1.02,7.5,1.02,11.0,1.03,17.65,1.05,18.5,1.03,13.18
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Edmund K.,31,46.0,1370,989.0,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.1,1.72,1.95,1.7,2.1,1.73,2.17,1.78,2.2,1.8,2.1,1.72
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Young D.,33,85.0,1325,651.0,7.0,5.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.4,3.0,1.35,2.65,1.4,3.0,1.48,2.86,1.48,3.1,1.4,2.92
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Dutra Silva R.,25,439.0,1585,92.0,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,10.0,1.05,6.25,1.04,9.0,1.07,11.25,1.1,11.25,1.06,9.02
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Nishioka Y.,14,99.0,2350,602.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,1.06,6.0,1.04,11.0,1.06,12.02,1.1,12.02,1.05,9.52
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Dimitrov G.,Chung H.,15,105.0,2135,583.0,1.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.11,6.5,1.11,4.9,1.11,6.5,1.14,6.9,1.15,6.9,1.12,6.03
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrer D.,Escobedo E.,23,131.0,1740,455.0,2.0,6.0,6.0,4.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.25,4.0,1.18,3.9,1.29,3.75,1.25,4.5,1.29,4.5,1.24,4.01
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Djokovic N.,117,2.0,498,11780.0,7.0,6.0,5.0,7.0,2.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,23.0,1.01,10.0,1.0,21.0,1.01,27.22,1.01,41.0,1.01,21.2,1.01
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Muller G.,3,28.0,5290,1415.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.22,4.33,1.17,4.0,1.22,4.33,1.24,4.65,1.27,4.65,1.22,4.23
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Stepanek R.,11,102.0,2750,595.0,6.0,4.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,4.0,1.22,3.5,1.22,4.0,1.22,4.85,1.3,4.85,1.23,4.18
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Dolgopolov O.,6,69.0,3625,715.0,6.0,3.0,6.0,4.0,1.0,6.0,6.0,0.0,,,3.0,1.0,Completed,1.25,4.0,1.22,3.3,1.22,4.33,1.21,5.08,1.25,5.08,1.22,4.27
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Karlovic I.,Whittington A.,21,194.0,1795,289.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.25,1.35,2.75,1.36,3.25,1.36,3.48,1.39,3.48,1.35,3.17
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Tiafoe F.,24,108.0,1655,550.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.2,4.5,1.13,4.6,1.2,4.33,1.19,5.54,1.22,5.54,1.18,4.8
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Paire B.,Fognini F.,47,48.0,960,945.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.1,1.72,2.0,1.65,2.1,1.67,2.17,1.78,2.2,1.78,2.09,1.72
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Thompson J.,8,76.0,3415,699.0,6.0,2.0,6.0,1.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.33,1.2,3.6,1.25,4.0,1.31,3.85,1.31,4.69,1.22,4.23
ATP,2017,6,Melbourne,Australian Open,2017-01-19,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Baghdatis M.,9,36.0,3195,1210.0,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.07,9.0,1.05,6.25,1.06,8.0,1.1,8.67,1.11,9.75,1.08,7.95
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Darcis S.,89,71.0,635,707.0,4.0,6.0,6.0,4.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.66,2.2,1.58,2.1,1.67,2.2,1.81,2.14,1.81,2.25,1.7,2.14
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Sock J.,12,20.0,2505,1810.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.53,2.5,1.45,2.4,1.57,2.38,1.54,2.71,1.57,2.71,1.5,2.55
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev M.,Jaziri M.,50,56.0,894,824.0,6.0,1.0,4.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,2.0,1.8,1.85,1.75,2.1,1.73,2.28,1.72,2.28,2.25,1.99,1.84
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Troicki V.,4,35.0,5155,1225.0,3.0,6.0,6.0,2.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.14,5.5,1.11,4.8,1.14,5.5,1.14,6.97,1.17,6.97,1.13,5.87
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Querrey S.,1,32.0,12560,1355.0,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,17.0,1.02,7.75,1.02,15.0,1.03,20.4,1.04,21.0,1.02,13.68
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Evans D.,Tomic B.,51,27.0,886,1420.0,7.0,5.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,2.25,1.61,2.1,1.55,2.38,1.57,2.56,1.59,2.56,1.75,2.33,1.59
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Lacko L.,5,121.0,5010,486.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,15.0,1.03,7.0,1.03,13.0,1.04,17.65,1.05,20.39,1.03,13.23
ATP,2017,6,Melbourne,Australian Open,2017-01-20,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Berdych T.,17,10.0,1980,3060.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.53,2.5,1.55,2.15,1.57,2.38,1.56,2.65,1.6,2.65,1.54,2.46
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Karlovic I.,11,21.0,2750,1795.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.25,4.0,1.28,3.1,1.29,3.75,1.28,4.2,1.31,4.2,1.26,3.79
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Paire B.,8,47.0,3415,960.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.2,4.5,1.2,3.6,1.22,4.33,1.2,5.29,1.22,5.29,1.19,4.63
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Bautista Agut R.,Ferrer D.,14,23.0,2350,1740.0,7.0,5.0,6.0,7.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.44,2.75,1.45,2.4,1.5,2.62,1.54,2.69,1.54,2.88,1.46,2.67
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Istomin D.,Carreno Busta P.,117,31.0,498,1370.0,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,3.4,1.33,2.85,1.33,3.25,1.33,3.62,1.34,3.62,1.4,3.28,1.33
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Zverev A.,9,24.0,3195,1655.0,4.0,6.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.3,3.5,1.3,2.85,1.33,3.4,1.34,3.67,1.37,3.67,1.32,3.35
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Simon G.,3,25.0,5290,1585.0,6.0,2.0,7.0,6.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,5.0,1.15,4.2,1.2,4.5,1.19,5.65,1.2,5.83,1.17,5.06
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Kohlschreiber P.,6,33.0,3625,1325.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.22,4.33,1.18,3.75,1.2,4.5,1.21,5.13,1.25,5.13,1.2,4.47
ATP,2017,6,Melbourne,Australian Open,2017-01-21,Grand Slam,Outdoor,Hard,3rd Round,5,Dimitrov G.,Gasquet R.,15,18.0,2135,1885.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.5,2.3,1.62,2.25,1.64,2.45,1.64,2.45,1.59,2.35
ATP,2017,6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Zverev M.,Murray A.,50,1.0,894,12560.0,7.0,5.0,5.0,7.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,15.0,1.02,8.0,1.02,17.0,1.02,20.76,1.03,28.0,1.03,16.48,1.02
ATP,2017,6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Seppi A.,4,89.0,5155,635.0,7.0,6.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,7.0,1.08,5.5,1.11,6.5,1.11,8.71,1.12,9.04,1.09,7.45
ATP,2017,6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Tsonga J.W.,Evans D.,12,51.0,2505,886.0,6.0,7.0,6.0,2.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.18,3.8,1.25,4.0,1.23,4.84,1.25,5.0,1.21,4.36
ATP,2017,6,Melbourne,Australian Open,2017-01-22,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Nishikori K.,17,5.0,1980,5010.0,6.0,7.0,6.0,4.0,6.0,1.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.66,2.2,1.5,2.3,1.67,2.2,1.74,2.25,1.74,2.43,1.61,2.29
ATP,2017,6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Goffin D.,Thiem D.,11,8.0,2750,3415.0,5.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.66,2.2,1.65,2.0,1.73,2.1,1.71,2.29,1.8,2.29,1.7,2.14
ATP,2017,6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,Istomin D.,15,117.0,2135,498.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.11,6.5,1.1,5.1,1.11,6.0,1.14,6.99,1.15,7.35,1.11,6.37
ATP,2017,6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Bautista Agut R.,3,14.0,5290,2350.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,1.2,4.5,1.2,3.7,1.22,4.33,1.29,4.09,1.29,4.5,1.23,4.15
ATP,2017,6,Melbourne,Australian Open,2017-01-23,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,9,6.0,3195,3625.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.4,3.0,1.35,2.7,1.4,3.0,1.43,3.1,1.43,3.2,1.39,2.97
ATP,2017,6,Melbourne,Australian Open,2017-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Tsonga J.W.,4,12.0,5155,2505.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,1.55,2.2,1.62,2.25,1.74,2.25,1.75,2.4,1.64,2.24
ATP,2017,6,Melbourne,Australian Open,2017-01-24,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Zverev M.,17,50.0,1980,894.0,6.0,1.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,6.0,1.1,7.0,1.11,8.22,1.12,8.49,1.09,7.18
ATP,2017,6,Melbourne,Australian Open,2017-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Dimitrov G.,Goffin D.,15,11.0,2135,2750.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.37,1.48,2.4,1.57,2.38,1.63,2.46,1.64,2.65,1.56,2.43
ATP,2017,6,Melbourne,Australian Open,2017-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Raonic M.,9,3.0,3195,5290.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,1.65,2.15,1.67,2.2,1.71,2.3,1.76,2.4,1.67,2.2
ATP,2017,6,Melbourne,Australian Open,2017-01-26,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Wawrinka S.,17,4.0,1980,5155.0,7.0,5.0,6.0,3.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.53,2.5,1.5,2.35,1.53,2.5,1.54,2.73,1.6,2.75,1.52,2.55
ATP,2017,6,Melbourne,Australian Open,2017-01-27,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Dimitrov G.,9,15.0,3195,2135.0,6.0,3.0,5.0,7.0,7.0,6.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.36,3.25,1.35,2.9,1.4,3.0,1.39,3.37,1.45,3.42,1.36,3.18
ATP,2017,6,Melbourne,Australian Open,2017-01-29,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Nadal R.,17,9.0,1980,3195.0,6.0,4.0,3.0,6.0,6.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,2.2,1.72,1.95,1.75,2.1,1.8,2.25,1.75,2.26,1.92,2.13,1.74
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Mannarino A.,65,54.0,793,871.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.8,1.95,1.75,1.91,1.91,2.09,1.83,2.09,1.91,1.98,1.82
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Muller G.,153,27.0,372,1530.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.0,1.4,2.95,1.35,2.75,1.44,3.22,1.4,3.22,1.46,2.97,1.45
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Ramos-Vinolas A.,Copil M.,20,94.0,2065,577.0,6.0,7.0,6.0,1.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.2,4.5,1.18,4.3,1.2,4.5,1.22,4.85,1.23,4.85,1.21,4.41
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Bonzi B.,Medvedev D.,266,66.0,198,782.0,5.0,7.0,6.0,4.0,6.0,1.0,3.0,1.0,,,2.0,1.0,Retired,2.75,1.44,2.65,1.42,2.75,1.44,2.95,1.46,2.95,1.48,2.76,1.44
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Daniel T.,Janowicz J.,102,164.0,544,345.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.72,2.1,1.62,2.15,1.67,2.2,1.69,2.3,1.77,2.31,1.68,2.17
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Carreno Busta P.,Mayer F.,21,44.0,2045,967.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.06,7.25,1.1,7.0,1.09,9.35,1.17,9.35,1.08,7.84
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Robert S.,13,114.0,2900,490.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,17.0,1.01,11.5,1.03,11.0,1.03,17.65,1.04,17.65,1.03,13.69
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Tsitsipas S.,24,205.0,1820,264.0,7.0,6.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.75,2.2,1.75,2.33,1.69,2.16
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kukushkin M.,Sandgren T.,85,113.0,630,494.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.42,2.65,1.44,2.75,1.5,2.8,1.5,2.88,1.44,2.74
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Trungelliti M.,Halys Q.,162,126.0,348,453.0,3.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,2.0,1.8,2.0,1.72,2.0,1.8,2.2,1.75,2.2,1.85,2.05,1.76
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Thiem D.,Tomic B.,7,39.0,4145,1015.0,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,17.0,1.01,11.5,1.04,11.0,1.04,16.3,1.04,17.0,1.03,13.47
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Evans D.,274,55.0,192,854.0,5.0,7.0,6.0,4.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.61,2.3,1.57,2.25,1.57,2.38,1.65,2.4,1.69,2.4,1.63,2.27
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Benneteau J.,17,98.0,2320,554.0,7.0,6.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,1.08,8.0,1.06,7.25,1.08,7.5,1.08,9.87,1.08,10.1,1.07,8.53
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Bellucci T.,Lajovic D.,61,81.0,827,669.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,1.5,2.4,1.5,2.63,1.56,2.6,1.56,2.65,1.52,2.53
ATP,2017,33,Paris,French Open,2017-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,De Minaur A.,46,240.0,948,224.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.14,5.5,1.13,5.2,1.17,5.0,1.16,6.05,1.18,6.95,1.15,5.46
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bedene A.,Harrison R.,52,42.0,898,998.0,6.0,4.0,6.0,0.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.21,3.95,1.25,4.0,1.25,4.46,1.25,4.46,1.23,4.08
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Stakhovsky S.,Lu Y.H.,123,60.0,458,828.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.5,2.62,1.45,2.55,1.44,2.75,1.43,3.05,1.52,3.07,1.46,2.7
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Raonic M.,Darcis S.,6,38.0,4450,1016.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,7.0,1.08,7.5,1.1,8.67,1.1,8.75,1.08,7.7
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Rublev A.,41,118.0,1005,483.0,0.0,6.0,6.0,4.0,6.0,2.0,6.0,7.0,9.0,7.0,3.0,2.0,Completed,1.12,6.0,1.1,5.9,1.14,5.5,1.13,7.05,1.14,7.1,1.12,6.2
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Basilashvili N.,Simon G.,63,32.0,811,1200.0,1.0,6.0,6.0,2.0,6.0,4.0,6.0,1.0,,,3.0,1.0,Completed,2.75,1.44,2.65,1.42,3.0,1.4,2.95,1.46,3.08,1.5,2.79,1.43
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Troicki V.,Donskoy E.,35,99.0,1135,554.0,7.0,6.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.4,1.2,4.5,1.21,5.0,1.21,5.05,1.19,4.68
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Millman J.,18,142.0,2155,416.0,6.0,2.0,6.0,2.0,0.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.04,13.0,1.03,9.0,1.04,11.0,1.04,15.92,1.05,16.5,1.03,12.04
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Vesely J.,Sock J.,57,15.0,840,2415.0,7.0,5.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,3.0,1.4,2.95,1.35,3.25,1.36,3.44,1.36,3.44,1.41,3.14,1.36
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Johnson S.,Sugita Y.,26,78.0,1565,674.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.22,4.33,1.18,4.3,1.17,5.0,1.21,5.0,1.23,5.0,1.2,4.5
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Sousa J.,Tipsarevic J.,59,58.0,830,840.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.9,1.9,1.85,1.85,1.91,1.91,1.93,1.97,1.95,1.97,1.89,1.9
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Granollers M.,2,77.0,7445,675.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,11.5,1.02,15.0,1.02,22.73,1.02,26.86,1.01,17.56
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Napolitano S.,Zverev M.,187,31.0,293,1311.0,4.0,6.0,7.0,5.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.5,1.3,3.2,1.3,3.0,1.4,3.35,1.38,3.55,1.4,3.29,1.33
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Dutra Silva R.,Youzhny M.,380,86.0,121,624.0,4.0,6.0,7.0,6.0,2.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,1.66,2.2,1.65,2.1,1.67,2.2,1.74,2.22,1.74,2.3,1.68,2.17
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Goffin D.,Mathieu P.H.,12,120.0,3055,471.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.05,7.75,1.08,7.5,1.08,10.44,1.08,10.5,1.06,8.97
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Paire B.,4,45.0,5375,950.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.01,21.0,1.01,11.5,1.02,15.0,1.02,22.73,1.02,26.86,1.02,17.1
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Mahut N.,470,48.0,78,935.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.8,2.0,1.72,2.0,1.8,2.0,1.75,2.2,1.83,2.2,1.78,2.02
ATP,2017,33,Paris,French Open,2017-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Bourgue M.,40,156.0,1011,358.0,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.1,7.0,1.09,6.25,1.13,6.0,1.13,7.05,1.13,7.45,1.11,6.7
