Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Goerges J.,Dushevina V.,18.0,147.0,1965.0,461.0,7.0,5.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.36,3.0,1.42,3.14,1.36,3.0,1.42,3.75,1.34,3.16
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Pliskova Kr.,Jones S.,106.0,183.0,654.0,340.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.75,2.05,1.67,2.1,1.91,2.0,1.73,2.1,1.91,2.25,1.72,2.05
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Sharapova M.,Puchkova O.,2.0,107.0,10045.0,646.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.01,23.0,1.02,15.0,1.02,13.0,1.02,22.73,1.02,13.0,1.03,29.0,1.02,15.99
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Li N.,Karatantcheva S.,6.0,113.0,5135.0,610.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.04,13.0,1.03,12.0,1.03,11.0,1.03,17.5,1.04,10.0,1.05,17.5,1.03,11.87
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Oprandi R.,Pironkova T.,61.0,37.0,1021.0,1380.0,4.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,2.5,1.5,2.4,1.55,2.38,1.53,2.52,1.59,2.38,1.57,2.65,1.59,2.45,1.53
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Govortsova O.,Parmentier P.,58.0,67.0,1074.0,950.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.53,2.37,1.65,2.2,1.62,2.2,1.61,2.47,1.73,2.1,1.73,2.55,1.61,2.26
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Cirstea S.,Vandeweghe C.,29.0,99.0,1565.0,681.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.72,2.0,1.85,1.92,1.73,2.0,1.78,2.16,1.73,2.1,1.85,2.22,1.74,2.03
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Williams V.,Voskoboeva G.,26.0,80.0,1650.0,796.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.2,4.33,1.2,4.4,1.17,4.5,1.24,4.54,1.17,5.0,1.25,5.0,1.2,4.37
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Stosur S.,Chang K.C.,9.0,86.0,4135.0,766.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.6,1.29,3.75,1.26,4.34,1.29,3.5,1.31,4.8,1.26,3.79
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Radwanska A.,Bobusic B.,4.0,307.0,7750.0,152.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.002,29.0,1.01,20.0,1.02,15.0,1.01,16.0,1.01,15.0,1.02,34.0,1.01,18.57
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Cornet A.,Erakovic M.,41.0,68.0,1325.0,940.0,7.0,5.0,6.0,7.0,10.0,8.0,2.0,1.0,Completed,2.0,1.72,2.0,1.78,2.0,1.73,2.0,1.91,2.0,1.8,2.08,1.91,1.98,1.78
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Makarova E.,Larcherde Brito M.,19.0,131.0,1881.0,537.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.12,6.0,1.16,5.0,1.14,5.0,1.15,6.38,1.17,5.0,1.18,6.38,1.15,5.25
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Flipkens K.,Bratchikova N.,43.0,87.0,1268.0,748.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.2,4.4,1.22,4.0,1.21,5.04,1.2,4.5,1.22,5.5,1.19,4.52
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Doi M.,Martic P.,92.0,62.0,711.0,1016.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.2,1.65,2.2,1.62,2.2,1.64,2.42,1.62,2.2,1.73,2.42,1.63,2.24
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Zakopalova K.,Scheepers C.,22.0,65.0,1705.0,995.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.4,1.5,2.5,1.54,2.66,1.57,2.38,1.58,2.8,1.52,2.48
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Jankovic J.,Larsson J.,21.0,69.0,1751.0,900.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.15,1.29,3.5,1.38,3.31,1.33,3.25,1.38,3.95,1.31,3.38
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Koehler M.J.,Knapp K.,129.0,124.0,546.0,573.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.83,1.83,2.0,1.78,2.0,1.73,1.92,1.99,2.0,1.8,2.02,1.99,1.91,1.84
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Paszek T.,Voegele S.,30.0,89.0,1523.0,732.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,2.25,1.57,2.2,1.65,2.1,1.67,2.43,1.63,2.25,1.62,2.45,1.7,2.23,1.63
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Zheng J.,Zhang Y.,40.0,356.0,1365.0,118.0,6.0,1.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.12,6.0,1.13,5.75,1.14,5.0,1.15,6.34,1.17,5.0,1.18,6.34,1.14,5.4
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Begu I.,Rus A.,55.0,70.0,1130.0,871.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.33,3.25,1.4,2.9,1.4,2.75,1.49,2.84,1.44,2.75,1.5,3.35,1.41,2.89
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Dolonc V.,Rogowska O.,20.0,117.0,1750.0,590.0,5.0,7.0,7.0,5.0,8.0,6.0,2.0,1.0,Completed,1.16,5.0,1.23,4.0,1.22,4.0,1.19,5.39,1.25,3.75,1.25,5.39,1.2,4.45
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Kerber A.,Svitolina E.,5.0,127.0,5575.0,558.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.07,9.0,1.07,8.0,1.06,8.5,1.09,9.16,1.07,8.0,1.11,10.5,1.08,8.05
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Bartoli M.,Medina Garrigues A.,11.0,52.0,3740.0,1160.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.35,3.15,1.36,3.0,1.34,3.56,1.33,3.25,1.44,3.7,1.36,3.11
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Savinykh V.,Minella M.,159.0,78.0,419.0,815.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.85,1.92,1.83,1.83,1.86,2.05,1.9,1.9,1.92,2.05,1.83,1.91
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Cibulkova D.,Barty A.,14.0,174.0,2695.0,369.0,3.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,1.18,4.5,1.16,5.0,1.2,4.5,1.19,5.4,1.2,4.5,1.22,6.0,1.18,4.83
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Hradecka L.,Bertens K.,51.0,60.0,1162.0,1025.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.61,2.2,1.65,2.2,1.62,2.35,1.67,2.2,1.67,2.62,1.67,2.26,1.61
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Watson H.,Cadantu A.,50.0,91.0,1171.0,718.0,2.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.11,6.5,1.13,5.75,1.14,5.0,1.17,5.98,1.14,5.5,1.18,7.1,1.13,5.82
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Foretz S.,Giorgi C.,101.0,74.0,673.0,842.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,3.25,1.33,3.09,1.36,3.0,1.36,3.75,1.32,2.63,1.5,3.75,1.5,3.14,1.35
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Chan Y.J.,Hantuchova D.,118.0,44.0,582.0,1220.0,6.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,Completed,2.62,1.44,2.55,1.5,2.62,1.44,2.58,1.57,2.5,1.53,2.9,1.57,2.56,1.5
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Pervak K.,Barthel M.,82.0,38.0,791.0,1380.0,7.0,5.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.9,1.4,2.75,1.4,3.01,1.44,3.0,1.36,3.35,1.45,2.88,1.4
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Keys M.,Dellacqua C.,105.0,102.0,656.0,662.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.4,1.22,4.0,1.2,5.3,1.17,4.5,1.24,5.7,1.19,4.57
WTA,2013,6,Melbourne,Australian Open,2013-01-14,Grand Slam,Outdoor,Hard,1st Round,3,Ivanovic A.,Czink M.,13.0,97.0,2841.0,687.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.05,11.0,1.07,8.0,1.08,7.5,1.06,11.75,1.07,8.0,1.1,13.0,1.07,8.75
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Vesnina E.,Garcia C.,47.0,163.0,1181.0,416.0,3.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.1,7.0,1.1,6.5,1.11,6.0,1.07,11.25,1.14,5.5,1.14,11.25,1.09,7.14
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kuznetsova S.,Dominguez Lino L.,75.0,46.0,833.0,1181.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.4,1.2,4.33,1.19,5.45,1.22,4.0,1.22,6.3,1.18,4.64
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Peng S.,Marino R.,32.0,426.0,1450.0,84.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.16,5.0,1.16,5.0,1.17,4.5,1.18,5.68,1.22,4.0,1.22,5.9,1.17,4.94
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Peer S.,Panova A.,90.0,93.0,722.0,711.0,6.0,4.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,2.2,1.61,2.2,1.65,2.0,1.73,2.13,1.8,2.1,1.73,2.2,1.8,2.12,1.69
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Date Krumm K.,Petrova N.,100.0,12.0,675.0,3040.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,3.75,1.25,3.6,1.28,4.0,1.22,3.85,1.31,4.0,1.22,4.95,1.32,3.68,1.27
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Lisicki S.,10.0,36.0,3765.0,1414.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.44,2.62,1.45,2.7,1.44,2.75,1.42,3.14,1.53,2.5,1.53,3.14,1.44,2.71
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Hsieh S.W.,Arruabarrena-Vecino L.,27.0,77.0,1636.0,819.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.45,1.3,3.4,1.37,3.31,1.33,3.25,1.37,3.95,1.29,3.45
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kirilenko M.,King V.,15.0,76.0,2570.0,820.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.4,1.29,3.5,1.32,3.77,1.29,3.5,1.33,4.4,1.29,3.51
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Errani S.,33.0,7.0,1450.0,5100.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,7.0,1.1,5.75,1.13,6.0,1.12,8.36,1.11,5.5,1.14,8.7,1.14,6.42,1.11
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Lepchenko V.,Hercog P.,20.0,79.0,1835.0,805.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.36,3.0,1.38,3.31,1.4,2.88,1.45,3.31,1.4,2.89
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kvitova P.,Schiavone F.,8.0,48.0,5085.0,1178.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.29,3.75,1.28,4.1,1.22,4.0,1.35,4.1,1.28,3.58
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Vinci R.,Soler Espinosa S.,16.0,83.0,2525.0,790.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.1,7.0,1.1,6.5,1.1,6.5,1.13,7.57,1.13,6.0,1.13,7.6,1.11,6.49
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Niculescu M.,1.0,49.0,10325.0,1175.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.02,17.0,1.03,12.0,1.02,13.0,1.03,19.26,1.02,10.0,1.04,23.0,1.02,14.5
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Putintseva Y.,Mchale C.,122.0,35.0,578.0,1422.0,6.0,1.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,2.5,1.5,2.55,1.5,2.38,1.53,2.62,1.56,2.5,1.5,2.65,1.59,2.49,1.52
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Williams S.,Gallovits E.,3.0,110.0,9750.0,623.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.0,41.0,1.01,20.0,1.0,34.0,1.01,41.0,1.01,15.0,1.02,91.0,1.01,27.4
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Beck A.,Shvedova Y.,71.0,28.0,868.0,1583.0,6.0,2.0,6.0,7.0,6.0,3.0,2.0,1.0,Completed,2.25,1.57,2.3,1.6,2.38,1.53,2.43,1.63,2.38,1.53,2.45,1.67,2.29,1.6
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Safarova L.,Lucic M.,17.0,108.0,2065.0,638.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.18,4.5,1.18,4.75,1.22,4.0,1.19,5.39,1.2,4.5,1.22,5.5,1.19,4.54
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Jovanovski B.,Torro Flor M.T.,56.0,96.0,1095.0,694.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.35,3.15,1.3,3.4,1.42,3.14,1.33,3.25,1.42,3.5,1.35,3.12
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Muguruza G.,Rybarikova M.,112.0,64.0,619.0,997.0,4.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,Completed,2.2,1.61,2.2,1.65,2.2,1.62,2.12,1.81,2.25,1.62,2.25,1.81,2.11,1.7
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Vekic D.,Hlavackova A.,111.0,66.0,620.0,957.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,1.88,1.88,1.91,1.8,2.16,1.78,2.0,1.8,2.16,2.15,1.97,1.8
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Robson L.,Oudin M.,53.0,84.0,1153.0,772.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.18,4.5,1.2,4.4,1.22,4.0,1.27,4.26,1.25,3.75,1.27,5.1,1.22,4.16
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Halep S.,25.0,45.0,1666.0,1210.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.3,3.4,1.3,3.5,1.3,3.89,1.29,3.5,1.3,4.5,1.26,3.83
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Mladenovic K.,Babos T.,98.0,73.0,683.0,853.0,6.0,3.0,4.0,6.0,11.0,9.0,2.0,1.0,Completed,1.9,1.8,2.05,1.75,1.91,1.8,1.93,1.97,2.0,1.8,2.05,2.0,1.93,1.83
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Gavrilova D.,Davis L.,223.0,81.0,265.0,794.0,6.0,3.0,6.0,7.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.9,1.4,2.75,1.4,2.84,1.49,2.88,1.4,3.1,1.49,2.76,1.43
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Daniilidou E.,Pliskova Ka.,94.0,119.0,701.0,582.0,7.0,5.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,2.0,1.72,2.0,1.78,1.91,1.8,2.2,1.76,2.0,1.8,2.2,1.84,2.01,1.77
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Morita A.,Tatishvili A.,72.0,54.0,853.0,1140.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.67,2.1,1.57,2.58,1.62,2.25,1.67,2.6,1.59,2.33
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Amanmuradova A.,Johansson M.,199.0,88.0,302.0,733.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.9,1.8,1.8,1.98,1.91,1.8,1.83,2.09,2.0,1.8,2.0,2.09,1.85,1.9
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Kumkhum L.,Arvidsson S.,201.0,39.0,300.0,1380.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,3.25,1.33,3.4,1.3,3.25,1.33,3.47,1.36,3.5,1.29,3.5,1.4,3.22,1.33
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Cepelova J.,Arn G.,115.0,114.0,602.0,605.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.61,2.12,1.7,2.1,1.67,2.36,1.67,2.0,1.8,2.38,1.96,2.13,1.69
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Tsurenko L.,Pavlyuchenkova A.,85.0,23.0,769.0,1690.0,7.0,5.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,3.5,1.28,3.4,1.3,3.5,1.29,3.48,1.36,3.25,1.33,4.4,1.36,3.49,1.3
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Hampton J.,Radwanska U.,63.0,31.0,998.0,1490.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.62,1.45,2.97,1.44,2.63,1.57,3.05,1.45,2.71
WTA,2013,6,Melbourne,Australian Open,2013-01-15,Grand Slam,Outdoor,Hard,1st Round,3,Wickmayer Y.,Gajdosova J.,24.0,166.0,1680.0,400.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.15,1.4,3.0,1.43,3.05,1.33,3.25,1.43,3.45,1.38,3.0
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Begu I.,4.0,55.0,7750.0,1130.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.04,13.0,1.05,9.0,1.03,11.0,1.02,19.52,1.04,10.0,1.05,19.52,1.03,12.1
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Savinykh V.,Cibulkova D.,159.0,14.0,419.0,2695.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,6.5,1.11,5.75,1.13,6.0,1.11,8.6,1.1,6.0,1.13,9.0,1.14,6.46,1.11
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Flipkens K.,Zakopalova K.,43.0,22.0,1268.0,1705.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.2,1.62,2.35,1.67,2.2,1.67,2.4,2.1,2.26,1.62
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Kerber A.,Hradecka L.,5.0,51.0,5575.0,1162.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.1,7.0,1.12,6.0,1.11,6.5,1.1,8.52,1.14,5.5,1.14,8.52,1.11,6.54
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Goerges J.,Oprandi R.,18.0,61.0,1965.0,1021.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.7,1.44,2.75,1.42,3.14,1.44,2.75,1.47,3.14,1.42,2.79
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Li N.,Govortsova O.,6.0,58.0,5135.0,1074.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.05,11.0,1.06,8.5,1.04,10.0,1.06,12.34,1.05,9.0,1.07,13.0,1.05,10.03
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Keys M.,Paszek T.,105.0,30.0,656.0,1523.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.9,1.4,2.75,1.35,3.52,1.4,2.88,1.4,3.52,1.36,3.06
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Foretz S.,19.0,101.0,1881.0,673.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.11,6.5,1.13,5.75,1.12,5.5,1.11,8.36,1.13,6.0,1.15,8.36,1.13,5.87
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Bartoli M.,Dolonc V.,11.0,20.0,3740.0,1750.0,7.0,5.0,6.0,0.0,,,2.0,0.0,Completed,1.28,3.5,1.25,4.0,1.22,4.0,1.33,3.64,1.22,4.0,1.33,4.05,1.26,3.78
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Zheng J.,Stosur S.,40.0,9.0,1365.0,4135.0,6.0,4.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,3.0,1.36,2.9,1.4,3.25,1.36,3.14,1.42,3.0,1.36,3.3,1.43,3.06,1.36
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Watson H.,Pervak K.,50.0,82.0,1171.0,791.0,4.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.37,1.53,2.3,1.6,2.25,1.57,2.62,1.56,2.38,1.57,2.74,1.62,2.42,1.56
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Jankovic J.,Koehler M.J.,21.0,129.0,1751.0,546.0,2.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,1.16,5.0,1.18,4.75,1.14,5.0,1.17,5.98,1.2,4.5,1.2,5.98,1.17,4.93
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Cirstea S.,Pliskova Kr.,29.0,106.0,1565.0,654.0,1.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.5,2.5,1.5,2.55,1.5,2.5,1.56,2.62,1.5,2.63,1.59,2.63,1.52,2.52
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Ivanovic A.,Chan Y.J.,13.0,118.0,2841.0,582.0,7.0,5.0,1.0,6.0,6.0,4.0,2.0,1.0,Completed,1.18,4.5,1.18,4.75,1.17,5.0,1.19,5.4,1.17,5.0,1.22,5.4,1.18,4.77
WTA,2013,6,Melbourne,Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,3,Sharapova M.,Doi M.,2.0,92.0,10045.0,711.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.002,29.0,1.01,14.5,1.0,21.0,1.01,31.0,1.02,13.0,1.03,34.0,1.01,18.15
