Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Linette M.,Ostapenko J.,73,31.0,931,1464.0,6.0,2.0,2,6,6,2,2.0,1.0,Completed,4,1.25,,,4.0,1.29,3.78,1.26,4.1,1.3
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Svitolina E.,Quevedo K.,7,126.0,4315,622.0,6.0,0.0,6,4,	,,2.0,0.0,Completed,1.06,10.0,,,1.07,12.0,1.06,9.08,,
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Golubic V.,Parks A.,82,79.0,901,905.0,6.0,2.0,6,2,	,,2.0,0.0,Completed,1.91,1.91,,,1.95,1.91,1.9,1.86,2.0,1.98
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Kostyuk M.,Volynets K.,15,108.0,2387,705.0,6.0,7.0,6,3,6,3,2.0,1.0,Completed,1.11,6.5,,,1.14,6.5,1.13,5.9,1.14,7.8
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Bouzkova M.,Jones F.,28,102.0,1631,736.0,6.0,0.0,7,6,,	,2.0,0.0,Completed,1.29,3.75,,,1.29,3.9,1.27,3.68,1.3,4.2
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Starodubtseva Y.,Rybakina E.,55,2.0,1093,8313.0,3.0,6.0,6,1,7,6,2.0,1.0,Completed,9,1.06,,,9.5,1.08,8.2,1.07,8.6,1.12
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Teichmann J.,Frech M.,170,46.0,449,1238.0,7.0,5.0,6,4,	,,2.0,0.0,Completed,2.38,1.57,,,2.4,1.64,2.34,1.58,2.66,1.6
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Sierra S.,Paolini J.,68,13.0,974,2787.0,3.0,6.0,6,4,6,3,2.0,1.0,Completed,2.5,1.53,,,2.6,1.67,2.45,1.54,2.72,1.57
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Wang Xiy.,Baptiste H.,148,26.0,516,1683.0,5.0,4.0,,	,,,0.0,0.0,Retired,2.75,1.44,,,2.88,1.48,2.73,1.44,1.43,1.18
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Cirstea S.,Lys E.,18,81.0,1985,901.0,6.0,3.0,6,0,,	,2.0,0.0,Completed,1.22,4.33,,,1.23,4.4,1.21,4.23,1.27,4.6
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Andreeva M.,Bassols M.,8,175.0,4181,438.0,3.0,6.0,6,1,6,1,2.0,1.0,Completed,1.07,9.0,,,1.08,9.5,1.07,8.33,1.09,11.0
WTA,2026,24,Paris,French Open,2026-05-27,Grand Slam,Outdoor,Clay,2nd Round,3,Muchova K.,Rakhimova K.,10,89.0,3318,860.0,6.0,2.0,6,2,,	,2.0,0.0,Completed,1.08,8.0,,,1.11,8.0,1.08,7.3,1.12,8.6
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Osaka N.,Vekic D.,16,72.0,2341,933.0,7.0,6.0,6,4,,	,2.0,0.0,Completed,1.29,3.75,,,1.3,3.75,1.29,3.53,1.33,3.95
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Oliynykova O.,Birrell K.,65,83.0,1005,880.0,6.0,3.0,0,6,7,6,2.0,1.0,Completed,1.44,2.75,,,1.45,2.88,1.42,2.77,1.46,3.1
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Jovic I.,Navarro E.,17,25.0,2306,1719.0,6.0,0.0,6,3,	,,2.0,0.0,Completed,1.8,2.0,,,1.83,2.02,1.8,1.97,1.88,2.12
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Shnaider D.,Kessler M.,23,48.0,1796,1229.0,7.0,6.0,6,1,	,,2.0,0.0,Completed,1.22,4.33,,,1.29,4.33,1.25,3.91,,
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Chwalinska M.,Mertens E.,114,21.0,693,1858.0,6.0,4.0,6,0,	,,2.0,0.0,Completed,2.63,1.5,,,2.75,1.5,2.71,1.45,2.9,1.51
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Osorio M.,Putintseva Y.,86,76.0,868,918.0,7.0,5.0,6,7,7,5,2.0,1.0,Completed,1.62,2.3,,,1.7,2.3,1.65,2.2,1.68,2.44
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Kalinskaya A.,Korneeva A.,24,117.0,1792,685.0,7.0,6.0,6,4,	,,2.0,0.0,Completed,1.4,3.0,,,1.4,3.1,1.39,2.94,1.45,3.1
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Sakkari M.,Liu C.,49,182.0,1208,417.0,6.0,7.0,6,3,6,3,2.0,1.0,Completed,1.44,2.75,,,1.5,2.8,1.46,2.67,1.5,2.96
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Kasatkina D.,Bandecchi S.,53,215.0,1119,337.0,7.0,5.0,7,6,	,,2.0,0.0,Completed,1.1,7.0,,,1.13,7.5,1.1,6.7,1.13,8.0
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Parry D.,Li A.,92,29.0,853,1601.0,6.0,3.0,6,4,,	,2.0,0.0,Completed,3,1.4,,,3.2,1.4,3.0,1.38,3.3,1.42
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Anisimova A.,Grabher J.,6,121.0,5958,661.0,6.0,0.0,,	,,,1.0,0.0,Retired,1.14,5.5,,,1.18,5.5,1.16,5.03,1.18,6.2
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Gauff C.,Sherif M.,4,129.0,6749,593.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.03,15.0,,,1.04,15.0,1.03,12.38,1.05,18.0
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Keys M.,Ruzic A.,19,64.0,1962,1011.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,1.13,6.0,,,1.15,6.0,1.13,5.7,1.16,7.0
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Sabalenka A.,Jacquemot E.,1,67.0,9960,984.0,7.0,5.0,6,2,	,,2.0,0.0,Completed,1.01,23.0,,,1.03,26.0,1.02,18.41,1.03,27.0
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Potapova A.,Boulter K.,30,71.0,1470,941.0,5.0,7.0,6,4,6,2,2.0,1.0,Completed,1.2,4.5,,,1.23,4.5,1.21,4.25,1.23,5.1
WTA,2026,24,Paris,French Open,2026-05-28,Grand Slam,Outdoor,Clay,2nd Round,3,Mboko V.,Siniakova K.,9,36.0,3710,1362.0,5.0,7.0,6,4,6,2,2.0,1.0,Completed,1.3,3.5,,,1.3,3.75,1.29,3.51,1.35,3.75
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Kostyuk M.,Golubic V.,15,82.0,2387,901.0,6.0,4.0,6,3,	,,2.0,0.0,Completed,1.08,8.0,,,1.09,9.5,1.07,8.14,1.09,11.5
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Wang Xiy.,Starodubtseva Y.,148,55.0,516,1093.0,6.0,3.0,7,5,	,,2.0,0.0,Completed,2.5,1.53,,,2.55,1.54,2.49,1.52,,
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Swiatek I.,Linette M.,3,73.0,7273,931.0,6.0,4.0,6,4,,	,2.0,0.0,Completed,1.03,15.0,,,1.04,21.0,1.03,14.0,1.05,17.5
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Andreeva M.,Bouzkova M.,8,28.0,4181,1631.0,6.0,4.0,6,2,	,,2.0,0.0,Completed,1.13,6.0,,,1.14,6.0,1.13,5.6,1.17,6.6
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Teichmann J.,Muchova K.,170,10.0,449,3318.0,6.0,1.0,7,5,	,,2.0,0.0,Completed,7,1.1,,,7.0,1.13,6.31,1.11,7.6,1.14
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Cirstea S.,Sierra S.,18,68.0,1985,974.0,6.0,0.0,6,0,,	,2.0,0.0,Completed,1.25,4.0,,,1.3,4.0,1.27,3.65,1.33,4.0
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Svitolina E.,Korpatsch T.,7,95.0,4315,829.0,6.0,2.0,6,3,	,,2.0,0.0,Completed,1.05,11.0,,,1.06,15.0,1.05,10.58,1.1,10.0
WTA,2026,24,Paris,French Open,2026-05-29,Grand Slam,Outdoor,Clay,3rd Round,3,Bencic B.,Stearns P.,11,78.0,3145,915.0,6.0,3.0,6,3,,	,2.0,0.0,Completed,1.4,3.0,,,1.44,3.3,1.37,3.03,1.39,3.5
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Osaka N.,Jovic I.,16,17.0,2341,2306.0,7.0,6.0,6,7,6,4,2.0,1.0,Completed,1.8,2.0,,,1.84,2.02,1.8,1.99,1.86,2.12
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Chwalinska M.,Sakkari M.,114,49.0,693,1208.0,1.0,6.0,6,3,6,2,2.0,1.0,Completed,1.73,2.1,,,1.73,2.2,1.7,2.12,1.8,2.24
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Shnaider D.,Oliynykova O.,23,65.0,1796,1005.0,7.0,5.0,6,1,	,,2.0,0.0,Completed,1.33,3.4,,,1.34,3.4,1.33,3.28,1.37,3.65
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Parry D.,Anisimova A.,92,6.0,853,5958.0,6.0,3.0,4,6,7,6,2.0,1.0,Completed,4.5,1.2,,,4.7,1.24,4.39,1.21,5.1,1.23
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Sabalenka A.,Kasatkina D.,1,53.0,9960,1119.0,6.0,0.0,7,5,	,,2.0,0.0,Completed,1.06,10.0,,,1.08,10.0,1.07,8.61,1.08,12.5
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Kalinskaya A.,Osorio M.,24,86.0,1792,868.0,6.0,3.0,0,6,6,2,2.0,1.0,Completed,1.8,2.0,,,1.85,2.1,1.79,1.98,1.85,2.14
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Potapova A.,Gauff C.,30,4.0,1470,6749.0,4.0,6.0,7,6,6,4,2.0,1.0,Completed,4,1.25,,,4.0,1.33,3.78,1.26,4.1,1.3
WTA,2026,24,Paris,French Open,2026-05-30,Grand Slam,Outdoor,Clay,3rd Round,3,Keys M.,Mboko V.,19,9.0,1962,3710.0,6.0,3.0,5,7,7,5,2.0,1.0,Completed,1.91,1.91,,,1.92,2.05,1.86,1.9,1.98,1.98
WTA,2026,24,Paris,French Open,2026-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Cirstea S.,Wang Xiy.,18,148.0,1985,516.0,6.0,3.0,7,6,	,,2.0,0.0,Completed,1.2,4.5,,,1.21,4.75,1.2,4.44,1.23,5.1
WTA,2026,24,Paris,French Open,2026-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Kostyuk M.,Swiatek I.,15,3.0,2387,7273.0,7.0,5.0,6,1,	,,2.0,0.0,Completed,3.2,1.36,,,3.5,1.37,3.22,1.34,3.7,1.35
WTA,2026,24,Paris,French Open,2026-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Svitolina E.,Bencic B.,7,11.0,4315,3145.0,4.0,6.0,6,4,6,0,2.0,1.0,Completed,1.53,2.5,,,1.54,2.63,1.51,2.51,1.56,2.74
WTA,2026,24,Paris,French Open,2026-05-31,Grand Slam,Outdoor,Clay,4th Round,3,Andreeva M.,Teichmann J.,8,170.0,4181,449.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.08,8.0,,,1.13,8.0,1.1,6.84,1.12,9.0
WTA,2026,24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Kalinskaya A.,Potapova A.,24,30.0,1792,1470.0,6.0,4.0,2,6,7,6,2.0,1.0,Completed,2.75,1.44,,,2.75,1.55,2.59,1.49,2.78,1.55
WTA,2026,24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Shnaider D.,Keys M.,23,19.0,1796,1962.0,6.0,3.0,3,6,6,0,2.0,1.0,Completed,2.2,1.67,,,2.24,1.7,2.17,1.67,2.38,1.71
WTA,2026,24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Chwalinska M.,Parry D.,114,92.0,693,853.0,6.0,3.0,6,2,	,,2.0,0.0,Completed,1.53,2.5,,,1.56,2.63,1.53,2.48,1.59,2.66
WTA,2026,24,Paris,French Open,2026-06-01,Grand Slam,Outdoor,Clay,4th Round,3,Sabalenka A.,Osaka N.,1,16.0,9960,2341.0,7.0,5.0,6,3,	,,2.0,0.0,Completed,1.2,4.5,,,1.24,4.5,1.22,4.2,1.24,5.0
WTA,2026,24,Paris,French Open,2026-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Andreeva M.,Cirstea S.,8,18.0,4181,1985.0,6.0,0.0,6,3,	,,2.0,0.0,Completed,1.5,2.63,,,1.5,2.8,1.47,2.64,1.51,2.94
WTA,2026,24,Paris,French Open,2026-06-02,Grand Slam,Outdoor,Clay,Quarterfinals,3,Kostyuk M.,Svitolina E.,15,7.0,2387,4315.0,6.0,3.0,2,6,6,2,2.0,1.0,Completed,1.8,2.0,,,1.83,2.02,1.78,1.99,1.9,2.1
WTA,2026,24,Paris,French Open,2026-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,3,Chwalinska M.,Kalinskaya A.,114,24.0,693,1792.0,7.0,6.0,6,3,,	,2.0,0.0,Completed,2.1,1.73,,,2.1,1.78,2.08,1.73,2.18,1.83
WTA,2026,24,Paris,French Open,2026-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,3,Shnaider D.,Sabalenka A.,23,1.0,1796,9960.0,3.0,6.0,7,5,6,0,2.0,1.0,Completed,8,1.08,,,8.5,1.1,7.45,1.08,9.0,1.12
WTA,2026,24,Paris,French Open,2026-06-04,Grand Slam,Outdoor,Clay,Semifinals,3,Andreeva M.,Kostyuk M.,8,15.0,4181,2387.0,6.0,1.0,6,3,,	,2.0,0.0,Completed,2.1,1.73,,,2.1,1.8,2.06,1.74,2.16,1.84
WTA,2026,24,Paris,French Open,2026-06-04,Grand Slam,Outdoor,Clay,Semifinals,3,Chwalinska M.,Shnaider D.,114,23.0,693,1796.0,7.0,6.0,6,4,,	,2.0,0.0,Completed,2.5,1.53,,,2.53,1.57,2.42,1.55,2.56,1.63
WTA,2026,24,Paris,French Open,2026-06-06,Grand Slam,Outdoor,Clay,The Final,3,Andreeva M.,Chwalinska M.,8,114.0,4181,693.0,6.0,3.0,6,2,,	,2.0,0.0,Completed,1.2,4.8,,,1.25,4.8,1.22,4.36,1.21,5.5
