Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,IWW,IWL,SBW,SBL,B&WW,B&WL
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Squillari F.,Calleri A.,89.0,19,7.0,5.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,4.0,1.222,4.0,1.22,3.3,1.2,4.5,1.167,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Vicente F.,Waske A.,63.0,116,3.0,6.0,6.0,2.0,7.0,5.0,1.0,6.0,6.0,3.0,3.0,2.0,Completed,1.25,3.75,1.28,3.5,1.3,2.7,1.286,3.25,,
ATP,2003,31,Paris,French Open,2003-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Llodra M.,122.0,132,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.33,3.2,1.25,3.0,1.364,2.875,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Saretta F.,Kafelnikov Y.,78.0,18,6.0,4.0,3.0,6.0,6.0,0.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,2.75,1.4,2.6,1.46,2.3,1.4,2.625,1.444,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Savolt A.,Youzhny M.,141.0,30,3.0,6.0,6.0,4.0,5.0,7.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,3.0,1.364,3.25,1.31,3.0,1.25,3.0,1.333,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Zabaleta M.,Hrbaty D.,39.0,62,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.727,2.0,1.65,2.2,1.55,2.0,1.667,2.1,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Blanco G.,Puerta M.,139.0,97,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.833,1.833,1.95,1.85,1.65,1.85,1.833,1.833,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,El Aynaoui Y.,Rochus C.,26.0,101,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.286,3.5,1.28,3.5,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Schuettler R.,Lisnard J.R.,11.0,98,4.0,6.0,6.0,2.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,1.333,3.25,1.31,3.25,1.3,2.7,1.333,3.0,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Ferreira W.,Ferrer D.,24.0,65,4.0,6.0,6.0,4.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.444,2.625,1.5,2.5,1.35,2.5,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Verkerk M.,Horna L.,46.0,88,4.0,6.0,6.0,4.0,4.0,6.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.615,2.2,1.48,2.55,1.55,2.0,1.571,2.25,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Malisse X.,Koubek S.,29.0,72,3.0,6.0,4.0,6.0,6.0,4.0,7.0,5.0,8.0,6.0,3.0,2.0,Completed,1.533,2.375,1.63,2.2,1.45,2.2,1.533,2.375,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Coria G.,Kiefer N.,7.0,77,6.0,3.0,5.0,7.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.063,8.0,1.03,10.0,1.02,6.0,1.05,8.0,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Chela J.I.,Galimberti G.,35.0,117,6.0,2.0,5.0,7.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Novak J.,Lopez M.,14.0,213,6.0,4.0,3.0,6.0,0.0,6.0,6.0,1.0,6.0,3.0,3.0,2.0,Completed,1.125,5.5,1.15,5.0,1.1,4.5,1.143,5.0,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Philippoussis M.,4.0,52,6.0,2.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.222,4.0,1.18,4.5,1.15,3.8,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Agassi A.,Ancic M.,2.0,74,5.0,7.0,1.0,6.0,6.0,4.0,6.0,2.0,7.0,5.0,3.0,2.0,Completed,1.063,8.0,1.03,10.0,1.02,6.0,1.02,11.0,,
ATP,2003,31,Paris,French Open,2003-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Spadea V.,van Lottum J.,32.0,96,7.0,5.0,6.0,1.0,2.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.25,3.75,1.2,4.25,1.2,3.3,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Clement A.,Burgsmuller L.,36.0,93,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.286,3.5,1.28,3.5,1.2,3.3,1.286,3.25,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Massu N.,3.0,84,6.0,2.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.1,6.5,1.08,7.0,1.1,4.5,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Gonzalez F.,Portas A.,20.0,81,6.0,3.0,4.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.222,4.0,1.18,4.5,1.2,3.3,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Nieminen J.,Varlet J.,34.0,163,1.0,6.0,1.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.2,4.333,1.22,4.05,1.25,3.0,1.2,4.0,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Hanescu V.,Sargsian S.,122.0,67,6.0,3.0,7.0,5.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.375,1.533,2.2,1.63,2.2,1.45,2.2,1.615,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Coutelot N.,Nalbandian D.,208.0,8,6.0,3.0,6.0,3.0,4.0,6.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,4.0,1.222,3.6,1.26,3.0,1.25,3.5,1.25,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Davydenko N.,1.0,33,6.0,3.0,4.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.25,3.75,1.28,3.5,1.2,3.3,1.222,3.75,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Blake J.,43.0,27,6.0,3.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.667,2.1,1.58,2.3,1.6,1.9,1.615,2.2,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Schalken S.,Santoro F.,13.0,54,6.0,1.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.42,2.75,1.35,2.5,1.4,2.75,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Kuerten G.,Arazi H.,16.0,91,6.0,1.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,1.143,5.0,1.22,4.05,1.2,3.3,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Costa A.,Stepanek R.,9.0,47,6.0,3.0,5.0,7.0,6.0,4.0,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,2.75,1.47,2.6,1.3,2.7,1.333,3.0,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Mantilla F.,Browne F.,21.0,147,6.0,3.0,4.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,1.111,6.0,1.12,5.65,1.1,4.5,1.125,5.5,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Bjorkman J.,31.0,69,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.167,4.5,1.18,4.5,1.15,3.8,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Gaudio G.,Mutis O.,22.0,83,6.0,2.0,1.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.1,6.5,1.07,7.35,1.05,5.0,1.1,6.0,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Henman T.,Martin T.,28.0,94,7.0,6.0,5.0,7.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,1.615,2.2,1.6,2.3,1.55,2.0,,,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Lapentti N.,Squillari F.,58.0,89,4.0,6.0,6.0,1.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.2,1.615,2.45,1.52,2.1,1.5,2.2,1.615,,
ATP,2003,31,Paris,French Open,2003-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Vicente F.,Grosjean S.,63.0,15,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.75,1.4,2.9,1.38,2.3,1.4,2.75,1.4,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Schuettler R.,Ferreira W.,11.0,24,6.0,3.0,1.0,6.0,7.0,6.0,2.0,3.0,,,2.0,1.0,Retired,1.727,2.0,1.75,2.05,1.75,1.75,,,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Zabaleta M.,El Aynaoui Y.,39.0,26,6.0,2.0,6.0,4.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.625,1.444,2.5,1.52,2.5,1.35,,,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Coria G.,Savolt A.,7.0,141,6.0,4.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.083,7.0,1.07,8.0,1.05,5.0,,,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Verkerk M.,Spadea V.,46.0,32,5.0,7.0,6.0,4.0,6.0,2.0,7.0,5.0,,,3.0,1.0,Completed,1.571,2.25,1.57,2.35,1.5,2.1,,,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Agassi A.,Malisse X.,2.0,29,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.111,6.0,1.14,5.5,1.1,4.5,1.1,6.0,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Novak J.,Ljubicic I.,14.0,43,6.0,4.0,7.0,5.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.667,2.1,1.82,1.95,1.7,1.8,1.727,2.0,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Saretta F.,Blanco G.,78.0,139,7.0,6.0,6.0,3.0,2.0,2.0,,,,,2.0,0.0,Retired,1.533,2.375,1.55,2.4,1.45,2.2,,,,
ATP,2003,31,Paris,French Open,2003-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Chela J.I.,4.0,35,6.0,2.0,6.0,3.0,3.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.2,4.333,1.2,4.2,1.2,3.3,1.167,4.5,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Gonzalez F.,Schalken S.,20.0,13,7.0,6.0,6.0,3.0,3.0,1.0,,,,,2.0,0.0,Retired,1.571,2.25,1.52,2.5,1.5,2.1,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Costa A.,Lapentti N.,9.0,58,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,1.4,2.75,1.5,2.55,1.45,2.2,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Clement A.,Coutelot N.,36.0,208,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.42,2.8,1.3,2.7,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Nieminen J.,Hanescu V.,34.0,122,6.0,7.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.4,2.75,1.5,2.55,1.45,2.2,1.444,2.625,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Hewitt L.,31.0,1,4.0,6.0,1.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,3.25,1.333,3.25,1.33,3.0,1.25,3.0,1.333,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrero J.C.,Henman T.,3.0,28,4.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,1.1,6.5,1.06,8.5,1.1,4.5,1.071,7.0,,
ATP,2003,31,Paris,French Open,2003-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Mantilla F.,Vicente F.,21.0,63,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.286,3.5,1.28,3.55,1.3,2.7,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Kuerten G.,Gaudio G.,16.0,22,7.0,6.0,7.0,5.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,1.727,2.0,1.85,1.95,1.65,1.85,1.727,2.0,,
ATP,2003,31,Paris,French Open,2003-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Verkerk M.,Schuettler R.,46.0,11,6.0,3.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,2.375,1.533,2.2,1.65,1.9,1.6,2.25,1.571,,
ATP,2003,31,Paris,French Open,2003-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Novak J.,4.0,14,7.0,5.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.4,2.75,1.46,2.6,1.45,2.2,1.364,2.875,,
ATP,2003,31,Paris,French Open,2003-06-01,Grand Slam,Outdoor,Clay,4th Round,5,Agassi A.,Saretta F.,2.0,78,6.0,2.0,6.0,1.0,7.0,5.0,,,,,3.0,0.0,Completed,1.125,5.5,1.16,5.0,1.15,3.8,1.1,6.0,,
ATP,2003,31,Paris,French Open,2003-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Ferrero J.C.,Mantilla F.,3.0,21,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.222,4.0,1.23,4.05,1.2,3.3,1.182,4.333,,
ATP,2003,31,Paris,French Open,2003-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Gonzalez F.,Nieminen J.,20.0,34,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.33,3.25,1.2,3.3,1.333,3.0,,
ATP,2003,31,Paris,French Open,2003-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Costa A.,Clement A.,9.0,36,6.0,2.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.667,2.1,1.78,2.0,1.6,1.9,,,,
ATP,2003,31,Paris,French Open,2003-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Coria G.,Zabaleta M.,7.0,39,6.0,4.0,7.0,6.0,5.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.25,3.75,1.25,3.7,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-06-02,Grand Slam,Outdoor,Clay,4th Round,5,Robredo T.,Kuerten G.,31.0,16,6.0,4.0,1.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,3.25,1.333,3.1,1.35,3.0,1.25,3.25,1.286,,
ATP,2003,31,Paris,French Open,2003-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Verkerk M.,Moya C.,46.0,4,6.0,3.0,6.0,4.0,5.0,7.0,4.0,6.0,8.0,6.0,3.0,2.0,Completed,3.75,1.25,3.6,1.28,3.3,1.2,4.0,1.2,,
ATP,2003,31,Paris,French Open,2003-06-03,Grand Slam,Outdoor,Clay,Quarterfinals,5,Coria G.,Agassi A.,7.0,2,4.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,2.75,1.4,2.75,1.45,2.3,1.4,3.0,1.333,,
ATP,2003,31,Paris,French Open,2003-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Costa A.,Robredo T.,9.0,31,2.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,6.0,2.0,3.0,2.0,Completed,1.727,2.0,1.8,2.0,1.6,1.9,1.833,1.833,,
ATP,2003,31,Paris,French Open,2003-06-04,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ferrero J.C.,Gonzalez F.,3.0,20,6.0,1.0,3.0,6.0,6.0,1.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,1.286,3.5,1.27,3.7,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-06-06,Grand Slam,Outdoor,Clay,Semifinals,5,Verkerk M.,Coria G.,46.0,7,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,3.25,1.333,3.25,1.35,2.5,1.35,3.25,1.286,,
ATP,2003,31,Paris,French Open,2003-06-06,Grand Slam,Outdoor,Clay,Semifinals,5,Ferrero J.C.,Costa A.,3.0,9,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.333,3.25,1.3,3.6,1.25,3.0,1.25,3.5,,
ATP,2003,31,Paris,French Open,2003-06-08,Grand Slam,Outdoor,Clay,The Final,5,Ferrero J.C.,Verkerk M.,3.0,46,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.333,3.5,1.33,3.35,1.25,3.0,1.3,3.25,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Srichaphan P.,Hrbaty D.,11.0,66,6.0,3.0,6.0,4.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,1.4,2.75,1.38,3.0,1.3,2.7,1.364,2.875,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Kratochvil M.,8.0,101,6.0,3.0,6.0,4.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.533,2.375,1.63,2.25,1.4,2.3,1.571,2.25,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Mirnyi M.,Spadea V.,43.0,33,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.444,2.625,1.48,2.6,1.35,2.5,1.4,2.75,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Ancic M.,76.0,68,6.0,3.0,6.0,4.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,4.0,1.222,4.65,1.18,3.8,1.15,4.5,1.16,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Kendrick R.,52.0,130,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.333,3.25,1.33,3.25,1.25,3.0,1.28,3.25,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Childs L.,Davydenko N.,489.0,35,2.0,6.0,7.0,6.0,1.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,2.75,1.4,2.8,1.42,2.7,1.3,2.62,1.44,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Saretta F.,Mackin A.,60.0,356,6.0,2.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.167,4.5,1.16,5.0,1.15,3.8,1.12,5.5,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Voinea A.,18.0,113,6.0,2.0,7.0,5.0,1.0,0.0,,,,,2.0,0.0,Retired,1.833,1.833,2.05,1.75,1.85,1.65,1.833,1.833,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Vahaly B.,Volandri F.,81.0,69,2.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.286,3.5,1.33,3.25,1.25,3.0,,,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Karlovic I.,Hewitt L.,203.0,2,1.0,6.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,9.0,1.04,9.0,1.05,5.0,1.05,9.0,1.04,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Sanguinetti D.,6.0,91,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.071,7.5,1.08,7.0,1.05,5.0,1.063,7.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Santoro F.,Vinciguerra A.,49.0,107,4.0,6.0,6.0,3.0,2.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,1.333,3.25,1.33,3.25,1.35,2.5,1.25,3.5,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Baccanello P.,Heuberger I.,204.0,137,7.0,6.0,6.0,3.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.727,2.05,1.75,1.75,1.75,2.0,1.727,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Ljubicic I.,Dent T.,39.0,37,7.0,5.0,3.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,2.625,1.444,2.5,1.52,2.0,1.55,2.5,1.5,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Beck K.,25.0,75,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.125,5.5,1.16,5.0,1.15,3.8,1.143,5.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Mutis O.,Squillari F.,78.0,86,4.0,6.0,0.0,6.0,6.0,4.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,1.333,3.25,1.33,3.25,1.3,2.7,1.286,3.25,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Acasuso J.,21.0,53,3.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.083,7.0,1.08,7.25,1.1,4.5,1.083,7.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Gambill J.M.,Kunitsyn I.,42.0,146,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.167,4.5,1.16,5.0,1.1,4.5,,,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Fish M.,Gaudio G.,45.0,26,6.0,2.0,4.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.25,3.75,1.28,3.6,1.25,3.0,1.2,4.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Gimelstob J.,Labadze I.,96.0,103,6.0,2.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.444,2.625,1.36,3.1,1.25,3.0,1.444,2.625,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Koubek S.,Rochus C.,70.0,92,4.0,6.0,6.0,3.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.833,1.833,1.72,2.1,1.75,1.75,1.833,1.833,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Hanescu V.,Portas A.,99.0,85,7.0,6.0,6.0,0.0,6.0,0.0,,,,,3.0,0.0,Completed,1.444,2.625,1.36,3.1,1.45,2.2,1.333,3.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Lapentti N.,Carlsen K.,47.0,83,6.0,3.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.8,1.909,1.82,1.95,1.8,1.7,1.833,1.833,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Lee H.T.,5.0,55,6.0,3.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.111,6.0,1.08,7.0,1.05,5.0,1.05,8.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Waske A.,51.0,116,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,6.5,1.08,7.0,1.05,5.0,1.1,6.0,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Kuerten G.,van Lottum J.,13.0,89,2.0,6.0,3.0,2.0,,,,,,,0.0,1.0,Retired,1.4,2.75,1.52,2.5,1.4,2.3,1.4,2.75,,
ATP,2003,36,London,Wimbledon,2003-06-23,Grand Slam,Outdoor,Grass,1st Round,5,Chela J.I.,Behrend T.,34.0,98,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,1.28,3.6,1.25,3.0,1.25,3.5,,
