Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
ATP,2009,49,New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kim K.,Sela D.,100,35.0,632,1244.0,6.0,3.0,0.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,3.5,1.28,3.66,1.26,3.25,1.333,2.88,1.36,3.4,1.3
ATP,2009,49,New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ball C.,Brzezicki J.P.,155,188.0,402,334.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.0,1.4,2.85,1.4,2.75,1.4,2.75,1.42,2.8
ATP,2009,49,New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Yani M.,22,253.0,1600,220.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,9.25,1.063,8.0,1.04,9.0,1.05,9.0
ATP,2009,49,New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Lopez F.,196,37.0,314,1205.0,4.0,6.0,7.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,2.75,1.4,3.02,1.35,2.75,1.4,2.75,1.4,2.86,1.4
ATP,2009,49,New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Navarro-Pastor I.,Karlovic I.,119,28.0,525,1360.0,6.0,4.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,Completed,7.0,1.08,5.5,1.13,6.0,1.11,6.0,1.1,5.5,1.14
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Gulbis E.,2,95.0,9610,640.0,7.0,5.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.02,12.0,1.02,11.5,1.015,13.0,1.03,11.0,1.02,15.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Chardy J.,13,34.0,2475,1267.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.55,1.5,2.5,1.5,2.5,1.42,2.76
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Beck A.,Korolev E.,40,80.0,1115,732.0,6.0,3.0,6.0,4.0,2.0,6.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,1.4,2.75,1.48,2.53,1.5,2.5,1.5,2.5,1.45,2.67
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Safin M.,38,58.0,1185,880.0,1.0,6.0,6.0,4.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.57,2.25,1.63,2.25,1.667,2.1,1.615,2.2,1.55,2.38
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Llodra M.,129,116.0,500,540.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,1.35,3.1,1.333,3.25,1.333,3.0,1.33,3.2
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Santoro F.,25,44.0,1490,1072.0,6.0,4.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.2,4.33,1.2,4.25,1.2,4.333,1.17,4.5,1.2,4.3
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Guccione C.,68,102.0,814,625.0,6.0,4.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,2.25,1.57,2.1,1.7,2.25,1.571,2.375,1.533,2.12,1.68
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Darcis S.,33,97.0,1285,638.0,6.0,2.0,6.0,4.0,2.0,6.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.5,1.26,3.65,1.3,3.4,1.286,3.25,1.28,3.55
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Lu Y.H.,69,71.0,813,803.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.8,1.9,1.75,2.05,1.833,1.833,1.83,1.83,1.88,1.88
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Koellerer D.,Machado R.,62,109.0,862,585.0,6.0,2.0,6.0,4.0,2.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.72,2.0,1.85,1.9,1.833,1.833,1.8,1.91,1.82,1.94
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Gasquet R.,3,46.0,9025,1045.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,9.0,1.06,7.79,1.063,8.0,1.05,9.0,1.06,9.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Daniel M.,47,57.0,1030,890.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.25,3.5,1.23,4.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Pavel A.,75,728.0,765,30.0,5.0,7.0,6.0,2.0,6.0,4.0,6.0,0.0,,,3.0,1.0,Completed,1.06,8.0,1.1,6.75,1.111,6.0,1.1,6.0,1.11,6.2
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Petzschner P.,Stakhovsky S.,39,132.0,1147,476.0,7.0,6.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.25,3.75,1.3,3.4,1.333,3.25,1.286,3.25,1.33,3.2
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Martin A.,19,93.0,1890,664.0,7.0,5.0,5.0,7.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.02,12.0,1.03,12.0,1.03,10.0,1.04,9.0,1.04,11.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Monaco J.,6,41.0,5325,1110.0,6.0,3.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.05,9.0,1.05,9.5
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Gimeno-Traver D.,9,75.0,3410,765.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,9.25,1.05,8.5,1.05,9.0,1.06,9.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Chela J.I.,32,137.0,1285,467.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.11,6.0,1.12,5.65,1.111,6.0,1.14,5.0,1.12,6.0
ATP,2009,49,New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Greul S.,1,65.0,12040,836.0,6.0,3.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.002,34.0,1.01,16.0,1.004,26.0,1.007,21.0,1.01,20.0
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Kendrick R.,21,77.0,1760,747.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.16,4.5,1.19,4.45,1.25,3.75,1.2,4.0,1.25,3.8
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Witten J.,Gonzalez M.,276,79.0,197,739.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.61,2.2,1.53,2.4,1.571,2.25,1.53,2.38,1.56,2.36
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Serra F.,10,61.0,3220,866.0,6.0,3.0,6.0,0.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,9.0,1.05,8.5,1.071,7.5,1.07,7.0,1.07,8.0
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Kim K.,22,100.0,1600,632.0,7.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.06,8.0,1.07,8.25,1.083,7.0,1.08,6.5,1.08,7.5
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Garcia-Lopez G.,15,50.0,2165,984.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.38,2.87,1.4,2.85,1.4,2.75,1.4,2.75,1.42,2.76
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Chiudinelli M.,Youzhny M.,161,60.0,386,870.0,2.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,4.5,1.16,4.75,1.17,4.333,1.2,3.5,1.25,4.1,1.22
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Hernych J.,8,70.0,3655,812.0,6.0,4.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,Completed,1.04,10.0,1.07,7.19,1.05,8.5,1.07,7.0,1.07,8.0
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Mayer L.,16,59.0,2000,879.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,1.42,2.75,1.4,2.75,1.36,2.88,1.4,2.88
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Rochus O.,23,90.0,1520,678.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.16,4.5,1.17,4.67,1.167,4.5,1.22,3.75,1.23,4.0
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Granollers M.,12,88.0,2665,680.0,2.0,0.0,,,,,,,,,0.0,0.0,Retired,1.06,8.0,1.05,8.5,1.06,8.0,1.07,7.0,1.07,8.5
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Ilhan M.,55,231.0,914,243.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.1,6.5,1.12,6.0,1.125,5.5,1.14,5.0,1.14,5.4
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ball C.,4,155.0,7660,402.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.04,9.0,1.02,16.0
ATP,2009,49,New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Devvarman S.,24,162.0,1510,386.0,6.0,3.0,6.0,4.0,0.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.14,5.0,1.17,4.9,1.2,4.333,1.2,4.0,1.18,4.65
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Gicquel M.,5,81.0,5720,729.0,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,13.5,1.02,11.0,1.02,13.0,1.02,15.0
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Nieminen J.,7,54.0,3920,924.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,9.0,1.05,8.5,1.05,8.5,1.03,10.0,1.07,8.0
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Petzschner P.,25,39.0,1490,1147.0,1.0,6.0,3.0,6.0,6.0,4.0,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.2,4.33,1.23,4.0,1.25,3.75,1.29,3.25,1.27,3.6
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Levine J.,17,135.0,1985,470.0,4.0,6.0,2.0,6.0,6.0,0.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,1.12,5.5,1.17,4.67,1.14,5.0,1.14,5.0,1.15,5.2
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Troicki V.,43,31.0,1079,1320.0,6.0,1.0,3.0,6.0,6.0,1.0,6.0,0.0,,,3.0,1.0,Completed,1.5,2.5,1.55,2.35,1.444,2.625,1.57,2.25,1.5,2.52
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Melzer J.,6,38.0,5325,1185.0,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,10.0,1.05,8.5,1.04,9.0,1.05,9.0,1.04,11.0
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Lapentti N.,108,163.0,587,383.0,2.0,6.0,6.0,4.0,4.0,6.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,2.25,1.57,2.15,1.65,2.2,1.615,2.25,1.57,2.3,1.59
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Zeballos H.,18,76.0,1945,750.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.071,7.5,1.1,6.25,1.11,6.0,1.13,5.5,1.13,5.7
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Koellerer D.,Cuevas P.,62,68.0,862,814.0,3.0,6.0,6.0,2.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,2.75,1.4,2.75,1.42,2.75,1.4,2.63,1.44,2.78,1.42
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Bellucci T.,9,69.0,3410,813.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.0,1.37,2.92,1.364,3.0,1.33,3.0,1.32,3.25
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Capdeville P.,2,87.0,9610,685.0,6.0,2.0,3.0,6.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,1.0,21.0,1.01,13.0,1.01,17.0,1.01,13.0,1.01,25.0
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Ginepri R.,33,75.0,1285,765.0,6.0,7.0,6.0,2.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,2.0,1.72,2.01,1.78,1.833,1.833,1.91,1.8,1.9,1.86
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Ouanna J.,11,103.0,2825,623.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.05,9.0,1.06,7.79,1.07,7.5,1.07,7.0,1.06,9.0
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Beck A.,13,40.0,2475,1115.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.11,6.0,1.13,5.5,1.143,5.0,1.14,5.0,1.13,5.7
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Navarro-Pastor I.,196,119.0,314,525.0,6.0,4.0,5.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,3.0,2.0,Completed,1.44,2.62,1.5,2.45,1.533,2.375,1.5,2.5,1.52,2.46
ATP,2009,49,New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Acasuso J.,Ferrer D.,47,19.0,1030,1890.0,6.0,3.0,3.0,6.0,1.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,3.25,1.33,3.1,1.35,3.0,1.364,3.25,1.29,3.1,1.35
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kiefer N.,3,129.0,9025,500.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.02,12.0,1.04,9.25,1.03,10.0,1.02,13.0,1.03,12.0
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Witten J.,4,276.0,7660,197.0,6.0,7.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.02,13.0,1.02,15.0
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Stepanek R.,Kohlschreiber P.,16,24.0,2000,1510.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.72,2.0,1.7,2.1,1.72,2.0,1.67,2.1,1.68,2.13
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Hewitt L.,1,32.0,12040,1285.0,4.0,6.0,6.0,3.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.01,13.0,1.03,10.5,1.04,9.0,1.03,11.0,1.04,11.0
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Chiudinelli M.,8,161.0,3655,386.0,6.0,4.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.06,8.0,1.07,7.19,1.063,8.0,1.08,6.5,1.07,8.25
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Haas T.,10,21.0,3220,1760.0,3.0,6.0,7.0,5.0,7.0,6.0,1.0,6.0,6.0,4.0,3.0,2.0,Completed,1.44,2.62,1.5,2.45,1.533,2.375,1.57,2.25,1.52,2.46
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Soderling R.,Querrey S.,12,22.0,2665,1600.0,6.0,2.0,7.0,5.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.57,2.25,1.64,2.2,1.57,2.25,1.44,2.63,1.57,2.34
ATP,2009,49,New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Roddick A.,55,5.0,914,5720.0,7.0,6.0,6.0,3.0,3.0,6.0,5.0,7.0,7.0,6.0,3.0,2.0,Completed,8.0,1.06,6.75,1.1,8.0,1.063,6.0,1.1,7.5,1.08
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Blake J.,15,23.0,2165,1520.0,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.62,1.44,2.6,1.45,2.5,1.5,2.25,1.57,2.52,1.5
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Simon G.,25,9.0,1490,3410.0,1.0,6.0,6.0,4.0,7.0,6.0,1.0,0.0,,,2.0,1.0,Retired,2.37,1.53,2.35,1.55,2.375,1.533,2.25,1.57,2.25,1.62
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Almagro N.,3,33.0,9025,1285.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.02,12.0,1.02,11.5,1.03,10.0,1.03,10.0,1.01,20.0
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Berdych T.,11,18.0,2825,1945.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.65,2.15,1.66,2.1,1.67,2.1,1.67,2.15
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Koellerer D.,6,62.0,5325,862.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.01,11.0,1.02,15.0
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Benneteau J.,7,43.0,3920,1079.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,5.5,1.16,4.8,1.111,6.0,1.13,5.5,1.14,5.4
ATP,2009,49,New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Acasuso J.,13,47.0,2475,1030.0,6.0,3.0,6.0,4.0,1.0,0.0,,,,,2.0,0.0,Retired,1.16,4.5,1.23,3.89,1.2,4.333,1.29,3.25,1.2,4.35
ATP,2009,49,New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Istomin D.,17,108.0,1985,587.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,4.85,1.14,5.0,1.13,5.5,1.15,5.2
ATP,2009,49,New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Dent T.,2,196.0,9610,314.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.01,11.0,1.03,12.0
ATP,2009,49,New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Soderling R.,Davydenko N.,12,8.0,2665,3655.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Retired,1.57,2.25,1.55,2.45,1.57,2.25,1.62,2.25,1.6,2.28
ATP,2009,49,New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,1,15.0,12040,2165.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.03,10.5,1.015,13.0,1.02,13.0,1.03,12.0
ATP,2009,49,New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Verdasco F.,Isner J.,10,55.0,3220,914.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.38,2.87,1.45,2.6,1.4,2.75,1.4,2.88,1.42,2.76
ATP,2009,49,New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Stepanek R.,4,16.0,7660,2000.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.28,3.46,1.22,4.0,1.29,3.5,1.25,3.8
ATP,2009,49,New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Ferrero J.C.,6,25.0,5325,1490.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,6.25,1.1,6.5,1.13,6.0,1.12,6.0
ATP,2009,49,New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Murray A.,17,2.0,1985,9610.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,8.0,1.06,7.79,1.06,7.5,1.07,8.0,1.07,9.0,1.06
ATP,2009,49,New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Tsonga J.W.,11,7.0,2825,3920.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.61,2.15,1.65,2.2,1.61,2.25,1.62,2.14,1.68
ATP,2009,49,New York,US Open,2009-09-09,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,3,13.0,9025,2475.0,6.0,7.0,6.0,3.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.53,2.5,1.5,2.56
ATP,2009,49,New York,US Open,2009-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Verdasco F.,4,10.0,7660,3220.0,7.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.4,1.38,2.91,1.4,2.75,1.4,2.88,1.35,3.1
ATP,2009,49,New York,US Open,2009-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Soderling R.,1,12.0,12040,2665.0,6.0,0.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.06,9.0,1.06,7.79,1.03,10.0,1.05,9.0,1.07,8.5
ATP,2009,49,New York,US Open,2009-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,17.0,5325,1985.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.21,4.06,1.22,4.0,1.25,3.75,1.25,3.8
ATP,2009,49,New York,US Open,2009-09-12,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Gonzalez F.,3,11.0,9025,2825.0,7.0,6.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.28,3.75,1.3,3.35,1.3,3.5,1.33,3.25,1.33,3.2
ATP,2009,49,New York,US Open,2009-09-13,Grand Slam,Outdoor,Hard,Semifinals,5,Del Potro J.M.,Nadal R.,6,3.0,5325,9025.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,2.2,1.66,2.05,1.75,2.2,1.615,2.2,1.67,2.15,1.7
ATP,2009,49,New York,US Open,2009-09-13,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Djokovic N.,1,4.0,12040,7660.0,7.0,6.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.1,1.2,4.333,1.22,4.0,1.22,4.2
ATP,2009,49,New York,US Open,2009-09-14,Grand Slam,Outdoor,Hard,The Final,5,Del Potro J.M.,Federer R.,6,1.0,5325,12040.0,3.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,3.75,1.28,3.46,1.28,3.75,1.25,3.5,1.286,3.6,1.29
