Tour,Year,WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Peer S.,Cirstea S.,12,94.0,3225,710.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.0,1.18,4.5,1.17,4.5,1.24,4.65,1.17,4.5,1.24,5.25,1.18,4.52
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Morita A.,Garcia C.,74,275.0,873,187.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.31,3.81,1.29,3.25,1.34,3.9,1.29,3.47
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Clijsters K.,Suarez Navarro C.,3,62.0,6675,1000.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.01,13.0,1.01,15.0,1.02,11.0,1.02,23.0,1.03,10.0,1.03,35.0,1.02,16.04
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Pennetta F.,Dominguez Lino L.,25,84.0,2355,772.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.05,9.0,1.08,6.75,1.08,7.0,1.06,11.75,1.07,7.0,1.08,11.75,1.05,8.93
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Peng S.,Jankovic J.,54,8.0,1101,4445.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.5,1.5,2.5,1.5,2.53,1.59,2.25,1.57,2.65,1.7,2.35,1.56
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Halep S.,Kleybanova A.,77,23.0,837,2390.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,7.0,1.08,6.5,1.1,5.5,1.13,7.71,1.13,5.0,1.14,8.1,1.15,6.18,1.11
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Kvitova P.,Chakvetadze A.,28,57.0,2018,1058.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.33,3.15,1.36,3.0,1.31,3.81,1.36,2.88,1.4,3.81,1.34,3.11
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Radwanska A.,Martic P.,14,140.0,3000,473.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.4,2.8,1.4,2.75,1.35,3.52,1.4,2.75,1.45,3.52,1.38,2.92
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Benesova I.,Kirilenko M.,60,19.0,1015,2540.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,2.6,1.45,2.75,1.4,2.82,1.49,2.63,1.44,2.9,1.5,2.68,1.44
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Cornet A.,Martinez-Sanchez M.J.,83,29.0,775,2010.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,3.0,1.36,3.0,1.35,3.0,1.36,3.17,1.41,3.5,1.29,3.5,1.42,2.98,1.37
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Petrova N.,Molik A.,15,134.0,2702,497.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.19,4.35,1.2,4.33,1.18,5.76,1.22,3.75,1.25,5.76,1.19,4.47
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Barrois K.,18,79.0,2585,810.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.0,1.14,5.25,1.14,5.0,1.15,6.34,1.17,4.5,1.17,6.63,1.13,5.62
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Zvonareva V.,Jovanovski B.,2,58.0,6785,1037.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.11,6.0,1.12,5.75,1.13,5.5,1.15,6.52,1.1,7.0,1.17,7.0,1.12,5.76
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Makarova E.,Tsurenko L.,49,157.0,1191,378.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.22,4.0,1.28,3.45,1.29,3.5,1.26,4.38,1.25,3.5,1.3,4.38,1.25,3.78
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Safarova L.,Zakopalova K.,35,40.0,1780,1585.0,6.0,3.0,6.0,7.0,7.0,5.0,2.0,1.0,Completed,1.72,2.0,1.75,2.0,1.73,2.0,1.67,2.36,1.73,2.0,1.9,2.55,1.77,1.97
WTA,2011,5,Melbourne,Australian Open,2011-01-20,Grand Slam,Outdoor,Hard,2nd Round,3,Stosur S.,Dushevina V.,6,61.0,4982,1000.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.11,6.0,1.16,4.75,1.17,4.5,1.18,5.72,1.14,5.0,1.18,6.0,1.15,5.12
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Schiavone F.,Niculescu M.,7,85.0,4835,771.0,6.0,0.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.6,2.25,1.53,2.38,1.63,2.47,1.57,2.25,1.63,2.65,1.55,2.38
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Sevastova A.,Manasieva V.,46,146.0,1335,437.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,1.65,2.15,1.57,2.25,1.7,2.31,1.62,2.2,1.77,2.5,1.64,2.19
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Cibulkova D.,1,32.0,8035,1905.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.14,5.0,1.22,4.0,1.2,4.33,1.22,5.09,1.22,4.0,1.25,5.2,1.19,4.5
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Li N.,Zahlavova Strycova B.,11,63.0,3950,1000.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.0,1.15,5.0,1.14,5.0,1.16,6.35,1.18,4.5,1.2,6.79,1.14,5.33
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Henin J.,26,13.0,2310,3215.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,3.3,1.3,3.25,1.33,3.21,1.41,3.25,1.33,3.35,1.42,3.1,1.35
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Scheepers C.,9,107.0,4155,649.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.03,11.0,1.05,8.5,1.05,8.5,1.06,13.5,1.07,8.0,1.07,13.74,1.05,9.62
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Sharapova M.,Goerges J.,16,38.0,2661,1625.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,1.41,2.8,1.4,2.75,1.33,3.71,1.44,2.75,1.44,3.71,1.38,2.98
WTA,2011,5,Melbourne,Australian Open,2011-01-21,Grand Slam,Outdoor,Hard,3rd Round,3,Petkovic A.,Williams V.,33,5.0,1890,4985.0,1.0,0.0,,,,,0.0,0.0,Retired,1.83,1.83,1.75,2.0,1.83,1.83,1.85,2.08,1.83,1.83,2.0,2.08,1.83,1.9
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Radwanska A.,Halep S.,14,77.0,3000,837.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.36,3.0,1.39,3.31,1.4,2.88,1.4,3.5,1.35,3.05
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Zvonareva V.,Safarova L.,2,35.0,6785,1780.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.11,6.0,1.14,5.25,1.14,5.0,1.14,7.03,1.14,5.5,1.18,7.2,1.12,5.72
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Benesova I.,Pavlyuchenkova A.,60,18.0,1015,2585.0,6.0,3.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,3.25,1.33,3.0,1.33,3.25,1.33,3.88,1.31,3.25,1.33,3.88,1.38,3.14,1.34
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Peng S.,Morita A.,54,74.0,1101,873.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.22,4.96,1.29,3.5,1.3,5.2,1.23,3.96
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Makarova E.,Petrova N.,49,15.0,1191,2702.0,6.0,2.0,3.0,6.0,8.0,6.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.25,1.57,2.52,1.61,2.25,1.62,2.52,1.64,2.31,1.59
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Clijsters K.,Cornet A.,3,83.0,6675,775.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.01,13.0,1.03,10.0,1.02,11.0,1.03,21.0,1.02,13.0,1.04,22.31,1.02,14.72
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Pennetta F.,Peer S.,25,12.0,2355,3225.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.75,2.0,1.83,1.83,1.94,1.98,1.83,1.91,1.94,2.05,1.8,1.95
WTA,2011,5,Melbourne,Australian Open,2011-01-22,Grand Slam,Outdoor,Hard,3rd Round,3,Kvitova P.,Stosur S.,28,6.0,2018,4982.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,2.6,1.45,2.5,1.5,2.84,1.5,2.5,1.53,2.86,1.57,2.57,1.48
WTA,2011,5,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Wozniacki C.,Sevastova A.,1,46.0,8035,1335.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.07,7.5,1.12,5.5,1.13,5.5,1.11,8.53,1.13,6.0,1.14,9.4,1.09,6.86
WTA,2011,5,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Li N.,Azarenka V.,11,9.0,3950,4155.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,1.8,1.95,1.83,1.83,1.96,1.96,1.8,2.0,1.98,2.05,1.84,1.91
WTA,2011,5,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Schiavone F.,Kuznetsova S.,7,26.0,4835,2310.0,6.0,4.0,1.0,6.0,16.0,14.0,2.0,1.0,Completed,3.25,1.33,3.0,1.35,3.0,1.36,3.24,1.41,3.0,1.36,3.5,1.41,3.16,1.34
WTA,2011,5,Melbourne,Australian Open,2011-01-23,Grand Slam,Outdoor,Hard,4th Round,3,Petkovic A.,Sharapova M.,33,16.0,1890,2661.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,2.35,1.55,2.38,1.53,2.62,1.57,2.5,1.53,2.8,1.58,2.48,1.52
WTA,2011,5,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Kvitova P.,Pennetta F.,28,25.0,2018,2355.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.53,2.37,1.55,2.35,1.53,2.38,1.61,2.49,1.53,2.5,1.66,2.55,1.56,2.38
WTA,2011,5,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Zvonareva V.,Benesova I.,2,60.0,6785,1015.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.08,7.0,1.11,6.0,1.1,6.5,1.1,8.88,1.08,7.5,1.13,8.88,1.1,6.69
WTA,2011,5,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Radwanska A.,Peng S.,14,54.0,3000,1101.0,7.0,5.0,3.0,6.0,7.0,5.0,2.0,1.0,Completed,1.4,2.75,1.53,2.4,1.53,2.38,1.56,2.63,1.5,2.63,1.6,2.75,1.52,2.5
WTA,2011,5,Melbourne,Australian Open,2011-01-24,Grand Slam,Outdoor,Hard,4th Round,3,Clijsters K.,Makarova E.,3,49.0,6675,1191.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.05,9.0,1.05,8.0,1.06,8.0,1.08,11.0,1.1,7.0,1.1,13.0,1.06,8.72
WTA,2011,5,Melbourne,Australian Open,2011-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Li N.,Petkovic A.,11,33.0,3950,1890.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.2,1.35,3.0,1.4,2.75,1.39,3.35,1.4,2.88,1.47,3.35,1.38,2.96
WTA,2011,5,Melbourne,Australian Open,2011-01-25,Grand Slam,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Schiavone F.,1,7.0,8035,4835.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.14,5.5,1.14,5.25,1.13,5.5,1.17,6.04,1.1,7.0,1.17,7.0,1.14,5.5
WTA,2011,5,Melbourne,Australian Open,2011-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Zvonareva V.,Kvitova P.,2,28.0,6785,2018.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,1.5,2.5,1.5,2.5,1.52,2.76,1.53,2.5,1.6,2.88,1.47,2.62
WTA,2011,5,Melbourne,Australian Open,2011-01-26,Grand Slam,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Radwanska A.,3,14.0,6675,3000.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.08,7.5,1.1,6.25,1.13,5.5,1.1,8.97,1.07,8.0,1.13,9.4,1.09,6.97
WTA,2011,5,Melbourne,Australian Open,2011-01-27,Grand Slam,Outdoor,Hard,Semifinals,3,Li N.,Wozniacki C.,11,1.0,3950,8035.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.66,2.2,1.68,2.1,1.73,2.0,1.71,2.31,1.73,2.1,1.78,2.33,1.68,2.14
WTA,2011,5,Melbourne,Australian Open,2011-01-27,Grand Slam,Outdoor,Hard,Semifinals,3,Clijsters K.,Zvonareva V.,3,2.0,6675,6785.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.35,1.53,2.38,1.68,2.38,1.57,2.38,1.73,2.5,1.61,2.28
WTA,2011,5,Melbourne,Australian Open,2011-01-29,Grand Slam,Outdoor,Hard,The Final,3,Clijsters K.,Li N.,3,11.0,6675,3950.0,3.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.33,3.5,1.33,3.1,1.3,3.4,1.37,3.51,1.33,3.25,1.4,1.32,3.55,3.31
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Stosur S.,Benesova I.,6,52.0,4645,1105.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.08,7.0,1.11,6.0,1.11,6.0,1.08,9.65,1.13,6.0,1.13,10.49,1.09,7.03
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Dulko G.,Falconi I.,51,107.0,1123,648.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.8,1.36,3.0,1.38,3.31,1.4,2.75,1.44,3.31,1.38,2.93
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Halep S.,Kudryavtseva A.,67,71.0,953,930.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.4,2.75,1.41,3.17,1.4,2.75,1.43,3.17,1.38,2.92
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Pironkova T.,Dellacqua C.,36,317.0,1463,149.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.55,2.35,1.62,2.2,1.72,2.26,1.57,2.25,1.72,2.38,1.63,2.22
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Cornet A.,Voracova R.,78,120.0,840,554.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.8,1.4,2.75,1.5,2.8,1.4,2.75,1.52,2.88,1.44,2.69
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Marino R.,Bondarenko K.,60,110.0,1036,623.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,1.83,1.83,2.05,1.86,2.0,1.73,2.18,1.9,1.98,1.77
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Martinez-Sanchez M.J.,Peer S.,86,20.0,808,2445.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.0,1.72,1.87,1.87,2.1,1.67,2.1,1.83,2.1,1.67,2.18,1.87,1.98,1.77
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Jankovic J.,Bondarenko A.,10,90.0,3670,765.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.05,9.0,1.08,7.0,1.06,8.0,1.05,13.0,1.07,7.0,1.08,13.0,1.05,9.23
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Safarova L.,Flipkens K.,37,95.0,1445,722.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.16,4.5,1.22,4.0,1.25,3.75,1.24,4.54,1.22,3.75,1.25,4.61,1.22,4.16
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Dushevina V.,Dokic J.,61,59.0,1035,1037.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.73,2.0,1.62,2.45,1.91,1.83,1.91,2.45,1.67,2.15
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Hercog P.,Sanchez O.,57,152.0,1060,393.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.1,6.5,1.15,5.0,1.13,5.5,1.14,6.87,1.14,5.0,1.15,6.87,1.12,5.8
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Goerges J.,Johansson M.,18,68.0,2500,942.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.0,1.16,4.75,1.14,5.0,1.14,6.69,1.14,5.5,1.2,6.69,1.15,5.14
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Kuznetsova S.,Rybarikova M.,14,62.0,2870,1011.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.35,3.0,1.33,3.25,1.3,3.92,1.29,3.5,1.36,3.99,1.3,3.4
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Shvedova Y.,15,54.0,2715,1100.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.12,5.5,1.15,5.0,1.14,5.0,1.17,5.99,1.14,5.0,1.17,6.07,1.14,5.3
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Mattek-Sands B.,Parra Santonja A.,34,92.0,1528,751.0,2.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,1.3,3.4,1.35,3.0,1.4,2.75,1.36,3.49,1.36,3.0,1.4,3.49,1.35,3.07
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Lepchenko V.,Pennetta F.,77,19.0,852,2495.0,6.0,3.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,4.0,1.22,3.3,1.3,3.5,1.29,4.02,1.29,3.5,1.29,4.02,1.31,3.6,1.28
WTA,2011,27,Paris,French Open,2011-05-22,Grand Slam,Outdoor,Clay,1st Round,3,Barthel M.,Bammer S.,187,125.0,310,543.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.5,1.53,2.38,1.57,2.57,1.57,2.25,1.65,2.6,1.55,2.38
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Schiavone F.,Oudin M.,5,88.0,5246,769.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.05,9.0,1.05,8.5,1.06,8.0,1.08,10.15,1.08,6.5,1.08,12.0,1.06,8.82
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Dolonts V.,Keothavong A.,101,108.0,671,633.0,3.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.66,2.37,1.62,2.2,1.67,2.48,1.59,2.29
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Gallovits E.,Kerber A.,131,69.0,511,937.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.33,1.68,2.25,1.57,2.4,1.75,2.21,1.63
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Rezai A.,102,41.0,664,1275.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.85,1.9,1.73,2.0,1.92,1.99,1.83,1.83,1.92,2.08,1.8,1.94
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Rodionova An.,Petrova N.,74,28.0,870,1945.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,3.0,1.35,3.4,1.3,3.05,1.43,3.0,1.33,3.4,1.43,3.05,1.36
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Vinci R.,Brianti A.,31,63.0,1615,1008.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.4,2.75,1.45,2.65,1.44,2.63,1.4,3.21,1.44,2.63,1.5,3.21,1.42,2.79
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Mchale C.,39,79.0,1385,838.0,6.0,7.0,6.0,2.0,9.0,7.0,2.0,1.0,Completed,1.28,3.5,1.3,3.3,1.33,3.25,1.33,3.64,1.33,3.0,1.44,3.9,1.3,3.4
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Llagostera Vives N.,Pivovarova A.,112,93.0,617,731.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.0,1.72,2.0,1.75,1.83,1.83,2.15,1.79,1.83,1.83,2.15,1.83,2.01,1.76
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Hantuchova D.,Zhang S.,29,76.0,1875,860.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.07,7.5,1.05,8.0,1.11,6.0,1.09,9.34,1.1,6.5,1.14,10.02,1.08,7.53
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Zvonareva V.,Dominguez Lino L.,3,42.0,7755,1233.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.05,9.0,1.06,8.0,1.06,8.0,1.08,10.15,1.08,7.5,1.09,10.9,1.06,8.32
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Mirza S.,Barrois K.,72,73.0,902,896.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,2.65,1.45,2.63,1.44,2.87,1.48,2.63,1.44,2.9,1.55,2.63,1.46
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Craybas J.,Daniilidou E.,104,153.0,660,386.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,2.8,1.4,2.75,1.4,2.86,1.48,2.75,1.4,3.05,1.5,2.77,1.42
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Scheepers C.,Kutuzova V.,65,208.0,981,245.0,6.0,3.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.36,3.0,1.34,3.56,1.33,3.0,1.37,3.56,1.33,3.22
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Chan Y.J.,Zakopalova K.,129,32.0,524,1600.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.75,1.4,3.0,1.35,3.0,1.36,2.97,1.45,2.88,1.36,3.35,1.45,2.9,1.39
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Lisicki S.,Amanmuradova A.,121,75.0,547,868.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.07,7.5,1.08,7.0,1.11,6.0,1.1,8.61,1.1,6.0,1.12,9.55,1.08,7.31
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Zheng J.,Zahlavova S.,80,103.0,837,661.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.35,3.0,1.4,2.75,1.49,2.82,1.4,2.75,1.5,3.15,1.41,2.81
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Govortsova O.,Szavay A.,123,40.0,544,1297.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.44,2.62,1.5,2.5,1.67,2.1,1.44,3.01,1.53,2.38,1.71,3.01,1.53,2.46
WTA,2011,27,Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,3,Radwanska A.,Mayr P.,13,113.0,2876,617.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.06,8.0,1.06,8.0,1.1,6.5,1.08,10.52,1.1,6.0,1.1,12.46,1.07,8.42
