Tour,Year,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Zopp J.,34.0,166.0,1095.0,315.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,13.0,1.05,9.0,1.05,8.5,1.04,14.5,1.06,9.0,1.06,16.0,1.04,10.99
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tsonga J.W.,Bedene A.,8.0,80.0,3795.0,643.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,11.0,1.07,8.0,1.06,9.0,1.08,9.65,1.08,7.5,1.08,14.0,1.06,8.95
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Berankis R.,32.0,67.0,1200.0,718.0,7.0,6.0,6.0,3.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.25,1.33,3.4,1.36,3.44,1.29,3.5,1.36,4.33,1.29,3.51
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Zemlja G.,Giraldo S.,50.0,78.0,857.0,650.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,3.0,1.36,2.7,1.45,2.62,1.44,3.05,1.43,2.5,1.53,3.1,1.53,2.8,1.42
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Lopez F.,Granollers M.,43.0,33.0,930.0,1145.0,7.0,5.0,2.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,3.0,1.36,3.15,1.35,3.0,1.36,3.22,1.4,2.88,1.4,3.25,1.45,2.94,1.39
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Brands D.,4.0,59.0,6895.0,795.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.002,29.0,1.01,20.0,1.0,34.0,1.01,81.0,1.01,15.0,1.01,81.0,1.01,32.16
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Haider-Maurer A.,13.0,105.0,2375.0,518.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.05,11.0,1.04,10.0,1.04,9.0,1.06,12.25,1.05,9.0,1.08,17.0,1.04,10.8
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Petzschner P.,11.0,102.0,2570.0,550.0,6.0,1.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,11.0,1.05,9.0,1.08,7.0,1.07,11.25,1.1,7.0,1.1,13.0,1.06,8.95
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Harrison R.,Kuznetsov An.,92.0,75.0,579.0,676.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.75,1.4,2.9,1.4,2.62,1.44,2.84,1.49,2.88,1.4,2.95,1.53,2.75,1.44
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Klizan M.,Russell M.,35.0,99.0,1090.0,563.0,3.0,6.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Retired,1.12,6.0,1.2,4.4,1.22,4.0,1.16,6.16,1.22,4.0,1.22,6.16,1.17,5.0
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Rosol L.,Riba P.,36.0,479.0,1086.0,70.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.15,1.33,3.25,1.39,3.27,1.4,2.88,1.4,3.35,1.36,3.09
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Beck A.,29.0,62.0,1345.0,980.0,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.5,1.16,5.0,1.14,5.0,1.17,5.8,1.13,6.0,1.19,6.3,1.15,5.4
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gimeno-Traver D.,Monaco J.,49.0,17.0,857.0,1910.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,7.0,1.1,5.3,1.15,5.0,1.14,7.04,1.13,5.0,1.17,7.3,1.19,5.72,1.14
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Mathieu P.H.,38.0,69.0,1075.0,708.0,6.0,4.0,4.0,6.0,7.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,Completed,1.5,2.5,1.45,2.7,1.44,2.75,1.59,2.52,1.44,2.75,1.6,2.8,1.5,2.56
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Dutra Silva R.,40.0,94.0,991.0,575.0,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,8.0,1.08,7.0,1.07,10.25,1.07,8.0,1.09,11.0,1.07,8.66
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Stakhovsky S.,9.0,101.0,3090.0,555.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.05,11.0,1.05,9.0,1.06,9.0,1.11,8.36,1.08,7.5,1.11,14.0,1.05,9.97
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,De Schepper K.,66.0,91.0,727.0,584.0,6.0,4.0,7.0,6.0,2.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.45,1.3,3.4,1.32,3.74,1.33,3.25,1.35,3.74,1.31,3.43
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Berdych T.,81.0,6.0,640.0,4685.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,4.5,1.18,3.85,1.25,4.0,1.25,4.26,1.27,3.75,1.25,5.5,1.27,4.18,1.23
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Isner J.,Berlocq C.,21.0,71.0,1690.0,690.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.66,2.05,1.75,1.91,1.8,2.4,1.65,2.1,1.73,2.4,1.83,2.1,1.71
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Johnson S.,47.0,130.0,880.0,423.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.16,5.0,1.2,4.4,1.17,4.5,1.18,5.65,1.25,3.75,1.25,5.9,1.18,4.69
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Przysiezny M.,Williams R.,133.0,121.0,410.0,443.0,6.0,3.0,6.0,7.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,1.72,2.0,1.78,2.0,1.73,2.0,1.92,1.99,1.73,2.1,1.95,2.1,1.79,1.98
ATP,2013,32,Paris,French Open,2013-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Janowicz J.,Ramos A.,23.0,64.0,1524.0,750.0,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.66,2.1,1.75,2.05,1.67,2.1,1.69,2.29,1.73,2.1,1.8,2.34,1.7,2.11
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Dimitrov G.,Falla A.,28.0,74.0,1355.0,676.0,6.0,4.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.07,9.0,1.1,6.5,1.06,8.0,1.09,9.16,1.1,7.0,1.13,9.4,1.09,7.39
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Tomic B.,54.0,61.0,815.0,775.0,7.0,5.0,7.0,6.0,2.0,1.0,,,,,2.0,0.0,Retired,1.4,2.75,1.4,2.9,1.4,2.75,1.51,2.75,1.4,2.88,1.51,3.15,1.42,2.79
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Andujar P.,31.0,45.0,1265.0,905.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.8,1.9,1.88,1.88,1.83,1.83,1.88,2.02,1.9,1.9,2.0,2.02,1.86,1.9
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Delbonis F.,Reister J.,125.0,150.0,435.0,346.0,6.0,7.0,6.0,1.0,6.0,0.0,6.0,4.0,,,3.0,1.0,Completed,2.5,1.5,2.4,1.55,2.38,1.53,2.48,1.61,2.38,1.57,2.6,1.62,2.44,1.54
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Dolgopolov O.,60.0,24.0,794.0,1500.0,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,4.5,1.18,4.15,1.22,4.0,1.22,4.99,1.21,4.0,1.22,4.99,1.24,4.36,1.21
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Kuznetsov Al.,324.0,171.0,131.0,300.0,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.5,2.4,1.55,2.38,1.53,2.59,1.56,2.38,1.57,2.62,1.59,2.44,1.54
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Sock J.,Garcia-Lopez G.,118.0,79.0,460.0,646.0,6.0,2.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,3.5,1.28,3.45,1.3,3.5,1.29,3.35,1.38,3.75,1.25,3.95,1.38,3.43,1.31
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Haas T.,Rufin G.,14.0,98.0,2340.0,567.0,7.0,6.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.18,4.5,1.18,4.7,1.25,3.75,1.26,4.38,1.17,5.0,1.26,5.0,1.2,4.46
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Serra F.,48.0,131.0,870.0,419.0,6.0,3.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.18,4.5,1.22,4.15,1.25,4.0,1.25,4.46,1.2,4.5,1.25,4.95,1.22,4.26
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Lu Y.H.,Bolelli S.,76.0,88.0,675.0,603.0,6.0,4.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,Retired,1.33,3.25,1.4,2.9,1.4,2.75,1.38,3.32,1.8,2.0,1.5,3.65,1.38,3.01
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Istomin D.,Mayer F.,42.0,30.0,935.0,1290.0,4.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Retired,2.37,1.53,2.3,1.6,2.25,1.57,2.47,1.61,2.5,1.53,2.75,1.65,2.38,1.57
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Pella G.,Dodig I.,83.0,51.0,635.0,843.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,6.0,12.0,10.0,3.0,2.0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,3.0,1.45,2.75,1.44,3.05,1.53,2.71,1.45
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Vesely J.,19.0,127.0,1750.0,429.0,7.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.18,4.5,1.22,4.15,1.2,4.33,1.3,3.92,1.17,5.0,1.3,5.0,1.23,4.16
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,De Bakker T.,10.0,95.0,2630.0,572.0,7.0,5.0,6.0,3.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,1.06,10.0,1.06,8.75,1.07,8.5,1.09,9.16,1.06,9.0,1.1,11.0,1.07,8.51
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Goffin D.,1.0,58.0,12310.0,797.0,7.0,6.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,1.002,29.0,1.01,20.0,1.01,26.0,1.01,29.16,1.01,17.0,1.02,39.0,1.01,20.42
ATP,2013,32,Paris,French Open,2013-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Gicquel M.,53.0,126.0,830.0,431.0,6.0,2.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.12,6.0,1.16,5.0,1.14,5.0,1.22,4.97,1.14,5.5,1.22,7.1,1.15,5.35
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Mahut N.,12.0,173.0,2480.0,298.0,6.0,2.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.18,4.5,1.2,4.4,1.2,4.5,1.19,5.35,1.2,4.33,1.22,5.5,1.18,4.7
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Kubot L.,Teixeira M.,107.0,284.0,514.0,160.0,6.0,4.0,5.0,7.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.25,1.35,3.15,1.36,3.0,1.4,3.22,1.4,2.88,1.43,3.55,1.36,3.09
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Paire B.,Baghdatis M.,26.0,39.0,1405.0,1030.0,3.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.18,4.5,1.19,4.55,1.2,4.5,1.21,5.08,1.2,4.5,1.22,5.5,1.19,4.6
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zeballos H.,Pospisil V.,46.0,103.0,884.0,533.0,7.0,6.0,6.0,4.0,6.0,7.0,2.0,6.0,8.0,6.0,3.0,2.0,Completed,1.44,2.62,1.55,2.4,1.57,2.25,1.53,2.68,1.57,2.38,1.6,2.74,1.53,2.48
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Cilic M.,Kyrgios N.,11.0,262.0,2570.0,175.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.07,9.0,1.08,7.5,1.08,7.0,1.07,11.25,1.08,7.5,1.1,11.5,1.07,8.79
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Montanes A.,5.0,47.0,6740.0,880.0,6.0,2.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,8.75,1.04,9.0,1.04,15.0,1.05,9.0,1.05,17.0,1.04,11.98
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Troicki V.,Gimeno-Traver D.,57.0,49.0,800.0,857.0,4.0,6.0,7.0,6.0,6.0,0.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.66,2.1,1.7,2.12,1.62,2.2,1.65,2.37,1.8,2.0,1.8,2.45,1.67,2.18
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Lopez F.,Sousa J.,43.0,119.0,930.0,447.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.0,1.3,3.45,1.3,3.4,1.43,3.05,1.29,3.5,1.43,3.8,1.35,3.17
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Anderson K.,Donskoy E.,25.0,82.0,1420.0,639.0,6.0,7.0,6.0,1.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.08,8.0,1.08,7.5,1.08,7.0,1.1,8.52,1.1,7.0,1.11,9.8,1.09,7.36
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Nieminen J.,8.0,38.0,3795.0,1075.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.13,5.5,1.14,5.5,1.13,7.45,1.14,5.5,1.15,7.5,1.13,5.86
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Seppi A.,Kavcic B.,22.0,104.0,1530.0,529.0,6.0,0.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,1.37,3.05,1.4,2.75,1.36,3.44,1.44,2.75,1.45,3.44,1.4,2.91
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Sijsling I.,34.0,62.0,1095.0,762.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,1.25,3.75,1.3,3.45,1.22,4.0,1.32,3.74,1.25,3.75,1.32,4.4,1.27,3.72
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Cuevas P.,18.0,762.0,1895.0,21.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,1.0,,,3.0,1.0,Completed,1.08,8.0,1.07,8.0,1.08,7.0,1.12,7.67,1.1,7.0,1.15,9.5,1.09,7.35
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Raonic M.,Llodra M.,16.0,55.0,2225.0,814.0,7.0,5.0,3.0,6.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.45,1.25,4.0,1.36,3.44,1.2,4.5,1.36,4.5,1.29,3.6
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Chardy J.,Bautista R.,27.0,68.0,1371.0,714.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.3,3.4,1.35,3.15,1.25,3.75,1.39,3.27,1.4,2.88,1.4,3.75,1.36,3.12
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Benneteau J.,Kamke T.,32.0,72.0,1200.0,686.0,7.0,6.0,7.0,5.0,5.0,7.0,0.0,6.0,6.0,4.0,3.0,2.0,Completed,1.33,3.25,1.3,3.45,1.33,3.4,1.3,3.92,1.33,3.25,1.4,4.05,1.3,3.47
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Gulbis E.,81.0,40.0,640.0,991.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,2.1,1.66,2.12,1.7,2.2,1.67,2.25,1.72,2.25,1.62,2.34,1.82,2.13,1.7
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Almagro N.,Roger-Vasselin E.,13.0,65.0,2375.0,736.0,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.2,4.4,1.17,4.5,1.19,5.42,1.14,5.5,1.2,6.3,1.17,4.93
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Querrey S.,Hajek J.,20.0,87.0,1730.0,605.0,6.0,4.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.55,1.44,2.62,1.58,2.55,1.53,2.5,1.6,2.7,1.52,2.51
ATP,2013,32,Paris,French Open,2013-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Devvarman S.,3.0,188.0,8000.0,269.0,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,29.0,1.01,20.0,1.01,26.0,1.01,29.16,1.01,23.0,1.02,43.5,1.01,21.32
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Kohlschreiber P.,Lu Y.H.,19.0,76.0,1750.0,675.0,,,,,,,,,,,,,Walkover,1.05,11.0,1.05,9.0,1.05,8.5,1.07,11.25,1.04,11.0,1.08,13.0,1.05,9.91
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Dimitrov G.,Pouille L.,28.0,324.0,1355.0,131.0,6.0,1.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.04,13.0,1.04,10.0,1.06,9.0,1.05,13.0,1.05,9.0,1.06,15.0,1.04,10.82
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Nishikori K.,Zemlja G.,15.0,50.0,2315.0,857.0,6.0,1.0,5.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.12,6.0,1.13,5.75,1.12,5.5,1.17,5.91,1.14,5.5,1.17,6.7,1.14,5.68
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Hanescu V.,Tursunov D.,54.0,60.0,815.0,794.0,6.0,4.0,6.0,6.0,,,,,,,1.0,0.0,Retired,1.57,2.25,1.6,2.3,1.62,2.2,1.66,2.37,1.62,2.25,1.71,2.42,1.62,2.27
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Rosol L.,29.0,36.0,1345.0,1086.0,6.0,2.0,7.0,6.0,2.0,6.0,6.0,1.0,,,3.0,1.0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.54,2.67,1.44,2.75,1.55,2.75,1.5,2.57
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Pella G.,1.0,83.0,12310.0,635.0,6.0,2.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.0,41.0,1.01,20.0,1.01,26.0,1.01,41.0,1.01,26.0,1.02,46.0,1.01,22.77
ATP,2013,32,Paris,French Open,2013-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Paire B.,Kubot L.,26.0,107.0,1405.0,514.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.16,5.0,1.17,4.85,1.17,5.0,1.19,5.42,1.17,5.0,1.2,5.9,1.17,4.93
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Delbonis F.,31.0,125.0,1265.0,435.0,6.0,3.0,6.0,7.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.33,3.25,1.3,3.45,1.29,3.5,1.41,3.17,1.29,3.5,1.41,3.75,1.32,3.32
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Haas T.,Sock J.,14.0,118.0,2340.0,460.0,7.0,6.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,1.14,5.5,1.12,6.0,1.14,5.5,1.16,6.09,1.13,6.0,1.17,6.7,1.14,5.7
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Janowicz J.,Haase R.,23.0,66.0,1524.0,727.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,1.28,3.5,1.3,3.45,1.33,3.4,1.35,3.55,1.25,3.75,1.35,3.75,1.29,3.55
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Isner J.,Harrison R.,21.0,92.0,1690.0,579.0,5.0,7.0,6.0,7.0,6.0,3.0,6.0,1.0,8.0,6.0,3.0,2.0,Completed,1.28,3.5,1.3,3.45,1.3,3.5,1.34,3.56,1.25,3.75,1.35,3.9,1.3,3.5
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Davydenko N.,Istomin D.,48.0,42.0,870.0,935.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.36,3.0,1.35,3.15,1.4,2.75,1.42,3.14,1.4,2.88,1.44,3.25,1.38,2.98
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Przysiezny M.,9.0,133.0,3090.0,410.0,6.0,3.0,6.0,3.0,6.0,0.0,,,,,3.0,0.0,Completed,1.02,19.0,1.02,15.0,1.04,11.0,1.03,20.0,1.03,11.0,1.04,23.9,1.02,14.71
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Tipsarevic J.,Verdasco F.,12.0,53.0,2480.0,830.0,7.0,6.0,6.0,1.0,3.0,6.0,5.0,7.0,8.0,6.0,3.0,2.0,Completed,2.1,1.66,2.2,1.65,2.1,1.73,2.2,1.75,2.1,1.73,2.33,1.8,2.12,1.7
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Klizan M.,4.0,35.0,6895.0,1090.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.0,41.0,1.01,20.0,1.0,34.0,1.01,61.0,1.01,23.0,1.01,71.0,1.01,28.76
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Zeballos H.,10.0,46.0,2630.0,884.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.06,10.0,1.07,8.0,1.07,7.5,1.08,10.25,1.08,7.5,1.1,10.5,1.07,8.41
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Lopez F.,5.0,43.0,6740.0,930.0,6.0,1.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,1.05,11.0,1.04,10.0,1.06,9.0,1.05,15.5,1.05,9.0,1.07,15.5,1.05,10.19
ATP,2013,32,Paris,French Open,2013-05-31,Grand Slam,Outdoor,Clay,3rd Round,5,Troicki V.,Cilic M.,57.0,11.0,800.0,2570.0,7.0,6.0,6.0,4.0,7.0,5.0,,,,,3.0,0.0,Completed,4.0,1.22,3.85,1.25,4.0,1.25,4.22,1.28,3.75,1.25,4.65,1.29,3.95,1.25
